NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION		106	-0.5078531	-1.3417342	0.02536998	0.82953113	1.0	943	tags=54%, list=19%, signal=65%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		21	-0.6649176	-1.3401552	0.097402595	0.8313675	1.0	525	tags=29%, list=11%, signal=32%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL		29	-0.63277984	-1.3383188	0.088794924	0.83497214	1.0	289	tags=14%, list=6%, signal=15%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION		25	-0.639855	-1.3382473	0.10021322	0.82832384	1.0	118	tags=16%, list=2%, signal=16%	
GOBP_CHROMOSOME_ORGANIZATION	GOBP_CHROMOSOME_ORGANIZATION		110	-0.5025892	-1.3374544	0.034013607	0.8259576	1.0	892	tags=48%, list=18%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE		215	-0.47122607	-1.3368372	0.0043010754	0.82271314	1.0	252	tags=10%, list=5%, signal=10%	
GOBP_MALE_GAMETE_GENERATION	GOBP_MALE_GAMETE_GENERATION		134	-0.48799044	-1.3342292	0.026373627	0.83084303	1.0	789	tags=19%, list=16%, signal=22%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		31	-0.6196026	-1.3339083	0.072072074	0.82600814	1.0	118	tags=13%, list=2%, signal=13%	
GOBP_MYOTUBE_DIFFERENTIATION	GOBP_MYOTUBE_DIFFERENTIATION		52	-0.5586341	-1.3337142	0.061181433	0.8205551	1.0	287	tags=13%, list=6%, signal=14%	
GOBP_CELLULAR_RESPONSE_TO_METAL_ION	GOBP_CELLULAR_RESPONSE_TO_METAL_ION		72	-0.5367284	-1.3298141	0.047916666	0.8366238	1.0	327	tags=13%, list=7%, signal=13%	
GOBP_DEVELOPMENTAL_MATURATION	GOBP_DEVELOPMENTAL_MATURATION		137	-0.4927876	-1.3297611	0.017699115	0.830274	1.0	296	tags=7%, list=6%, signal=7%	
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		31	-0.61209786	-1.327966	0.09205021	0.83355135	1.0	315	tags=23%, list=6%, signal=24%	
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM		16	-0.6899842	-1.32558	0.1503268	0.84093684	1.0	1026	tags=44%, list=21%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		20	-0.6624172	-1.3252362	0.111363634	0.83629584	1.0	1089	tags=80%, list=22%, signal=102%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN		18	-0.6771117	-1.321218	0.14814815	0.8524409	1.0	289	tags=17%, list=6%, signal=18%	
GOBP_COLLATERAL_SPROUTING	GOBP_COLLATERAL_SPROUTING		16	-0.6731347	-1.3203467	0.12061404	0.8511166	1.0	599	tags=25%, list=12%, signal=28%	
GOBP_SIGNAL_RELEASE	GOBP_SIGNAL_RELEASE		182	-0.47663805	-1.3183471	0.014644352	0.8569264	1.0	327	tags=9%, list=7%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION		35	-0.60027397	-1.317736	0.09710744	0.8540715	1.0	615	tags=17%, list=12%, signal=19%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION		42	-0.5783721	-1.3152225	0.09110629	0.8616163	1.0	264	tags=26%, list=5%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		15	-0.6960711	-1.3145809	0.14468086	0.85870874	1.0	174	tags=20%, list=3%, signal=21%	
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL		40	-0.5761066	-1.3144975	0.086283185	0.85293466	1.0	315	tags=20%, list=6%, signal=21%	
GOBP_FERTILIZATION	GOBP_FERTILIZATION		51	-0.5557689	-1.314098	0.0862069	0.8487239	1.0	154	tags=8%, list=3%, signal=8%	
GOBP_ARACHIDONATE_METABOLIC_PROCESS	GOBP_ARACHIDONATE_METABOLIC_PROCESS		21	-0.6489024	-1.3124363	0.12396694	0.85184944	1.0	339	tags=14%, list=7%, signal=15%	
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		87	-0.51567554	-1.3119445	0.06026786	0.8486491	1.0	140	tags=6%, list=3%, signal=6%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION		17	-0.68151164	-1.311244	0.12803532	0.84654415	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_OLFACTORY_LOBE_DEVELOPMENT	GOBP_OLFACTORY_LOBE_DEVELOPMENT		19	-0.6566797	-1.3098185	0.13606912	0.8486838	1.0	124	tags=16%, list=2%, signal=16%	
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE		31	-0.6091469	-1.309069	0.11894273	0.84683305	1.0	755	tags=26%, list=15%, signal=30%	
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION		34	-0.59051305	-1.3084924	0.09911894	0.8439258	1.0	232	tags=26%, list=5%, signal=28%	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS	GOBP_DETECTION_OF_CHEMICAL_STIMULUS		35	-0.585574	-1.3081772	0.0969163	0.8399622	1.0	408	tags=17%, list=8%, signal=19%	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		35	-0.59027535	-1.307554	0.11157895	0.8375079	1.0	169	tags=9%, list=3%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		69	-0.5266632	-1.304304	0.065979384	0.84964895	1.0	299	tags=12%, list=6%, signal=12%	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION		19	-0.6722811	-1.3041137	0.15476191	0.84493154	1.0	525	tags=21%, list=11%, signal=23%	
GOBP_MYELOID_CELL_DEVELOPMENT	GOBP_MYELOID_CELL_DEVELOPMENT		36	-0.58836013	-1.3027902	0.098684214	0.8466833	1.0	565	tags=28%, list=11%, signal=31%	
GOBP_SEXUAL_REPRODUCTION	GOBP_SEXUAL_REPRODUCTION		250	-0.4516653	-1.3022423	0.026859503	0.84391594	1.0	789	tags=21%, list=16%, signal=23%	
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY		27	-0.61778647	-1.3009179	0.114035085	0.84546196	1.0	110	tags=26%, list=2%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		56	-0.5411143	-1.3005446	0.073529415	0.8419969	1.0	341	tags=13%, list=7%, signal=13%	
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS		102	-0.4977158	-1.2974238	0.069767445	0.8530508	1.0	608	tags=15%, list=12%, signal=16%	
GOBP_ANATOMICAL_STRUCTURE_MATURATION	GOBP_ANATOMICAL_STRUCTURE_MATURATION		113	-0.48855907	-1.2965426	0.043912176	0.85194635	1.0	296	tags=7%, list=6%, signal=7%	
GOBP_RESPONSE_TO_RETINOIC_ACID	GOBP_RESPONSE_TO_RETINOIC_ACID		48	-0.55521536	-1.2953025	0.09429824	0.85317504	1.0	351	tags=10%, list=7%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION		45	-0.551406	-1.2936084	0.10548523	0.8568818	1.0	461	tags=18%, list=9%, signal=19%	
GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		19	-0.6662145	-1.2935421	0.12975392	0.85166967	1.0	447	tags=37%, list=9%, signal=40%	
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY		18	-0.6564796	-1.2933283	0.13606912	0.8475441	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_B_CELL_HOMEOSTASIS	GOBP_B_CELL_HOMEOSTASIS		17	-0.67364454	-1.2921042	0.16591929	0.8485324	1.0	127	tags=35%, list=3%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION		63	-0.53374296	-1.2907714	0.11034483	0.85000175	1.0	656	tags=19%, list=13%, signal=22%	
GOBP_IMMUNOGLOBULIN_PRODUCTION	GOBP_IMMUNOGLOBULIN_PRODUCTION		42	-0.5667434	-1.2905099	0.10738255	0.84604764	1.0	232	tags=26%, list=5%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION		33	-0.5885534	-1.2901946	0.14318182	0.84243524	1.0	461	tags=21%, list=9%, signal=23%	
GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		28	-0.6190545	-1.2901465	0.12809917	0.8374326	1.0	315	tags=25%, list=6%, signal=27%	
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		65	-0.52493477	-1.2898079	0.07805907	0.83403546	1.0	525	tags=22%, list=11%, signal=24%	
GOBP_REGULATION_OF_ENDOCYTOSIS	GOBP_REGULATION_OF_ENDOCYTOSIS		124	-0.4779347	-1.2871401	0.055555556	0.84280914	1.0	287	tags=12%, list=6%, signal=13%	
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY		42	-0.56220096	-1.2862993	0.114583336	0.84206796	1.0	132	tags=10%, list=3%, signal=10%	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	GOBP_MUSCLE_ORGAN_DEVELOPMENT		155	-0.4619798	-1.2855268	0.02603037	0.8409591	1.0	740	tags=19%, list=15%, signal=21%	
GOBP_RESPONSE_TO_BACTERIUM	GOBP_RESPONSE_TO_BACTERIUM		342	-0.43283564	-1.2854356	0.009411764	0.83632827	1.0	382	tags=15%, list=8%, signal=15%	
GOBP_MITOCHONDRIAL_TRANSPORT	GOBP_MITOCHONDRIAL_TRANSPORT		27	-0.61360645	-1.2839243	0.1390593	0.83899695	1.0	555	tags=22%, list=11%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS		16	-0.6680638	-1.2832935	0.16937356	0.83748966	1.0	175	tags=13%, list=4%, signal=13%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		77	-0.50612146	-1.2832235	0.07628866	0.8329669	1.0	341	tags=10%, list=7%, signal=11%	
GOBP_RESPONSE_TO_ANTIBIOTIC	GOBP_RESPONSE_TO_ANTIBIOTIC		16	-0.664912	-1.2832139	0.16704805	0.8281582	1.0	71	tags=13%, list=1%, signal=13%	
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION	GOBP_NEURAL_CREST_CELL_DIFFERENTIATION		50	-0.5424845	-1.2830576	0.116883114	0.8240787	1.0	603	tags=10%, list=12%, signal=11%	
GOBP_GRANULOCYTE_DIFFERENTIATION	GOBP_GRANULOCYTE_DIFFERENTIATION		24	-0.6240581	-1.2823178	0.13882864	0.8229781	1.0	209	tags=21%, list=4%, signal=22%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		19	-0.64755964	-1.2817523	0.18202247	0.82134134	1.0	777	tags=26%, list=16%, signal=31%	
GOBP_IMPORT_INTO_CELL	GOBP_IMPORT_INTO_CELL		381	-0.42548344	-1.2814835	0.0066815144	0.8179643	1.0	471	tags=13%, list=9%, signal=14%	
GOBP_RESPONSE_TO_PH	GOBP_RESPONSE_TO_PH		20	-0.6335044	-1.2811856	0.15178572	0.81485087	1.0	31	tags=10%, list=1%, signal=10%	
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS		29	-0.58657587	-1.2787471	0.12967034	0.82235	1.0	302	tags=10%, list=6%, signal=11%	
GOBP_CELLULAR_RESPONSE_TO_VIRUS	GOBP_CELLULAR_RESPONSE_TO_VIRUS		25	-0.61763155	-1.2757918	0.1412556	0.8326726	1.0	246	tags=20%, list=5%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		24	-0.61784184	-1.2752821	0.14444445	0.8306112	1.0	879	tags=63%, list=18%, signal=75%	
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		33	-0.57740307	-1.2747188	0.14732143	0.8288104	1.0	476	tags=39%, list=10%, signal=43%	
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		32	-0.5807569	-1.2732736	0.15352698	0.831484	1.0	262	tags=9%, list=5%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		17	-0.656706	-1.2722439	0.18485524	0.8321164	1.0	232	tags=12%, list=5%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION		60	-0.5258331	-1.2687364	0.09051724	0.84532905	1.0	461	tags=13%, list=9%, signal=15%	
GOBP_REGULATION_OF_HORMONE_SECRETION	GOBP_REGULATION_OF_HORMONE_SECRETION		96	-0.48629683	-1.267461	0.07608695	0.8474743	1.0	327	tags=10%, list=7%, signal=11%	
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		154	-0.4575477	-1.2674398	0.05773196	0.84299564	1.0	370	tags=12%, list=7%, signal=12%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		52	-0.53478074	-1.2672375	0.12398374	0.8395778	1.0	459	tags=17%, list=9%, signal=19%	
GOBP_LEUKOCYTE_PROLIFERATION	GOBP_LEUKOCYTE_PROLIFERATION		191	-0.44645348	-1.2662826	0.032119915	0.8398011	1.0	431	tags=23%, list=9%, signal=24%	
GOBP_RESPONSE_TO_ACID_CHEMICAL	GOBP_RESPONSE_TO_ACID_CHEMICAL		54	-0.53542787	-1.265726	0.12095033	0.83809876	1.0	331	tags=11%, list=7%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH		54	-0.52307487	-1.2647256	0.121475056	0.8388353	1.0	617	tags=19%, list=12%, signal=21%	
GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS	GOBP_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS		40	-0.55853486	-1.264193	0.13963965	0.8370579	1.0	644	tags=23%, list=13%, signal=26%	
GOBP_VASCULAR_WOUND_HEALING	GOBP_VASCULAR_WOUND_HEALING		17	-0.6523678	-1.26153	0.17917676	0.8465332	1.0	25	tags=6%, list=1%, signal=6%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		28	-0.6003143	-1.2602322	0.17453799	0.84873146	1.0	71	tags=11%, list=1%, signal=11%	
GOBP_HORMONE_TRANSPORT	GOBP_HORMONE_TRANSPORT		129	-0.46819043	-1.259796	0.06652807	0.8466354	1.0	327	tags=9%, list=7%, signal=10%	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		20	-0.6435888	-1.2556808	0.17067833	0.86315703	1.0	162	tags=25%, list=3%, signal=26%	
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING		21	-0.6168653	-1.2539713	0.18367347	0.86736554	1.0	25	tags=5%, list=1%, signal=5%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		108	-0.4711963	-1.2539138	0.07126949	0.86327016	1.0	270	tags=20%, list=5%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		101	-0.47812116	-1.2532406	0.094420604	0.862133	1.0	257	tags=18%, list=5%, signal=18%	
GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION		125	-0.4583977	-1.2531611	0.06734694	0.8582026	1.0	533	tags=14%, list=11%, signal=16%	
GOBP_NEUROTRANSMITTER_SECRETION	GOBP_NEUROTRANSMITTER_SECRETION		43	-0.5454249	-1.2530462	0.1440501	0.8544921	1.0	118	tags=9%, list=2%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION		136	-0.4608151	-1.2518213	0.078028746	0.8561123	1.0	274	tags=15%, list=5%, signal=16%	
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS		21	-0.6238043	-1.2507627	0.18793504	0.8569144	1.0	300	tags=14%, list=6%, signal=15%	
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY		72	-0.4971532	-1.2483834	0.083333336	0.864609	1.0	289	tags=11%, list=6%, signal=12%	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH		126	-0.46313086	-1.2467563	0.061946902	0.86868525	1.0	355	tags=9%, list=7%, signal=9%	
GOBP_EMBRYONIC_PATTERN_SPECIFICATION	GOBP_EMBRYONIC_PATTERN_SPECIFICATION		26	-0.59307337	-1.2465836	0.1954023	0.8653404	1.0	708	tags=23%, list=14%, signal=27%	
GOBP_TELENCEPHALON_DEVELOPMENT	GOBP_TELENCEPHALON_DEVELOPMENT		100	-0.47161958	-1.2465423	0.08125	0.8613199	1.0	303	tags=8%, list=6%, signal=8%	
GOBP_REGULATION_OF_AXON_EXTENSION	GOBP_REGULATION_OF_AXON_EXTENSION		36	-0.5568327	-1.2456229	0.13704497	0.86171013	1.0	142	tags=8%, list=3%, signal=9%	
GOBP_BLOOD_VESSEL_REMODELING	GOBP_BLOOD_VESSEL_REMODELING		27	-0.5922956	-1.2453029	0.15598291	0.8591326	1.0	392	tags=11%, list=8%, signal=12%	
GOBP_RECEPTOR_INTERNALIZATION	GOBP_RECEPTOR_INTERNALIZATION		62	-0.5109346	-1.2450933	0.113490365	0.85607284	1.0	167	tags=6%, list=3%, signal=7%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION		15	-0.6590715	-1.2417675	0.19213974	0.86823404	1.0	32	tags=7%, list=1%, signal=7%	
GOBP_REGULATION_OF_PH	GOBP_REGULATION_OF_PH		28	-0.58560985	-1.2417496	0.18651685	0.8642006	1.0	69	tags=7%, list=1%, signal=7%	
GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY		18	-0.64090645	-1.2401863	0.21076234	0.8675954	1.0	204	tags=17%, list=4%, signal=17%	
GOBP_LYSOSOMAL_TRANSPORT	GOBP_LYSOSOMAL_TRANSPORT		23	-0.60080755	-1.2397556	0.1691023	0.8656346	1.0	252	tags=22%, list=5%, signal=23%	
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		112	-0.47101086	-1.2384478	0.08552632	0.8684339	1.0	885	tags=35%, list=18%, signal=41%	
GOBP_REGULATION_OF_ACTION_POTENTIAL	GOBP_REGULATION_OF_ACTION_POTENTIAL		21	-0.6159525	-1.2379344	0.19914347	0.86690515	1.0	30	tags=5%, list=1%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		30	-0.5774487	-1.2372515	0.18021978	0.86636823	1.0	252	tags=20%, list=5%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		34	-0.5477884	-1.2372446	0.16938776	0.86242294	1.0	598	tags=26%, list=12%, signal=30%	
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY		21	-0.62633795	-1.2367764	0.19421488	0.860818	1.0	525	tags=24%, list=11%, signal=26%	
GOBP_PIGMENTATION	GOBP_PIGMENTATION		39	-0.54583955	-1.2361454	0.15856236	0.8600028	1.0	719	tags=23%, list=14%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		42	-0.5484328	-1.2357427	0.16371681	0.8582135	1.0	541	tags=17%, list=11%, signal=19%	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT	GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT		100	-0.47580838	-1.2354648	0.082039915	0.8554762	1.0	174	tags=11%, list=3%, signal=11%	
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION	GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION		15	-0.6660508	-1.2351111	0.20425531	0.8533808	1.0	69	tags=7%, list=1%, signal=7%	
GOBP_RESPONSE_TO_CALCIUM_ION	GOBP_RESPONSE_TO_CALCIUM_ION		54	-0.5251053	-1.2346267	0.13894737	0.8519308	1.0	327	tags=15%, list=7%, signal=16%	
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING		21	-0.62596285	-1.2342427	0.21149898	0.850032	1.0	779	tags=38%, list=16%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION		44	-0.5271303	-1.2328273	0.14316703	0.85344595	1.0	252	tags=20%, list=5%, signal=21%	
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		114	-0.4690274	-1.232137	0.09534368	0.85299563	1.0	370	tags=12%, list=7%, signal=13%	
GOBP_SYNAPTIC_SIGNALING	GOBP_SYNAPTIC_SIGNALING		275	-0.4225839	-1.2313994	0.03456221	0.85289603	1.0	327	tags=9%, list=7%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		16	-0.6495561	-1.2311732	0.21315193	0.85023177	1.0	71	tags=6%, list=1%, signal=6%	
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		50	-0.51854444	-1.2304739	0.16	0.8495953	1.0	525	tags=22%, list=11%, signal=24%	
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS		19	-0.6269343	-1.2296953	0.18818381	0.8497281	1.0	8	tags=5%, list=0%, signal=5%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		40	-0.54221606	-1.2274942	0.19162996	0.85641104	1.0	252	tags=20%, list=5%, signal=21%	
