membership_label,baseline_group_type,K,gep,median_delta,delta_q25,delta_q75,n_samples,median_ROGUE,median_n_cells,fraction_samples_positive,members_str,delta_IQR
Mono_CD14+Mono_CD16,subgroup,24,1,-0.0882328720180462,-0.09541364805516594,-0.07775293652416845,7,0.8908685340942096,463.0,0.0,Mono_CD14+Mono_CD16,0.01766071153099749
Mono_CD14+Mono_CD16,subgroup,25,1,-0.063337594408229,-0.063337594408229,-0.063337594408229,1,0.908651587788088,157.0,0.0,Mono_CD14+Mono_CD16,0.0
Mono_CD14+Mono_CD16,subgroup,25,2,-0.06139099414748875,-0.06340054883560835,-0.03288653434201305,6,0.9248629753920021,82.5,0.0,Mono_CD14+Mono_CD16,0.030514014493595296
Mono_CD14+Mono_CD16,subgroup,25,3,-0.0984506175100513,-0.1089596677202199,-0.0957642212230071,5,0.8735385646862656,227.0,0.0,Mono_CD14+Mono_CD16,0.013195446497212798
Mono_CD14+Mono_CD16,subgroup,25,6,-0.0283129588900696,-0.03481751438370247,-0.017939212515360976,4,0.9530562904686747,71.0,0.0,Mono_CD14+Mono_CD16,0.016878301868341498
Mono_CD14+Mono_CD16,subgroup,26,1,-0.09849340951418664,-0.0986098146356895,-0.09584781591017272,4,0.8816994605430462,201.5,0.0,Mono_CD14+Mono_CD16,0.002761998725516787
Mono_CD14+Mono_CD16,subgroup,26,2,-0.0590457630391701,-0.0590457630391701,-0.048447213917092,3,0.9278020840175424,241.0,0.0,Mono_CD14+Mono_CD16,0.010598549122078096
Mono_CD14+Mono_CD16,subgroup,26,4,-0.0428957683354058,-0.0428957683354058,-0.0428957683354058,1,0.93620563777685,77.0,0.0,Mono_CD14+Mono_CD16,0.0
Mono_CD14+Mono_CD16,subgroup,27,1,-0.0926436928534609,-0.0958442244529057,-0.09060858742130043,6,0.8822525266260555,323.0,0.0,Mono_CD14+Mono_CD16,0.005235637031605275
Mono_CD14+Mono_CD16,subgroup,27,3,-0.03757630536838285,-0.04795853011011,-0.026638280485325676,4,0.9438466207066842,193.5,0.0,Mono_CD14+Mono_CD16,0.02132024962478432
Mono_CD14+Mono_CD16,subgroup,28,1,-0.0879219105069912,-0.09456153799596245,-0.07763010062806056,7,0.8911794956052645,468.0,0.0,Mono_CD14+Mono_CD16,0.016931437367901897
Mono_CD14+Mono_CD16,subgroup,29,1,-0.0971059246323076,-0.107940914140495,-0.0917754621440044,5,0.878892080461114,284.0,0.0,Mono_CD14+Mono_CD16,0.01616545199649061
Mono_CD14+Mono_CD16,subgroup,29,2,-0.0296317677286298,-0.0517625536846414,-0.0168142295076912,9,0.9476312671044396,85.0,0.1111111111111111,Mono_CD14+Mono_CD16,0.0349483241769502
Mono_CD14+Mono_CD16,subgroup,29,3,-0.02663161776571325,-0.051380521075798324,-0.0044970941289084,4,0.9598112279506068,54.0,0.0,Mono_CD14+Mono_CD16,0.046883426946889926
Mono_CD14+Mono_CD16,subgroup,30,1,-0.0832472001193526,-0.092235834510075,-0.07703130247044354,7,0.895256407135067,444.0,0.0,Mono_CD14+Mono_CD16,0.015204532039631458
Mono_CD14+Mono_CD16,subgroup,31,2,-0.04506652756459495,-0.04574462511893762,-0.044469277021342055,4,0.932090278812852,172.0,0.0,Mono_CD14+Mono_CD16,0.0012753480975955661
Mono_CD14+Mono_CD16,subgroup,31,3,-0.1041017786704667,-0.111074125515585,-0.1023353658131595,5,0.8702461170680712,108.0,0.0,Mono_CD14+Mono_CD16,0.008738759702425505
Mono_CD14+Mono_CD16,subgroup,31,5,-0.07690865916807066,-0.08162625184141266,-0.04904780336686448,8,0.907223243775692,125.0,0.0,Mono_CD14+Mono_CD16,0.03257844847454818
Mono_CD14+Mono_CD16,subgroup,32,1,-0.0815820139327589,-0.09111487832732525,-0.07794585198073475,7,0.8922387955369508,473.0,0.0,Mono_CD14+Mono_CD16,0.013169026346590493
Mono_CD14+Mono_CD16,subgroup,33,2,-0.1054124626603875,-0.1187187448670153,-0.1053008236625626,5,0.8666883585337543,259.0,0.0,Mono_CD14+Mono_CD16,0.01341792120445269
Mono_CD14+Mono_CD16,subgroup,33,3,-0.0505011278151471,-0.0665379434020264,-0.044109956717888754,7,0.9238467679233908,251.0,0.0,Mono_CD14+Mono_CD16,0.022427986684137646
Mono_CD14+Mono_CD16,subgroup,34,1,-0.09268559762008595,-0.10076866944125787,-0.09152325898306339,8,0.8817184449446693,341.5,0.0,Mono_CD14+Mono_CD16,0.009245410458194478
Mono_CD14+Mono_CD16,subgroup,35,1,-0.0952662860139431,-0.10643656186475692,-0.08990274154934186,8,0.8802149271977407,360.5,0.0,Mono_CD14+Mono_CD16,0.01653382031541506
Mono_CD14+Mono_CD16+Mono_Int,subgroup,3,1,-0.0880244556581307,-0.1053566321347205,-0.0871624839678517,5,0.8890286325827184,545.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.018194148166868804
Mono_CD14+Mono_CD16+Mono_Int,subgroup,4,1,-0.0880244556581307,-0.1032261038873619,-0.0871624839678517,5,0.8890286325827184,543.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.016063619919510205
Mono_CD14+Mono_CD16+Mono_Int,subgroup,5,1,-0.0880244556581307,-0.1054868696798597,-0.0871624839678517,5,0.8890286325827184,544.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.018324385712007993
Mono_CD14+Mono_CD16+Mono_Int,subgroup,6,1,-0.0877198166936016,-0.101035483702632,-0.0871624839678517,5,0.8893332715472475,541.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.013872999734780303
Mono_CD14+Mono_CD16+Mono_Int,subgroup,7,1,-0.0771697764040952,-0.0908919996151437,-0.0733828253971088,5,0.8998833118367539,535.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.017509174218034898
Mono_CD14+Mono_CD16+Mono_Int,subgroup,8,1,-0.0771697764040952,-0.0908919996151437,-0.0733828253971088,5,0.8998833118367539,535.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.017509174218034898
Mono_CD14+Mono_CD16+Mono_Int,subgroup,9,1,-0.072977680112875,-0.0910735559266889,-0.0689410358359803,5,0.904075408127974,534.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.02213252009070861
Mono_CD14+Mono_CD16+Mono_Int,subgroup,10,2,-0.0430393550546747,-0.07140831487328575,-0.037305783076296,6,0.9448791341657556,190.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.03410253179698975
Mono_CD14+Mono_CD16+Mono_Int,subgroup,11,1,-0.0816660832428394,-0.0967066591737049,-0.0812056157774748,5,0.8958474724633743,540.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.015501043396230096
Mono_CD14+Mono_CD16+Mono_Int,subgroup,12,2,-0.0451657012853737,-0.0665950130364764,-0.042016370236005754,6,0.942897982969434,193.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.024578642800470646
Mono_CD14+Mono_CD16+Mono_Int,subgroup,13,2,-0.0438548216833973,-0.0705837572118633,-0.0401618239674016,6,0.9440636675370329,188.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0304219332444617
Mono_CD14+Mono_CD16+Mono_Int,subgroup,14,2,-0.043501712789036195,-0.05079423881093517,-0.042200210994714,6,0.9449411619113981,188.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.008594027816221171
Mono_CD14+Mono_CD16+Mono_Int,subgroup,15,2,-0.0144644331505313,-0.0144644331505313,-0.0144644331505313,1,0.9742918492230648,284.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0
Mono_CD14+Mono_CD16+Mono_Int,subgroup,16,1,-0.0886841743242705,-0.1037227992367211,-0.0856276848010071,5,0.8883689139165786,544.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.018095114435714002
Mono_CD14+Mono_CD16+Mono_Int,subgroup,17,1,-0.0949515424229608,-0.1089525947996676,-0.0864010372993691,5,0.8821015458178882,543.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.022551557500298497
Mono_CD14+Mono_CD16+Mono_Int,subgroup,18,1,-0.0886841743242705,-0.1037227992367211,-0.0864201889546117,5,0.8883689139165786,544.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0173026102821094
Mono_CD14+Mono_CD16+Mono_Int,subgroup,19,1,-0.0825324306671717,-0.0932963382376963,-0.06423640825138972,4,0.899418036981609,183.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.029059929986306576
Mono_CD14+Mono_CD16+Mono_Int,subgroup,19,3,-0.07571913239420565,-0.086958214335472,-0.062405331773588146,4,0.910058868687383,220.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.024552882561883857
Mono_CD14+Mono_CD16+Mono_Int,subgroup,19,4,-0.0312502465494306,-0.0312502465494306,-0.0312502465494306,1,0.9500272571745528,89.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0
Mono_CD14+Mono_CD16+Mono_Int,subgroup,21,1,-0.08416592199669914,-0.09139417693000024,-0.0775096886560448,10,0.8978895189481917,365.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.013884488273955442
Mono_CD14+Mono_CD16+Mono_Int,subgroup,24,1,-0.0887020494090614,-0.1050007397159028,-0.0873143781530865,5,0.8883510388317877,544.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.017686361562816305
Mono_CD14+Mono_CD16+Mono_Int,subgroup,25,1,-0.03974288502885255,-0.040444726667496274,-0.03904104339020882,2,0.9394224109535638,101.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0014036832772874527
Mono_CD14+Mono_CD16+Mono_Int,subgroup,25,2,-0.05858317883177425,-0.06266333944294118,-0.054503018220607324,2,0.9259243275766662,137.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.008160321222333858
Mono_CD14+Mono_CD16+Mono_Int,subgroup,25,3,-0.0916719416276846,-0.10739719890107466,-0.075548598804368,6,0.8891130046440582,166.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.03184860009670666
Mono_CD14+Mono_CD16+Mono_Int,subgroup,25,6,-0.0523709067066981,-0.0523709067066981,-0.0523709067066981,2,0.9344769403500144,98.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0
Mono_CD14+Mono_CD16+Mono_Int,subgroup,26,1,-0.0685262858206487,-0.0823161493722128,-0.0683838876865096,5,0.9202299965529472,161.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.01393226168570319
Mono_CD14+Mono_CD16+Mono_Int,subgroup,26,4,-0.0355285448892438,-0.0355285448892438,-0.0355285448892438,1,0.9415245433516052,102.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0
Mono_CD14+Mono_CD16+Mono_Int,subgroup,27,1,-0.0900039343009916,-0.09134077070277699,-0.0739015636494071,3,0.8920305480019024,350.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.01743920705336989
Mono_CD14+Mono_CD16+Mono_Int,subgroup,28,1,-0.0880244556581307,-0.1049830160859373,-0.0871624839678517,5,0.8890286325827184,545.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.017820532118085597
Mono_CD14+Mono_CD16+Mono_Int,subgroup,29,1,-0.0943292806660753,-0.0994977399754171,-0.08018570005929279,3,0.8827238075747738,372.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.019312039916124304
Mono_CD14+Mono_CD16+Mono_Int,subgroup,29,2,-0.0421087523234425,-0.04716773987463555,-0.031573013357333105,3,0.9349443359174066,83.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.015594726517302447
Mono_CD14+Mono_CD16+Mono_Int,subgroup,29,3,-0.0288128449614353,-0.0288128449614353,-0.0288128449614353,1,0.9558953101450296,98.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0
Mono_CD14+Mono_CD16+Mono_Int,subgroup,30,1,-0.0882310240318884,-0.1022715952123898,-0.084937057331397,5,0.8888220642089607,516.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.01733453788099279
Mono_CD14+Mono_CD16+Mono_Int,subgroup,31,2,-0.05289184368350975,-0.05408930373344582,-0.051694383633573676,2,0.9262734522989067,189.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.002394920099872147
Mono_CD14+Mono_CD16+Mono_Int,subgroup,31,3,-0.1038659105431215,-0.1038659105431215,-0.0739033810805133,5,0.8829819365135909,245.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.029962529462608203
Mono_CD14+Mono_CD16+Mono_Int,subgroup,31,5,-0.06309866191652265,-0.07373028389439573,-0.052467039938649575,2,0.9198941674987016,141.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.021263243955746157
Mono_CD14+Mono_CD16+Mono_Int,subgroup,32,1,-0.0912599715283025,-0.1040288749791561,-0.0871223075497579,5,0.8857931167125466,563.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.016906567429398195
Mono_CD14+Mono_CD16+Mono_Int,subgroup,33,2,-0.08652539744380261,-0.10784097399811475,-0.07057784137844755,4,0.8964674319714215,154.0,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0372631326196672
Mono_CD14+Mono_CD16+Mono_Int,subgroup,33,3,-0.0785639915355011,-0.08274736761550555,-0.07438061545549665,2,0.9006013044469152,290.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.0083667521600089
Mono_CD14+Mono_CD16+Mono_Int,subgroup,34,1,-0.09768648394155195,-0.1027451334104164,-0.08406397472187244,4,0.8880915171400366,429.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.01868115868854396
Mono_CD14+Mono_CD16+Mono_Int,subgroup,35,1,-0.0882464952524647,-0.0883131396677134,-0.088179850837216,2,0.8947463341627595,423.5,0.0,Mono_CD14+Mono_CD16+Mono_Int,0.00013328883049740226
Mono_CD14+Mono_Int,subgroup,3,1,-0.0585034609664814,-0.0585034609664814,-0.0585034609664814,1,0.933026659763963,643.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,4,1,-0.0585034609664814,-0.0585034609664814,-0.0585034609664814,1,0.933026659763963,643.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,5,1,-0.0585034609664814,-0.0585034609664814,-0.0585034609664814,1,0.933026659763963,643.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,6,1,-0.0565583627381643,-0.0565583627381643,-0.0565583627381643,1,0.93497175799228,644.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,7,1,-0.0548496240233126,-0.0548496240233126,-0.0548496240233126,1,0.9366804967071318,642.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,8,1,-0.0553223325319074,-0.0553223325319074,-0.0553223325319074,1,0.936207788198537,641.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,9,1,-0.0556113319800145,-0.0556113319800145,-0.0556113319800145,1,0.93591878875043,640.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,11,1,-0.0565081038320056,-0.0565081038320056,-0.0565081038320056,1,0.9350220168984388,642.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,16,1,-0.0583290107418985,-0.0583290107418985,-0.0583290107418985,1,0.933201109988546,639.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,17,1,-0.0583085458683051,-0.0583085458683051,-0.0583085458683051,1,0.9332215748621392,634.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,18,1,-0.0584409331793859,-0.0584409331793859,-0.0584409331793859,1,0.9330891875510584,640.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,19,3,-0.0543829355575994,-0.05786596153410715,-0.0472067171543824,3,0.937147185172845,287.0,0.0,Mono_CD14+Mono_Int,0.01065924437972475
Mono_CD14+Mono_Int,subgroup,19,4,-0.0685530154608475,-0.07590470209138485,-0.06120132883031015,2,0.9193654737595828,184.0,0.0,Mono_CD14+Mono_Int,0.014703373261074695
Mono_CD14+Mono_Int,subgroup,20,2,-0.0684229525337464,-0.08070545012306833,-0.05501501383719645,4,0.9194955366866837,294.0,0.0,Mono_CD14+Mono_Int,0.02569043628587188
Mono_CD14+Mono_Int,subgroup,21,1,-0.06141818469044905,-0.06931928876793438,-0.05351708061296373,2,0.9283793195666015,307.5,0.0,Mono_CD14+Mono_Int,0.015802208154970646
Mono_CD14+Mono_Int,subgroup,22,2,-0.06960885666068076,-0.08193030594415605,-0.056441036136859274,4,0.9183096325597495,287.5,0.0,Mono_CD14+Mono_Int,0.02548926980729678
Mono_CD14+Mono_Int,subgroup,23,2,-0.06934169181322206,-0.08230367253864379,-0.05714920253438853,4,0.9185767974072083,285.5,0.0,Mono_CD14+Mono_Int,0.02515447000425526
Mono_CD14+Mono_Int,subgroup,24,1,-0.0604389088160294,-0.0604389088160294,-0.0604389088160294,1,0.931091211914415,639.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,25,1,-0.0218963412398407,-0.0218963412398407,-0.0218963412398407,1,0.9696337794906036,138.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,25,2,-0.0298282487104146,-0.0298282487104146,-0.0298282487104146,1,0.9503606628019984,50.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,25,6,-0.017718266481957082,-0.02659253301184724,-0.008843999952066924,2,0.9667543304610475,111.5,0.5,Mono_CD14+Mono_Int,0.017748533059780316
Mono_CD14+Mono_Int,subgroup,26,4,-0.0485986002008723,-0.056837279323359045,-0.03748200134534395,7,0.9361095549055924,139.0,0.0,Mono_CD14+Mono_Int,0.019355277978015097
Mono_CD14+Mono_Int,subgroup,27,1,-0.0605572026136137,-0.0709993837815542,-0.0560288697857705,3,0.9309729181168308,423.0,0.0,Mono_CD14+Mono_Int,0.014970513995783696
Mono_CD14+Mono_Int,subgroup,28,1,-0.0582452277942884,-0.0582452277942884,-0.0582452277942884,1,0.933284892936156,643.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,29,1,-0.07395777909054305,-0.07992802447730758,-0.06798753370377852,2,0.9139607101298872,401.0,0.0,Mono_CD14+Mono_Int,0.011940490773529058
Mono_CD14+Mono_Int,subgroup,29,2,-0.0122786561949358,-0.0122786561949358,-0.0122786561949358,1,0.9792514645355086,131.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,29,3,-0.0451433007127474,-0.0451433007127474,-0.0451433007127474,1,0.9436129816608488,148.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,30,1,-0.0662918295914895,-0.07012951265756626,-0.06245414652541275,2,0.9216266596289409,632.5,0.0,Mono_CD14+Mono_Int,0.007675366132153506
Mono_CD14+Mono_Int,subgroup,31,2,-0.0459708176893861,-0.0471521083928687,-0.0458823277236003,5,0.9396957386638436,266.0,0.0,Mono_CD14+Mono_Int,0.0012697806692684027
Mono_CD14+Mono_Int,subgroup,31,5,-0.0452380075127684,-0.0452380075127684,-0.0452380075127684,1,0.946292113217676,145.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,32,1,-0.0560823656998259,-0.0560823656998259,-0.0560823656998259,1,0.9354477550306184,645.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,33,2,-0.07366037039549905,-0.08240966710287807,-0.06491107368812002,2,0.9128711996465071,340.0,0.0,Mono_CD14+Mono_Int,0.017498593414758054
Mono_CD14+Mono_Int,subgroup,33,3,-0.0532519175899059,-0.0532519175899059,-0.0532519175899059,1,0.9382782031405384,414.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_Int,subgroup,34,1,-0.0675627276493635,-0.0757168610196936,-0.059278018869521845,3,0.9239673930810808,471.0,0.0,Mono_CD14+Mono_Int,0.01643884215017176
Mono_CD14+Mono_Int,subgroup,34,5,-0.02997384213550355,-0.030790792608714077,-0.029156891662293023,2,0.9601693594165168,148.5,0.0,Mono_CD14+Mono_Int,0.0016339009464210533
Mono_CD14+Mono_Int,subgroup,35,1,-0.063161878887508,-0.07433262288151371,-0.0605178778483311,3,0.9283682418429364,481.0,0.0,Mono_CD14+Mono_Int,0.013814745033182613
Mono_CD14+Mono_Int,subgroup,35,5,-0.0234771054125501,-0.0234771054125501,-0.0234771054125501,1,0.9680530153178944,133.0,0.0,Mono_CD14+Mono_Int,0.0
Mono_CD14+Mono_TIL,subgroup,3,1,-0.0756965429973955,-0.0756965429973955,-0.0756965429973955,1,0.9033065599475144,129.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,4,1,-0.0648035570104735,-0.0648035570104735,-0.0648035570104735,1,0.9141995459344364,148.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,5,1,-0.0590977498157244,-0.0590977498157244,-0.0590977498157244,1,0.9199053531291854,148.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,6,1,-0.0979272945428909,-0.0979272945428909,-0.0979272945428909,1,0.8810758084020189,155.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,7,1,-0.0935645355687549,-0.0935645355687549,-0.0935645355687549,1,0.8854385673761549,153.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,8,1,-0.1061489441624631,-0.1061489441624631,-0.1061489441624631,1,0.8728541587824468,159.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,9,1,-0.0942481742837071,-0.0942481742837071,-0.0942481742837071,1,0.8847549286612028,146.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,10,1,-0.0455952298437425,-0.0455952298437425,-0.0455952298437425,1,0.9334078731011674,116.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,11,1,-0.077648832589375,-0.077648832589375,-0.077648832589375,1,0.9013542703555348,138.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,12,1,-0.0472011943872674,-0.0472011943872674,-0.0472011943872674,1,0.9318019085576424,120.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,13,1,-0.0495039241500999,-0.0495039241500999,-0.0495039241500999,1,0.92949917879481,128.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,14,1,-0.0630304136466552,-0.0630304136466552,-0.0630304136466552,1,0.9159726892982546,121.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,20,1,-0.0448845957260231,-0.0448845957260231,-0.0448845957260231,1,0.9341185072188868,115.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,21,2,-0.0356197537831507,-0.0356197537831507,-0.0356197537831507,1,0.9433833491617593,114.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,22,1,-0.0370286148412376,-0.0370286148412376,-0.0370286148412376,1,0.9419744881036722,109.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14+Mono_TIL,subgroup,23,1,-0.0272579443547101,-0.0272579443547101,-0.0272579443547101,1,0.9517451585901996,80.0,0.0,Mono_CD14+Mono_TIL,0.0
Mono_CD14_ID1,specific,7,1,-0.0404410594899401,-0.0404410594899401,-0.0404410594899401,1,0.895311369775414,149.0,0.0,Mono_CD14,0.0
Mono_CD14_ID1,specific,8,1,-0.0404410594899401,-0.0404410594899401,-0.0404410594899401,1,0.8966669389235868,149.0,0.0,Mono_CD14,0.0
Mono_CD14_ID1,specific,9,1,-0.0404410594899401,-0.0404410594899401,-0.0404410594899401,1,0.9079435356569352,148.0,0.0,Mono_CD14,0.0
Mono_CD14_ID1,specific,15,1,-0.0547698544182847,-0.0547698544182847,-0.0547698544182847,1,0.8866734913953728,210.5,0.0,Mono_CD14,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,3,1,-0.0923195443379626,-0.0923195443379626,-0.0923195443379626,1,0.8770768667778066,292.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,4,1,-0.0923195443379626,-0.0923195443379626,-0.0923195443379626,1,0.8770768667778066,292.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,5,1,-0.0923195443379626,-0.0923195443379626,-0.0923195443379626,1,0.8770768667778066,292.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,6,1,-0.0767163457898312,-0.0767163457898312,-0.0767163457898312,1,0.892680065325938,290.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,7,1,-0.06717269754648,-0.06717269754648,-0.06717269754648,1,0.9022237135692892,288.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,8,1,-0.06717269754648,-0.06717269754648,-0.06717269754648,1,0.9022237135692892,288.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,9,1,-0.06717269754648,-0.06717269754648,-0.06717269754648,1,0.9022237135692892,288.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,10,1,-0.055858653922679,-0.055858653922679,-0.055858653922679,1,0.9135377571930902,269.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,11,1,-0.06717269754648,-0.06717269754648,-0.06717269754648,1,0.9022237135692892,288.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,12,1,-0.0566831438621894,-0.0566831438621894,-0.0566831438621894,1,0.9127132672535798,267.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,13,1,-0.0425214214503023,-0.0425214214503023,-0.0425214214503023,1,0.9268749896654668,266.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,14,1,-0.0459884485135159,-0.0459884485135159,-0.0459884485135159,1,0.9234079626022532,259.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,15,1,-0.0767827872449116,-0.0767827872449116,-0.0767827872449116,1,0.8926136238708576,281.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,16,1,-0.0887902907347553,-0.0887902907347553,-0.0887902907347553,1,0.8806061203810139,291.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,17,1,-0.0887902907347553,-0.0887902907347553,-0.0887902907347553,1,0.8806061203810139,291.0,0.0,Mono_CD14_ID1+Mono_CD14_IL1B,0.0
