k_parent,k_child,parent_gep,child_gep,similarity,raw_value,parent_celltype,child_celltype,celltype_match
10,11,10,8,0.9794105586224989,0.04160871813401804,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,10,9,0.790058400578422,0.47129682294111847,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,10,10,0.9986108603133375,0.002780210871348412,Ambiguous/Mixed,Ambiguous/Mixed,True
10,11,10,11,0.9998143667537125,0.000371300956542421,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,1,1,0.198299598465182,3.2359525366881092,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,1,2,0.4255649594749336,1.7086753528098977,Tumor/Epithelials,Tumor/Epithelials,True
11,12,1,3,0.3478788222775289,2.1118021433873326,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,1,4,0.2753956945248479,2.5790926526867652,Tumor/Epithelials,Fibroblasts/Stromal,False
11,12,1,5,0.22982094982688892,2.9409095044892153,Tumor/Epithelials,Plasma_XBP1,False
11,12,1,6,0.42984137712907566,1.6886780574976552,Tumor/Epithelials,Endothelials,False
11,12,1,7,0.33699388666649166,2.1753809784996596,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,1,8,0.17415292103944335,3.495643018374751,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,1,9,0.31449759886968676,2.3135576752507196,Tumor/Epithelials,Tumor/Epithelials,True
11,12,1,10,0.2948841507919894,2.442345417904916,Tumor/Epithelials,Tumor/Epithelials,True
11,12,1,11,0.18840140036654696,3.338360967848087,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,1,12,0.24568484487478529,2.807411365557372,Tumor/Epithelials,Ambiguous/Mixed,False
11,12,2,1,0.862454520892135,0.29594572173457806,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,2,2,0.15238825570893974,3.7626474019526785,Ambiguous/Mixed,Tumor/Epithelials,False
11,12,2,3,0.8034474500167723,0.43768699458293536,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,2,4,0.13833914042876685,3.9560941385950166,Ambiguous/Mixed,Fibroblasts/Stromal,False
11,12,2,5,0.914167256877956,0.17948345974681212,Ambiguous/Mixed,Plasma_XBP1,False
11,12,2,6,0.7948462397927519,0.45921318419894275,Ambiguous/Mixed,Endothelials,False
11,12,2,7,0.9280430164239467,0.1493543867302611,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,2,8,0.7877683518024735,0.4771024042713263,Ambiguous/Mixed,Ambiguous/Mixed,True
11,12,2,9,0.9363497874510651,0.1315323355459187,Ambiguous/Mixed,Tumor/Epithelials,False
