sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138160,3,0.9330947094262356,23,5,DC_pDC,1.3392428913948986
GSM4138133,3,0.9302309656056432,22,5,DC_pDC,1.3392428913948986
GSM4138149,2,0.7297604817993426,22,5,Mac_CXCL9,1.334929204562302
GSM4138135,5,0.9137892601834748,21,5,Mast,1.2548338661059304
GSM4138110,3,0.9037155870768936,21,5,DC_pDC,1.3392428913948986
GSM4138168,3,0.8594731152159931,20,5,DC_pDC,1.3392428913948986
GSM4138128,3,0.9316163617394202,20,5,DC_pDC,1.3392428913948986
GSM4138115,3,0.7754522290610413,20,5,DC_pDC,1.3392428913948986
GSM4138122,3,0.9316163617394202,20,5,DC_pDC,1.3392428913948986
GSM4138155,5,0.8713549729660728,19,5,Mast,1.2548338661059304
GSM4138147,2,0.6643402369371318,19,5,Mac_CXCL9,1.334929204562302
GSM4138141,4,0.863234365572386,19,5,Mac_IL1B,1.360238756347714
GSM4138153,1,0.823227593935746,19,5,Mono_CD14_ID1,2.308379126529838
GSM4138131,5,0.9248409247287176,19,5,Mast,1.2548338661059304
GSM4138135,3,0.9006052738554986,18,5,DC_pDC,1.3392428913948986
GSM4138157,4,0.8695267711307134,17,5,Mac_IL1B,1.360238756347714
GSM4138170,2,0.7697983510415942,17,5,Mac_CXCL9,1.334929204562302
GSM4138130,3,0.9596062877736368,17,5,DC_pDC,1.3392428913948986
GSM4138162,3,0.957084277467433,17,5,DC_pDC,1.3392428913948986
GSM4138157,3,0.8849035526924534,17,5,DC_pDC,1.3392428913948986
GSM4138171,2,0.7707100717852355,17,5,Mac_CXCL9,1.334929204562302
GSM4138163,3,0.966903494800651,16,5,DC_pDC,1.3392428913948986
GSM4138172,1,0.8220002165075082,16,5,Mono_CD14_ID1,2.308379126529838
GSM4138151,3,0.9039811549183868,15,5,DC_pDC,1.3392428913948986
GSM4138121,3,0.7365567779078448,15,5,DC_pDC,1.3392428913948986
GSM4138172,2,0.7994460426114505,15,5,Mac_CXCL9,1.334929204562302
GSM4138134,3,0.9734765783553796,15,5,DC_pDC,1.3392428913948986
GSM4138117,5,0.9645159504406876,15,5,Mast,1.2548338661059304
GSM4138134,1,0.8009349220054187,1213,6,Mono_CD14_ID1,2.326572227758878
GSM4138156,1,0.7805364027873907,916,6,Mono_CD14_ID1,2.326572227758878
GSM4138126,1,0.8173354905137313,758,6,Mono_CD14_ID1,2.326572227758878
GSM4138116,1,0.8634775896965428,701,6,Mono_CD14_ID1,2.326572227758878
GSM4138140,1,0.7779642449352677,696,6,Mono_CD14_ID1,2.326572227758878
GSM4138142,1,0.7916551750959397,689,6,Mono_CD14_ID1,2.326572227758878
GSM4138132,1,0.7862223656467373,644,6,Mono_CD14_ID1,2.326572227758878
GSM4138136,1,0.7652558660213421,641,6,Mono_CD14_ID1,2.326572227758878
GSM4138110,1,0.7619997961083551,627,6,Mono_CD14_ID1,2.326572227758878
GSM4138120,1,0.7627020850804822,606,6,Mono_CD14_ID1,2.326572227758878
GSM4138130,1,0.7571162504521709,584,6,Mono_CD14_ID1,2.326572227758878
GSM4138138,1,0.7518489607452112,575,6,Mono_CD14_ID1,2.326572227758878
GSM4138128,1,0.7493834419305228,541,6,Mono_CD14_ID1,2.326572227758878
GSM4138122,1,0.7493834419305228,541,6,Mono_CD14_ID1,2.326572227758878
GSM4138160,1,0.7847099955920284,485,6,Mono_CD14_ID1,2.326572227758878
GSM4138162,1,0.7561595476394473,482,6,Mono_CD14_ID1,2.326572227758878
GSM4138166,1,0.7538572493008792,465,6,Mono_CD14_ID1,2.326572227758878
GSM4138146,1,0.7756829027377875,460,6,Mono_CD14_ID1,2.326572227758878
GSM4138152,1,0.759800317935148,459,6,Mono_CD14_ID1,2.326572227758878
GSM4138165,1,0.8170713508661405,436,6,Mono_CD14_ID1,2.326572227758878
GSM4138163,1,0.8050522566964953,424,6,Mono_CD14_ID1,2.326572227758878
GSM4138123,3,0.584695819118211,403,6,Mac_CXCL9,1.2887665203921246
GSM4138135,3,0.6269035039292921,359,6,Mac_CXCL9,1.2887665203921246
GSM4138112,1,0.769228676253428,353,6,Mono_CD14_ID1,2.326572227758878
GSM4138114,1,0.7183157320140359,351,6,Mono_CD14_ID1,2.326572227758878
GSM4138154,1,0.7614304172376538,350,6,Mono_CD14_ID1,2.326572227758878
GSM4138125,3,0.5299221127685471,342,6,Mac_CXCL9,1.2887665203921246
GSM4138167,1,0.7387613830882672,339,6,Mono_CD14_ID1,2.326572227758878
GSM4138124,1,0.8200005401865643,339,6,Mono_CD14_ID1,2.326572227758878
GSM4138137,3,0.6551989368455884,312,6,Mac_CXCL9,1.2887665203921246
GSM4138141,1,0.7513507643438543,303,6,Mono_CD14_ID1,2.326572227758878
GSM4138144,1,0.7150332018885737,292,6,Mono_CD14_ID1,2.326572227758878
GSM4138118,1,0.8088448576078286,290,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,2,0.522387722061769,282,6,cDC2_CD1C,1.3800473636571902
GSM4138158,1,0.7383708174219182,272,6,Mono_CD14_ID1,2.326572227758878
GSM4138145,1,0.7018487653710843,258,6,Mono_CD14_ID1,2.326572227758878
GSM4138135,4,0.6597940954748771,228,6,Mac_IL1B,1.3552137471930392
GSM4138155,1,0.6707884812019914,193,6,Mono_CD14_ID1,2.326572227758878
GSM4138150,1,0.8018445051397453,189,6,Mono_CD14_ID1,2.326572227758878
GSM4138155,2,0.4240403951378968,186,6,cDC2_CD1C,1.3800473636571902
GSM4138145,2,0.5336841023923496,178,6,cDC2_CD1C,1.3800473636571902
GSM4138148,1,0.7381016927473532,174,6,Mono_CD14_ID1,2.326572227758878
GSM4138141,2,0.4830098177481573,172,6,cDC2_CD1C,1.3800473636571902
GSM4138139,1,0.7538845563641523,166,6,Mono_CD14_ID1,2.326572227758878
GSM4138139,3,0.5593626679216646,164,6,Mac_CXCL9,1.2887665203921246
GSM4138137,4,0.6860687496746525,157,6,Mac_IL1B,1.3552137471930392
GSM4138117,1,0.656580029915633,157,6,Mono_CD14_ID1,2.326572227758878
GSM4138164,1,0.6632213173363477,155,6,Mono_CD14_ID1,2.326572227758878
GSM4138127,1,0.7776903591806008,155,6,Mono_CD14_ID1,2.326572227758878
GSM4138135,1,0.7852961372189599,151,6,Mono_CD14_ID1,2.326572227758878
GSM4138143,1,0.6909901007092336,145,6,Mono_CD14_ID1,2.326572227758878
GSM4138125,1,0.6150572304314371,143,6,Mono_CD14_ID1,2.326572227758878
GSM4138111,2,0.4460314269048586,142,6,cDC2_CD1C,1.3800473636571902
GSM4138155,4,0.5418254773388922,141,6,Mac_IL1B,1.3552137471930392
GSM4138143,2,0.4808203632522582,141,6,cDC2_CD1C,1.3800473636571902
GSM4138123,2,0.4240805867118834,140,6,cDC2_CD1C,1.3800473636571902
GSM4138139,4,0.7248127761253872,138,6,Mac_IL1B,1.3552137471930392
GSM4138161,2,0.4257873932023355,136,6,cDC2_CD1C,1.3800473636571902
GSM4138137,1,0.7403774635104791,135,6,Mono_CD14_ID1,2.326572227758878
GSM4138133,2,0.5176710947273278,134,6,cDC2_CD1C,1.3800473636571902
GSM4138161,1,0.6877298614073658,133,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,1,0.7686563545671309,130,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,3,0.7028271135699642,125,6,Mac_CXCL9,1.2887665203921246
GSM4138127,2,0.544729051939973,124,6,cDC2_CD1C,1.3800473636571902
GSM4138111,1,0.6625962921011566,120,6,Mono_CD14_ID1,2.326572227758878
GSM4138127,4,0.6962987398909993,111,6,Mac_IL1B,1.3552137471930392
GSM4138155,3,0.5253632541365341,108,6,Mac_CXCL9,1.2887665203921246
GSM4138161,5,0.7277571057779859,105,6,DC_pDC,1.3027596713777
GSM4138131,5,0.8240451589674127,104,6,DC_pDC,1.3027596713777
GSM4138137,2,0.5111475272972237,103,6,cDC2_CD1C,1.3800473636571902
GSM4138139,2,0.5340758420456495,102,6,cDC2_CD1C,1.3800473636571902
GSM4138115,2,0.5114730654674058,98,6,cDC2_CD1C,1.3800473636571902
GSM4138129,1,0.721098674913024,93,6,Mono_CD14_ID1,2.326572227758878
GSM4138131,4,0.6715684499291172,92,6,Mac_IL1B,1.3552137471930392
GSM4138121,4,0.5820610977666618,89,6,Mac_IL1B,1.3552137471930392
GSM4138133,3,0.5859040149047885,89,6,Mac_CXCL9,1.2887665203921246
GSM4138113,1,0.7015377634436706,89,6,Mono_CD14_ID1,2.326572227758878
GSM4138135,2,0.5266213386084966,82,6,cDC2_CD1C,1.3800473636571902
GSM4138129,3,0.7033042585960741,80,6,Mac_CXCL9,1.2887665203921246
GSM4138117,3,0.6222880793589166,78,6,Mac_CXCL9,1.2887665203921246
GSM4138117,2,0.5421808829639633,74,6,cDC2_CD1C,1.3800473636571902
GSM4138141,5,0.8043344382298538,70,6,DC_pDC,1.3027596713777
GSM4138133,1,0.830021945815029,66,6,Mono_CD14_ID1,2.326572227758878
GSM4138111,5,0.7959267203244644,63,6,DC_pDC,1.3027596713777
GSM4138157,2,0.5439454337058766,60,6,cDC2_CD1C,1.3800473636571902
GSM4138139,6,0.896706147065347,59,6,Mast,1.258749988596526
GSM4138141,3,0.691102035067618,58,6,Mac_CXCL9,1.2887665203921246
GSM4138159,1,0.7723710369416876,53,6,Mono_CD14_ID1,2.326572227758878
GSM4138157,1,0.7692391126769889,51,6,Mono_CD14_ID1,2.326572227758878
GSM4138159,2,0.5310194314473491,50,6,cDC2_CD1C,1.3800473636571902
GSM4138155,5,0.66020893544026,50,6,DC_pDC,1.3027596713777
GSM4138119,1,0.7141196831623682,49,6,Mono_CD14_ID1,2.326572227758878
GSM4138123,5,0.7877474391376307,48,6,DC_pDC,1.3027596713777
GSM4138121,1,0.7034985857454024,47,6,Mono_CD14_ID1,2.326572227758878
GSM4138161,4,0.6818124307839346,47,6,Mac_IL1B,1.3552137471930392
GSM4138127,3,0.6601938726997186,45,6,Mac_CXCL9,1.2887665203921246
GSM4138143,5,0.8082773868966475,45,6,DC_pDC,1.3027596713777
GSM4138145,5,0.8078364970285496,45,6,DC_pDC,1.3027596713777
GSM4138113,2,0.5280353692086104,40,6,cDC2_CD1C,1.3800473636571902
GSM4138123,4,0.7735665571493998,37,6,Mac_IL1B,1.3552137471930392
GSM4138129,2,0.6069466873056432,36,6,cDC2_CD1C,1.3800473636571902
GSM4138121,2,0.4772142509858407,35,6,cDC2_CD1C,1.3800473636571902
GSM4138113,5,0.8113651887605413,34,6,DC_pDC,1.3027596713777
GSM4138145,4,0.8332417013834676,34,6,Mac_IL1B,1.3552137471930392
GSM4138147,5,0.8002504273439319,31,6,DC_pDC,1.3027596713777
GSM4138123,1,0.7880686886056778,31,6,Mono_CD14_ID1,2.326572227758878
GSM4138143,6,0.8950298348571784,31,6,Mast,1.258749988596526
GSM4138115,1,0.857461024050657,30,6,Mono_CD14_ID1,2.326572227758878
GSM4138111,6,0.7859659719084775,29,6,Mast,1.258749988596526
GSM4138143,3,0.6731695527676187,29,6,Mac_CXCL9,1.2887665203921246
GSM4138129,4,0.7663115729353023,29,6,Mac_IL1B,1.3552137471930392
GSM4138119,2,0.5691697775963074,28,6,cDC2_CD1C,1.3800473636571902
GSM4138127,5,0.8711975820876965,27,6,DC_pDC,1.3027596713777
GSM4138153,2,0.5850921894683128,27,6,cDC2_CD1C,1.3800473636571902
GSM4138129,5,0.902722853392227,25,6,DC_pDC,1.3027596713777
GSM4138119,3,0.5709158556637698,25,6,Mac_CXCL9,1.2887665203921246
GSM4138112,5,0.9237606894906528,25,6,DC_pDC,1.3027596713777
GSM4138125,2,0.6971317603129665,24,6,cDC2_CD1C,1.3800473636571902
GSM4138157,3,0.7826169802456134,23,6,Mac_CXCL9,1.2887665203921246
GSM4138139,5,0.8907996999607569,22,6,DC_pDC,1.3027596713777
GSM4138160,5,0.937182910145636,22,6,DC_pDC,1.3027596713777
GSM4138135,6,0.9137892601834748,21,6,Mast,1.258749988596526
GSM4138171,2,0.7566874016383721,21,6,cDC2_CD1C,1.3800473636571902
GSM4138122,5,0.9316163617394202,20,6,DC_pDC,1.3027596713777
GSM4138153,1,0.8338511845395887,20,6,Mono_CD14_ID1,2.326572227758878
GSM4138133,5,0.9445397519340856,20,6,DC_pDC,1.3027596713777
GSM4138159,3,0.7736101593253603,20,6,Mac_CXCL9,1.2887665203921246
GSM4138110,5,0.9310337478043234,20,6,DC_pDC,1.3027596713777
GSM4138128,5,0.9316163617394202,20,6,DC_pDC,1.3027596713777
GSM4138111,3,0.7084327372214331,20,6,Mac_CXCL9,1.2887665203921246
GSM4138168,5,0.8594731152159931,20,6,DC_pDC,1.3027596713777
GSM4138141,4,0.863234365572386,19,6,Mac_IL1B,1.3552137471930392
GSM4138155,6,0.8713549729660728,19,6,Mast,1.258749988596526
GSM4138131,6,0.9248409247287176,19,6,Mast,1.258749988596526
GSM4138115,5,0.8210522934166251,18,6,DC_pDC,1.3027596713777
GSM4138135,5,0.8944459476565693,18,6,DC_pDC,1.3027596713777
GSM4138145,3,0.8903200865844496,17,6,Mac_CXCL9,1.2887665203921246
GSM4138157,4,0.8798068446087677,17,6,Mac_IL1B,1.3552137471930392
GSM4138162,5,0.957084277467433,17,6,DC_pDC,1.3027596713777
GSM4138130,5,0.9596062877736368,17,6,DC_pDC,1.3027596713777
GSM4138149,2,0.7864056694178052,16,6,cDC2_CD1C,1.3800473636571902
GSM4138121,3,0.8138026777135018,16,6,Mac_CXCL9,1.2887665203921246
GSM4138170,2,0.8089707411276875,16,6,cDC2_CD1C,1.3800473636571902
GSM4138163,5,0.966903494800651,16,6,DC_pDC,1.3027596713777
GSM4138157,5,0.9140743901728758,16,6,DC_pDC,1.3027596713777
GSM4138117,6,0.9645159504406876,15,6,Mast,1.258749988596526
GSM4138134,5,0.9734765783553796,15,6,DC_pDC,1.3027596713777
GSM4138151,5,0.9039811549183868,15,6,DC_pDC,1.3027596713777
GSM4138134,1,0.8009349220054187,1213,7,Mono_CD14_ID1,2.301713502236851
GSM4138156,1,0.784224226152113,912,7,Mono_CD14_ID1,2.301713502236851
GSM4138126,1,0.820979113546347,757,7,Mono_CD14_ID1,2.301713502236851
GSM4138116,1,0.8634775896965428,701,7,Mono_CD14_ID1,2.301713502236851
GSM4138140,1,0.7872454978911377,692,7,Mono_CD14_ID1,2.301713502236851
GSM4138142,1,0.7941776554704758,686,7,Mono_CD14_ID1,2.301713502236851
GSM4138132,1,0.7930443456211566,642,7,Mono_CD14_ID1,2.301713502236851
GSM4138136,1,0.787772299148909,634,7,Mono_CD14_ID1,2.301713502236851
GSM4138110,1,0.7756679181467486,625,7,Mono_CD14_ID1,2.301713502236851
GSM4138120,1,0.7815189672311883,591,7,Mono_CD14_ID1,2.301713502236851
GSM4138130,1,0.7571162504521709,584,7,Mono_CD14_ID1,2.301713502236851
GSM4138138,1,0.7619538868914386,573,7,Mono_CD14_ID1,2.301713502236851
GSM4138128,1,0.7618644301744983,535,7,Mono_CD14_ID1,2.301713502236851
GSM4138122,1,0.7618644301744983,535,7,Mono_CD14_ID1,2.301713502236851
GSM4138160,1,0.7970643074565027,481,7,Mono_CD14_ID1,2.301713502236851
GSM4138162,1,0.7906088523834603,467,7,Mono_CD14_ID1,2.301713502236851
GSM4138166,1,0.7692414334833926,458,7,Mono_CD14_ID1,2.301713502236851
GSM4138146,1,0.7851846131815685,455,7,Mono_CD14_ID1,2.301713502236851
GSM4138152,1,0.7868899007150938,447,7,Mono_CD14_ID1,2.301713502236851
GSM4138165,1,0.8210299554194513,433,7,Mono_CD14_ID1,2.301713502236851
GSM4138123,3,0.5758359120383252,419,7,Mac_CXCL9,1.2695971670802024
GSM4138163,1,0.8271991277547461,415,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,3,0.6315913812993855,357,7,Mac_CXCL9,1.2695971670802024
GSM4138112,1,0.7823213993624248,349,7,Mono_CD14_ID1,2.301713502236851
GSM4138154,1,0.7741056170714717,346,7,Mono_CD14_ID1,2.301713502236851
GSM4138114,1,0.7372181477020876,345,7,Mono_CD14_ID1,2.301713502236851
GSM4138125,3,0.5315523208101993,339,7,Mac_CXCL9,1.2695971670802024
GSM4138124,1,0.8200005401865643,339,7,Mono_CD14_ID1,2.301713502236851
GSM4138167,1,0.7407772144861284,336,7,Mono_CD14_ID1,2.301713502236851
GSM4138137,3,0.6602911579189352,305,7,Mac_CXCL9,1.2695971670802024
GSM4138141,1,0.7771377678839714,295,7,Mono_CD14_ID1,2.301713502236851
GSM4138118,1,0.8232836908694557,288,7,Mono_CD14_ID1,2.301713502236851
GSM4138144,1,0.7331716005636122,278,7,Mono_CD14_ID1,2.301713502236851
GSM4138158,1,0.7613659946234775,268,7,Mono_CD14_ID1,2.301713502236851
GSM4138145,1,0.7173757957366262,231,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,5,0.6712145415279753,229,7,Mac_IL1B,1.3486822725042538
GSM4138131,4,0.524116771731062,191,7,mregDC_LAMP3,1.375038109615292
GSM4138150,1,0.806902031447393,188,7,Mono_CD14_ID1,2.301713502236851
GSM4138155,1,0.6786043253670437,182,7,Mono_CD14_ID1,2.301713502236851
GSM4138145,2,0.5649861711410085,180,7,cDC2_CD1C,1.35868033717826
GSM4138148,1,0.7513161166098925,169,7,Mono_CD14_ID1,2.301713502236851
GSM4138155,2,0.4496371134109374,169,7,cDC2_CD1C,1.35868033717826
GSM4138137,5,0.6612128034431459,169,7,Mac_IL1B,1.3486822725042538
GSM4138139,3,0.560129465408949,164,7,Mac_CXCL9,1.2695971670802024
GSM4138139,1,0.7596075957837066,163,7,Mono_CD14_ID1,2.301713502236851
GSM4138117,1,0.6553945600543332,158,7,Mono_CD14_ID1,2.301713502236851
GSM4138127,1,0.7613658616347229,153,7,Mono_CD14_ID1,2.301713502236851
GSM4138164,1,0.6971156310284524,149,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,1,0.7942073457654527,149,7,Mono_CD14_ID1,2.301713502236851
GSM4138155,5,0.5487455891130647,142,7,Mac_IL1B,1.3486822725042538
GSM4138139,5,0.7241122725442906,140,7,Mac_IL1B,1.3486822725042538
GSM4138137,1,0.7461717346962891,137,7,Mono_CD14_ID1,2.301713502236851
GSM4138131,1,0.767948065253219,136,7,Mono_CD14_ID1,2.301713502236851
GSM4138143,1,0.7089283603067387,135,7,Mono_CD14_ID1,2.301713502236851
GSM4138131,3,0.6928404709495689,135,7,Mac_CXCL9,1.2695971670802024
GSM4138125,1,0.619999084189981,133,7,Mono_CD14_ID1,2.301713502236851
GSM4138161,1,0.7003037471552009,126,7,Mono_CD14_ID1,2.301713502236851
GSM4138111,1,0.653685090581953,125,7,Mono_CD14_ID1,2.301713502236851
GSM4138127,5,0.6989260798547166,111,7,Mac_IL1B,1.3486822725042538
GSM4138127,4,0.5838479858397451,109,7,mregDC_LAMP3,1.375038109615292
GSM4138131,6,0.7847927992909306,108,7,DC_pDC,1.2885522395376363
GSM4138161,6,0.7079394742406384,107,7,DC_pDC,1.2885522395376363
GSM4138131,5,0.6569338381799266,101,7,Mac_IL1B,1.3486822725042538
GSM4138143,2,0.5549266927574816,99,7,cDC2_CD1C,1.35868033717826
GSM4138155,3,0.5365189481362417,98,7,Mac_CXCL9,1.2695971670802024
GSM4138141,2,0.5505809905653709,95,7,cDC2_CD1C,1.35868033717826
GSM4138161,2,0.49188012777398,94,7,cDC2_CD1C,1.35868033717826
GSM4138129,1,0.7761853662399596,91,7,Mono_CD14_ID1,2.301713502236851
GSM4138121,5,0.5822816230383336,90,7,Mac_IL1B,1.3486822725042538
GSM4138133,3,0.5927380210623641,87,7,Mac_CXCL9,1.2695971670802024
GSM4138113,1,0.7099788488343544,86,7,Mono_CD14_ID1,2.301713502236851
GSM4138141,4,0.537169696393464,81,7,mregDC_LAMP3,1.375038109615292
GSM4138123,4,0.4770229387681912,79,7,mregDC_LAMP3,1.375038109615292
GSM4138117,3,0.626775704239646,79,7,Mac_CXCL9,1.2695971670802024
GSM4138133,4,0.5461762050306118,78,7,mregDC_LAMP3,1.375038109615292
GSM4138129,3,0.7036956086170203,78,7,Mac_CXCL9,1.2695971670802024
GSM4138115,2,0.5905242071777049,75,7,cDC2_CD1C,1.35868033717826
GSM4138111,4,0.4653307747000105,72,7,mregDC_LAMP3,1.375038109615292
GSM4138141,6,0.7952186303971277,72,7,DC_pDC,1.2885522395376363
GSM4138133,2,0.6291239566869262,67,7,cDC2_CD1C,1.35868033717826
GSM4138137,4,0.5766959509635525,65,7,mregDC_LAMP3,1.375038109615292
GSM4138111,2,0.5358279797657806,65,7,cDC2_CD1C,1.35868033717826
GSM4138111,6,0.7867879314849557,64,7,DC_pDC,1.2885522395376363
GSM4138131,2,0.6528935517449374,62,7,cDC2_CD1C,1.35868033717826
GSM4138139,7,0.896706147065347,59,7,Mast,1.254467271565297
GSM4138143,4,0.592565506963634,58,7,mregDC_LAMP3,1.375038109615292
GSM4138141,3,0.6865260223407393,57,7,Mac_CXCL9,1.2695971670802024
GSM4138133,1,0.8591401989574659,57,7,Mono_CD14_ID1,2.301713502236851
GSM4138159,1,0.7723710369416876,53,7,Mono_CD14_ID1,2.301713502236851
GSM4138135,4,0.5792130413546692,52,7,mregDC_LAMP3,1.375038109615292
GSM4138139,2,0.6794781531151206,52,7,cDC2_CD1C,1.35868033717826
GSM4138155,6,0.6514808636504937,51,7,DC_pDC,1.2885522395376363
GSM4138117,4,0.5831556577276571,51,7,mregDC_LAMP3,1.375038109615292
GSM4138161,5,0.6932121240947429,51,7,Mac_IL1B,1.3486822725042538
GSM4138139,4,0.5925837752601564,51,7,mregDC_LAMP3,1.375038109615292
GSM4138157,1,0.8001541178885311,50,7,Mono_CD14_ID1,2.301713502236851
GSM4138123,6,0.7877474391376307,48,7,DC_pDC,1.2885522395376363
GSM4138157,2,0.5823099329288544,48,7,cDC2_CD1C,1.35868033717826
GSM4138119,1,0.738037620606261,48,7,Mono_CD14_ID1,2.301713502236851
GSM4138121,1,0.7066295971189769,45,7,Mono_CD14_ID1,2.301713502236851
GSM4138143,6,0.8082773868966475,45,7,DC_pDC,1.2885522395376363
GSM4138145,6,0.8078364970285496,45,7,DC_pDC,1.2885522395376363
GSM4138159,2,0.5827914232004587,45,7,cDC2_CD1C,1.35868033717826
GSM4138123,2,0.4913289865132021,44,7,cDC2_CD1C,1.35868033717826
GSM4138161,4,0.4891317012222159,43,7,mregDC_LAMP3,1.375038109615292
GSM4138127,3,0.6592264186952763,42,7,Mac_CXCL9,1.2695971670802024
GSM4138123,5,0.7620136090528491,38,7,Mac_IL1B,1.3486822725042538
GSM4138155,4,0.5481479244164025,36,7,mregDC_LAMP3,1.375038109615292
GSM4138113,6,0.8113651887605413,34,7,DC_pDC,1.2885522395376363
GSM4138145,5,0.827975048918522,33,7,Mac_IL1B,1.3486822725042538
GSM4138135,2,0.6539298354566354,32,7,cDC2_CD1C,1.35868033717826
GSM4138143,7,0.8950298348571784,31,7,Mast,1.254467271565297
GSM4138115,1,0.8404106374679232,31,7,Mono_CD14_ID1,2.301713502236851
GSM4138123,1,0.8031454634122054,31,7,Mono_CD14_ID1,2.301713502236851
GSM4138129,5,0.7692984984008254,31,7,Mac_IL1B,1.3486822725042538
GSM4138147,6,0.8002504273439319,31,7,DC_pDC,1.2885522395376363
GSM4138137,2,0.5975886818189204,31,7,cDC2_CD1C,1.35868033717826
GSM4138111,7,0.8126111333232356,28,7,Mast,1.254467271565297
GSM4138127,6,0.8676480875196357,28,7,DC_pDC,1.2885522395376363
GSM4138113,2,0.6120451183260751,28,7,cDC2_CD1C,1.35868033717826
GSM4138119,2,0.5553247559254155,27,7,cDC2_CD1C,1.35868033717826
GSM4138145,4,0.7189663555668224,27,7,mregDC_LAMP3,1.375038109615292
GSM4138125,2,0.723710113478118,25,7,cDC2_CD1C,1.35868033717826
GSM4138112,6,0.9237606894906528,25,7,DC_pDC,1.2885522395376363
GSM4138129,6,0.902722853392227,25,7,DC_pDC,1.2885522395376363
GSM4138119,3,0.5668123265916178,24,7,Mac_CXCL9,1.2695971670802024
GSM4138153,2,0.648338299592749,24,7,cDC2_CD1C,1.35868033717826
GSM4138115,4,0.7322776870107534,23,7,mregDC_LAMP3,1.375038109615292
GSM4138143,3,0.7559046419012709,23,7,Mac_CXCL9,1.2695971670802024
GSM4138139,6,0.8907996999607569,22,7,DC_pDC,1.2885522395376363
GSM4138141,5,0.8277424894001043,22,7,Mac_IL1B,1.3486822725042538
GSM4138129,2,0.773836667552346,22,7,cDC2_CD1C,1.35868033717826
GSM4138160,6,0.937182910145636,22,7,DC_pDC,1.2885522395376363
GSM4138117,2,0.8262862349586374,21,7,cDC2_CD1C,1.35868033717826
GSM4138111,3,0.7281768103530613,21,7,Mac_CXCL9,1.2695971670802024
GSM4138135,7,0.9137892601834748,21,7,Mast,1.254467271565297
GSM4138157,5,0.8177102255175001,20,7,Mac_IL1B,1.3486822725042538
GSM4138144,2,0.9103158064240388,20,7,cDC2_CD1C,1.35868033717826
GSM4138133,6,0.9445397519340856,20,7,DC_pDC,1.2885522395376363
GSM4138122,6,0.9316163617394202,20,7,DC_pDC,1.2885522395376363
GSM4138168,6,0.8594731152159931,20,7,DC_pDC,1.2885522395376363
GSM4138110,6,0.9310337478043234,20,7,DC_pDC,1.2885522395376363
GSM4138128,6,0.9316163617394202,20,7,DC_pDC,1.2885522395376363
GSM4138121,2,0.6030112159493619,19,7,cDC2_CD1C,1.35868033717826
GSM4138135,6,0.8786148019607563,19,7,DC_pDC,1.2885522395376363
GSM4138127,2,0.8565210492684575,19,7,cDC2_CD1C,1.35868033717826
GSM4138157,3,0.8375069157007631,19,7,Mac_CXCL9,1.2695971670802024
GSM4138155,7,0.8713549729660728,19,7,Mast,1.254467271565297
GSM4138115,6,0.8284887925128488,19,7,DC_pDC,1.2885522395376363
GSM4138131,7,0.9248409247287176,19,7,Mast,1.254467271565297
GSM4138153,1,0.8155224629548168,19,7,Mono_CD14_ID1,2.301713502236851
GSM4138162,2,0.92603581232219,18,7,cDC2_CD1C,1.35868033717826
GSM4138120,2,0.8495559681756045,18,7,cDC2_CD1C,1.35868033717826
GSM4138171,2,0.7779339566955803,18,7,cDC2_CD1C,1.35868033717826
GSM4138159,3,0.8014628266667385,18,7,Mac_CXCL9,1.2695971670802024
GSM4138172,2,0.7809333266435257,18,7,cDC2_CD1C,1.35868033717826
GSM4138162,6,0.957084277467433,17,7,DC_pDC,1.2885522395376363
