k	gep	program_class	top_identity_label	second_identity_label	top_identity_nes	second_identity_nes	top_identity_fdr	second_identity_fdr	nes_gap	runner_up_ratio	n_significant_identity_sets	significant_identity_sets	classification_reason
26	12	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	1.4837891257084512	1.4780224461051714	0.018	0.009	0.005766679603279812	0.9961135450426445	6	cDC2_CD1C:NES=1.484,q=0.018; mregDC_LAMP3:NES=1.478,q=0.009; Mast:NES=1.450,q=0.00633; Mac_SPP1:NES=1.393,q=0.012; Mac_CXCL9:NES=1.380,q=0.0104; cDC1_CLEC9A:NES=1.364,q=0.0095	6 significant sets, top two near-tied (runner_up_ratio=0.996 > 0.8)
26	13	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.5003489361787232	1.46909234173354	0.0	0.0	0.03125659444518325	0.9791671166010278	5	mregDC_LAMP3:NES=1.500,q=0; cDC2_CD1C:NES=1.469,q=0; Mast:NES=1.354,q=0; Mac_SPP1:NES=1.351,q=0; Mac_CXCL9:NES=1.318,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.979 > 0.8)
26	14	non_identity_unresolved	DC_pDC	mregDC_LAMP3	1.018075529248332	1.008308915446898	0.0035296193893758457	0.028678157538678747	0.009766613801433843		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	15	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.6312631084112261	1.3723467730874261	0.0	0.0	0.2589163353238	0.8412786177847347	4	Mac_SPP1:NES=1.631,q=0; Mac_CXCL9:NES=1.372,q=0; cDC2_CD1C:NES=1.359,q=0; Mast:NES=1.320,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.841 > 0.8)
26	16	non_identity_unresolved	Mono_CD14_ID1	Mac_CXCL9	1.0112633806657656	1.006121942135261	0.029176470588235293	0.07105882352941177	0.005141438530504638		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	17	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.0288868443480763	1.0161863746181419	0.001	0.014499999999999999	0.012700469729934438		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	18	non_identity_unresolved	cDC2_CD1C	Mac_SPP1	1.0042464930329407	1.0036808906559023	0.25161783739263444	0.16710789504647605	0.0005656023770383989		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	19	identity_ambiguous	Mast	Mac_SPP1	1.5238442293600536	1.3993945138595936	0.0	0.0	0.12444971550046002	0.918331734239842	2	Mast:NES=1.524,q=0; Mac_SPP1:NES=1.399,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.918 > 0.8)
26	2	identity_ambiguous	DC_pDC	cDC1_CLEC9A	1.4100527516027224	1.3470107993180411	0.0	0.0	0.06304195228468124	0.9552910682149833	2	DC_pDC:NES=1.410,q=0; cDC1_CLEC9A:NES=1.347,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.955 > 0.8)
26	20	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0047296088671125	1.0030311530289593	0.17594064652888183	0.19572513690160748	0.0016984558381532011		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	21	identity_ambiguous	Mac_SPP1	Mast	1.3453862615960615	1.343957345713072	0.024	0.012	0.0014289158829894344	0.9989379140223312	2	Mac_SPP1:NES=1.345,q=0.024; Mast:NES=1.344,q=0.012	2 significant sets, top two near-tied (runner_up_ratio=0.999 > 0.8)
26	22	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.024767948266124	1.0234801967571696	0.0	0.0	0.0012877515089544378		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	23	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1113758932451814	1.108195120211511	0.101	0.057999999999999996	0.00318077303367037		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	24	non_identity_unresolved	Mac_IL1B	Mac_SPP1	1.0401784446976414	1.0316723012257827	0.0	0.0015	0.00850614347185874		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	25	non_identity_unresolved	DC_pDC	Mast	1.001565709521098	1.0014471957368791	0.7800154458504128	0.43515713182439253	0.00011851378421878778		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	26	non_identity_unresolved	mregDC_LAMP3	DC_pDC	1.0004724277788621	1.0003389535501734	1.0	1.0	0.0001334742286887014		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	3	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	2.2848087908746835	2.2549326283249034	0.0	0.0	0.029876162549780094	0.986923998774382	9	mregDC_LAMP3:NES=2.285,q=0; cDC2_CD1C:NES=2.255,q=0; Mac_SPP1:NES=2.112,q=0; cDC1_CLEC9A:NES=2.111,q=0; Mac_CXCL9:NES=2.077,q=0; cDC2_CD33:NES=1.765,q=0; Mac_IL1Bint:NES=1.447,q=0.000134; Mono_CD16:NES=1.378,q=0.000588; Mono_CD14_ID1:NES=1.340,q=0.00115	9 significant sets, top two near-tied (runner_up_ratio=0.987 > 0.8)
26	4	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.1828213203201439	1.1826791598748065	0.0	0.0	0.00014216044533732486		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	5	identity_supported	Mast	Mac_SPP1	1.7060088407622396	1.282220634346172	0.0	0.0	0.4237882064160676	0.0	1	Mast:NES=1.706,q=0	single significant identity (Mast); no competitor set
26	6	identity_supported	Mac_SPP1	Mac_CXCL9	1.3326130770401836	1.2472782902555395	0.0	0.0	0.08533478678464412	0.0	1	Mac_SPP1:NES=1.333,q=0	single significant identity (Mac_SPP1); no competitor set
26	7	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.3657018418305438	1.3303753057307754	0.0	0.0	0.035326536099768324	0.9741330537766444	2	Mac_SPP1:NES=1.366,q=0; Mac_CXCL9:NES=1.330,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.974 > 0.8)
26	8	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.2758231434616392	1.2239936464704124	0.0	0.0	0.05182949699122674		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
26	9	non_identity_unresolved	Mac_SPP1	Mono_CD14_ID1	1.115072297833381	1.0837739167583043	0.0	0.0	0.03129838107507665		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	1	identity_ambiguous	DC_pDC	cDC2_CD1C	1.6973221358441906	1.6691889224032148	0.0	0.0	0.028133213440975746	0.9834249416496397	7	DC_pDC:NES=1.697,q=0; cDC2_CD1C:NES=1.669,q=0; cDC1_CLEC9A:NES=1.658,q=0; Mac_SPP1:NES=1.578,q=0; mregDC_LAMP3:NES=1.560,q=0; Mac_CXCL9:NES=1.539,q=0; cDC2_CD33:NES=1.509,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.983 > 0.8)
27	10	non_identity_unresolved	Mac_SPP1	cDC1_CLEC9A	1.1535646440389262	1.0915704252214946	0.0	0.0	0.06199421881743161		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	11	non_identity_unresolved	cDC1_CLEC9A	DC_pDC	1.0374627594274932	1.0341138986339662	0.0	0.0	0.003348860793527031		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	12	non_identity_unresolved	Mac_CXCL9	Mac_SPP1	1.0739308245251753	1.063314290931049	0.0	0.0	0.010616533594126398		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	13	non_identity_unresolved	cDC2_CD1C	DC_pDC	1.0127284410387853	1.0093350093167068	0.024	0.037	0.0033934317220785104		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	14	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.4425979100800974	1.4194675113277397	0.0	0.0	0.023130398752357673	0.98396614982544	5	mregDC_LAMP3:NES=1.443,q=0; cDC2_CD1C:NES=1.419,q=0; Mac_SPP1:NES=1.353,q=0; Mac_CXCL9:NES=1.346,q=0; cDC1_CLEC9A:NES=1.345,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.984 > 0.8)
27	15	identity_ambiguous	cDC2_CD1C	mregDC_LAMP3	1.6102301988096088	1.5181442718537514	0.0	0.0125	0.09208592695585738	0.942811948860521	5	cDC2_CD1C:NES=1.610,q=0; mregDC_LAMP3:NES=1.518,q=0.0125; Mast:NES=1.470,q=0.012; Mac_SPP1:NES=1.429,q=0.0155; Mac_CXCL9:NES=1.399,q=0.0138	5 significant sets, top two near-tied (runner_up_ratio=0.943 > 0.8)
27	16	non_identity_unresolved	cDC2_CD1C	Mac_IL1B	1.0067487391747376	1.005723707006326	0.12894876169186423	0.09318195187952233	0.0010250321684115438		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	17	identity_ambiguous	Mac_SPP1	Mac_IL1Bint	1.6861770050546327	1.4711092683865121	0.038	0.10200000000000001	0.21506773666812062	0.8640651045909808	5	Mac_SPP1:NES=1.686,q=0.038; Mac_CXCL9:NES=1.457,q=0.0843; Mast:NES=1.436,q=0.0795; cDC2_CD1C:NES=1.398,q=0.0716; mregDC_LAMP3:NES=1.383,q=0.0622	5 significant sets, top two near-tied (runner_up_ratio=0.864 > 0.8)
27	18	non_identity_unresolved	DC_pDC	Mono_CD16	1.0180104551433231	1.0043318950570002	0.0	0.0926797693303519	0.013678560086322955		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	19	non_identity_unresolved	cDC2_CD1C	DC_pDC	1.012370103512127	1.009644457946224	0.013178796258163206	0.015649820556568807	0.0027256455659030454		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	2	identity_ambiguous	mregDC_LAMP3	Mac_SPP1	2.098355778100613	2.0334900891118006	0.0	0.0	0.0648656889888124	0.9690873732349014	9	mregDC_LAMP3:NES=2.098,q=0; Mac_SPP1:NES=2.033,q=0; cDC2_CD1C:NES=2.018,q=0; cDC1_CLEC9A:NES=1.947,q=0; Mac_CXCL9:NES=1.941,q=0; cDC2_CD33:NES=1.664,q=0; Mono_CD16:NES=1.451,q=0; Mono_CD14_ID1:NES=1.425,q=0.00025; Mac_IL1Bint:NES=1.394,q=0.000333	9 significant sets, top two near-tied (runner_up_ratio=0.969 > 0.8)
27	20	identity_supported	Mast	Mac_SPP1	1.4174405590417039	1.2957686564432565	0.0	0.0	0.1216719025984474	0.0	1	Mast:NES=1.417,q=0	single significant identity (Mast); no competitor set
27	21	non_identity_unresolved	cDC2_CD1C	mregDC_LAMP3	1.0269475906821748	1.0187112412406576	0.0	0.0	0.008236349441517188		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	22	identity_ambiguous	Mac_SPP1	Mast	1.3192035848603352	1.3032798134760506	0.026000000000000002	0.018	0.01592377138428458	0.9879292540082276	2	Mac_SPP1:NES=1.319,q=0.026; Mast:NES=1.303,q=0.018	2 significant sets, top two near-tied (runner_up_ratio=0.988 > 0.8)
27	23	non_identity_unresolved	Mac_SPP1	Mono_CD14	1.0213750242754367	1.0072522668811144	0.0018823529411764706	0.058823529411764705	0.014122757394322338		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	24	non_identity_unresolved	Mac_IL1B	Mac_SPP1	1.0569987612509788	1.0481752557177648	0.0	0.0	0.008823505533213982		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	25	non_identity_unresolved	Mast	cDC2_CD1C	1.0676602561099717	1.0458968975696972	0.0	0.0	0.021763358540274558		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	26	non_identity_unresolved	cDC2_CD1C	DC_pDC	1.0033142170095781	1.002113055371651	0.2154423145612573	0.27372306226931775	0.0012011616379270507		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	27	non_identity_unresolved	Mono_CD14_THBS1	Mono_CD14	1.0030570817879523	1.0026020668605222	0.06182040317654245	0.09474648747709223	0.000455014927430053		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	3	non_identity_unresolved	cDC1_CLEC9A	DC_pDC	1.294982581316889	1.2543705586617038	0.0	0.0	0.040612022655185154		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	4	identity_supported	Mast	Mac_SPP1	1.7310402170712562	1.3476523695864975	0.0	0.0	0.38338784748475874	0.7785216982806951	4	Mast:NES=1.731,q=0; Mac_SPP1:NES=1.348,q=0; cDC2_CD1C:NES=1.331,q=0; Mac_CXCL9:NES=1.303,q=0	Mast dominates 4 significant sets (runner_up_ratio=0.779 <= 0.8)
27	5	identity_ambiguous	Mast	cDC2_CD1C	1.587710805987241	1.4182340275740426	0.0	0.0	0.1694767784131983	0.8932571487363422	2	Mast:NES=1.588,q=0; cDC2_CD1C:NES=1.418,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.893 > 0.8)
27	6	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.4915044091085004	1.4430395078630125	0.0	0.0	0.04846490124548786	0.9675060288460989	3	Mac_SPP1:NES=1.492,q=0; Mac_CXCL9:NES=1.443,q=0; cDC2_CD1C:NES=1.353,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.968 > 0.8)
27	7	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.2231741194866477	1.2124047397575342	0.0	0.0	0.010769379729113515		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	8	non_identity_unresolved	DC_pDC	Mac_CXCL9	1.0433262584418124	1.0074738915747505	0.0	0.1305	0.035852366867061836		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
27	9	non_identity_unresolved	cDC2_CD1C	cDC1_CLEC9A	1.0684095885265323	1.0486383159085588	0.0	0.0	0.019771272617973512		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	1	identity_ambiguous	Mono_CD16	Mac_SPP1	2.6411402092636562	2.2607720982548583	0.0	0.0	0.38036811100879797	0.8559833704872322	8	Mono_CD16:NES=2.641,q=0; Mac_SPP1:NES=2.261,q=0; cDC2_CD33:NES=2.032,q=0; Mac_CXCL9:NES=1.940,q=0; cDC2_CD1C:NES=1.882,q=0; cDC1_CLEC9A:NES=1.854,q=0; Mono_CD14_ID1:NES=1.582,q=0; Mono_Int:NES=1.386,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.856 > 0.8)
28	10	non_identity_unresolved	Mast	cDC2_CD33	1.0393238507077818	1.0110915495037898	0.0	0.15100000000000002	0.028232301203992005		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	11	non_identity_unresolved	cDC1_CLEC9A	DC_pDC	1.1217715471534897	1.050493794242423	0.0	0.0	0.07127775291106664		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	12	non_identity_unresolved	cDC1_CLEC9A	cDC2_CD1C	1.226100105608032	1.1641605537197448	0.0	0.0	0.06193955188828726		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	13	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.1357683866680577	1.1032878271371005	0.0	0.0	0.03248055953095719		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	14	non_identity_unresolved	Mast	Mac_SPP1	1.0935957853360543	1.042305761498815	0.0	0.0	0.05129002383723935		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	15	non_identity_unresolved	cDC2_CD33	DC_pDC	1.0429539659048919	1.0203626897086584	0.0	0.0	0.022591276196233467		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	16	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.0609365163322269	1.0425433515033866	0.0	0.0005	0.018393164828840236		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	17	non_identity_unresolved	Mast	cDC2_CD1C	1.273857448967478	1.2624487053977198	0.0	0.0	0.011408743569758295		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	18	identity_ambiguous	cDC2_CD1C	Mast	1.353914552820608	1.3401372456342642	0.026000000000000002	0.0155	0.013777307186343846	0.9898240940259918	2	cDC2_CD1C:NES=1.354,q=0.026; Mast:NES=1.340,q=0.0155	2 significant sets, top two near-tied (runner_up_ratio=0.990 > 0.8)
28	19	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0078099219417629	1.0063858954447178	0.06003531489111242	0.05650382577987051	0.0014240264970450944		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	2	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.9730228843247588	1.7362061014845964	0.0	0.0	0.2368167828401624	0.8799726122177189	5	mregDC_LAMP3:NES=1.973,q=0; cDC2_CD1C:NES=1.736,q=0; cDC1_CLEC9A:NES=1.621,q=0; Mac_CXCL9:NES=1.557,q=0; Mac_SPP1:NES=1.411,q=0	5 significant sets, top two near-tied (runner_up_ratio=0.880 > 0.8)
28	20	non_identity_unresolved	Mac_SPP1	Mac_CXCL9	1.1652397442221314	1.0816102570689663	0.0	0.001	0.0836294871531651		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	21	non_identity_unresolved	Mono_CD14_IL1B	cDC2_CD1C	1.0323468302337542	1.0107050901385755	0.0	0.021176470588235297	0.02164174009517872		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	22	non_identity_unresolved	Mac_IL1Bint	Mac_IL1B	1.0526293493373404	1.0513574508162185	0.42500000000000004	0.225	0.0012718985211219724		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	23	non_identity_unresolved	Mast	Mac_SPP1	1.2576584467195377	1.1807818744253367	0.0	0.0	0.07687657229420108		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	24	non_identity_unresolved	mregDC_LAMP3	cDC2_CD1C	1.0239080455889649	1.014708265524498	0.0018823529411764706	0.015529411764705882	0.009199780064466756		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	25	non_identity_unresolved	Mac_SPP1	Mast	1.1972446070619445	1.1894723913387577	0.065	0.0405	0.0077722157231867595		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	26	non_identity_unresolved	Mac_SPP1	cDC2_CD1C	1.1102290861670063	1.0495236635783278	0.0	0.0005	0.060705422588678504		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	27	non_identity_unresolved	Mast	Mac_SPP1	1.0867502725777967	1.0703380819804542	0.0	0.0	0.016412190597342446		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	28	non_identity_unresolved	cDC2_CD1C	Mac_SPP1	1.003953815442453	1.003303210616098	0.027499093436480115	0.06089084975220597	0.000650604826355039		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	3	identity_ambiguous	DC_pDC	cDC1_CLEC9A	1.562084215429544	1.4385342538600658	0.0	0.0	0.12354996156947817	0.9209069777742398	6	DC_pDC:NES=1.562,q=0; cDC1_CLEC9A:NES=1.439,q=0; Mac_CXCL9:NES=1.389,q=0; Mac_SPP1:NES=1.380,q=0; cDC2_CD1C:NES=1.375,q=0; cDC2_CD33:NES=1.323,q=0	6 significant sets, top two near-tied (runner_up_ratio=0.921 > 0.8)
28	4	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.1789492727833601	1.0918457368311445	0.0	0.0	0.08710353595221565		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	5	identity_ambiguous	Mast	cDC2_CD1C	1.8206884459281332	1.6539934438563295	0.0	0.0	0.16669500207180366	0.9084439721443789	7	Mast:NES=1.821,q=0; cDC2_CD1C:NES=1.654,q=0; Mac_SPP1:NES=1.652,q=0; Mac_CXCL9:NES=1.595,q=0; cDC1_CLEC9A:NES=1.560,q=0; Mac_IL1Bint:NES=1.411,q=0; mregDC_LAMP3:NES=1.370,q=0	7 significant sets, top two near-tied (runner_up_ratio=0.908 > 0.8)
28	6	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.7257515716561616	1.681634625422167	0.0	0.0	0.044116946233994536	0.9744360967368805	4	Mac_SPP1:NES=1.726,q=0; Mac_CXCL9:NES=1.682,q=0; cDC2_CD1C:NES=1.393,q=0; Mac_IL1Bint:NES=1.318,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.974 > 0.8)
28	7	identity_ambiguous	cDC2_CD1C	cDC1_CLEC9A	1.3538119868386402	1.3135675617433091	0.0	0.0	0.040244425095331104	0.9702732539772321	3	cDC2_CD1C:NES=1.354,q=0; cDC1_CLEC9A:NES=1.314,q=0; Mac_CXCL9:NES=1.301,q=0	3 significant sets, top two near-tied (runner_up_ratio=0.970 > 0.8)
28	8	non_identity_unresolved	Mac_CXCL9	Mac_SPP1	1.0844917804883052	1.082053553702393	0.0	0.0	0.002438226785912212		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
28	9	non_identity_unresolved	DC_pDC	Mac_CXCL9	1.0321556141067707	1.0044469356616965	0.0	0.1408235294117647	0.027708678445074186		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	1	identity_ambiguous	cDC1_CLEC9A	cDC2_CD1C	2.0667567835148977	2.064332918516076	0.0	0.0	0.0024238649988217453	0.998827213236625	8	cDC1_CLEC9A:NES=2.067,q=0; cDC2_CD1C:NES=2.064,q=0; Mac_SPP1:NES=1.911,q=0; cDC2_CD33:NES=1.881,q=0; Mac_CXCL9:NES=1.825,q=0; DC_pDC:NES=1.803,q=0; mregDC_LAMP3:NES=1.391,q=0; Mono_CD16:NES=1.308,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.999 > 0.8)
29	10	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0486708475017001	1.0235944753130923	0.0	0.001	0.02507637218860781		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	11	non_identity_unresolved	cDC2_CD1C	Mac_CXCL9	1.0253307127483406	1.0208519062551296	0.0	0.001	0.004478806493211085		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	12	non_identity_unresolved	DC_pDC	Mono_CD16	1.0334021722659577	1.000055941334574	0.0	1.0	0.03334623093138367		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	13	non_identity_unresolved	DC_pDC	Mono_CD14_ID1	1.0370050762275609	1.0110906327817974	0.0	0.023	0.025914443445763435		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	14	non_identity_unresolved	cDC2_CD1C	Mac_SPP1	1.0752743888646363	1.0702887030320178	0.0	0.0	0.004985685832618492		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	15	identity_ambiguous	Mast	cDC2_CD1C	1.4093145079451175	1.367513349861465	0.026000000000000002	0.023	0.04180115808365237	0.9703393686448304	3	Mast:NES=1.409,q=0.026; cDC2_CD1C:NES=1.368,q=0.023; Mac_SPP1:NES=1.313,q=0.0233	3 significant sets, top two near-tied (runner_up_ratio=0.970 > 0.8)
29	16	identity_ambiguous	cDC2_CD1C	Mac_SPP1	1.523282658888152	1.4852073409618283	0.0	0.0	0.03807531792632379	0.9750044302650205	4	cDC2_CD1C:NES=1.523,q=0; Mac_SPP1:NES=1.485,q=0; Mast:NES=1.475,q=0; Mac_CXCL9:NES=1.375,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.975 > 0.8)
29	17	non_identity_unresolved	Mac_CXCL9	Mac_IL1Bint	1.038947989871748	1.009791053573163	0.0	0.0615	0.029156936298585068		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	18	identity_ambiguous	Mac_SPP1	Mac_CXCL9	1.4935991587334863	1.318149621333146	0.0	0.0	0.1754495374003402	0.8825323806762756	2	Mac_SPP1:NES=1.494,q=0; Mac_CXCL9:NES=1.318,q=0	2 significant sets, top two near-tied (runner_up_ratio=0.883 > 0.8)
29	19	non_identity_unresolved	Mac_SPP1	Mono_CD14_ID1	1.0268724573054433	1.007787011308649	0.0	0.0765	0.019085445996794403		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	2	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.90314569390521	1.7710228226202336	0.0	0.0	0.13212287128497646	0.93057658606585	6	mregDC_LAMP3:NES=1.903,q=0; cDC2_CD1C:NES=1.771,q=0; Mac_CXCL9:NES=1.622,q=0; Mac_SPP1:NES=1.565,q=0; cDC1_CLEC9A:NES=1.544,q=0; cDC2_CD33:NES=1.403,q=0	6 significant sets, top two near-tied (runner_up_ratio=0.931 > 0.8)
29	20	identity_supported	Mast	Mac_SPP1	1.3266411632551287	1.2594905040973012	0.0	0.0	0.06715065915782747	0.0	1	Mast:NES=1.327,q=0	single significant identity (Mast); no competitor set
29	21	non_identity_unresolved	Mac_SPP1	Mac_IL1Bint	1.1205454037771831	1.1105234970327333	0.082	0.057999999999999996	0.010021906744449804		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	22	non_identity_unresolved	DC_pDC	Mono_CD16	1.0037921443464994	1.001667448940216	0.25621448863636365	0.4724195075757575	0.002124695406283461		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	23	identity_supported	Mast	Mac_SPP1	1.3132919614214995	1.1696934263331635	0.0	0.0	0.14359853508833598	0.0	1	Mast:NES=1.313,q=0	single significant identity (Mast); no competitor set
29	24	non_identity_unresolved	DC_pDC	cDC2_CD1C	1.0123064023861859	1.0008205006565123	0.0	0.7798786593626672	0.011485901729673564		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	25	non_identity_unresolved	Mac_SPP1	mregDC_LAMP3	1.1814405050327497	1.143822869696212	0.032	0.0455	0.037617635336537614		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	26	non_identity_unresolved	Mac_SPP1	Mast	1.1020062029398165	1.0735894795589394	0.0	0.0	0.028416723380877196		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	27	non_identity_unresolved	Mac_SPP1	Mono_CD14_ID1	1.0115479419476416	1.0039858816697795	0.028999999999999998	0.17450000000000002	0.007562060277862104		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	28	non_identity_unresolved	Mono_CD14_THBS1	Mac_IL1B	1.0027504638172238	1.0026913721015092	0.4785276073619632	0.24846625766871164	5.9091715714609805e-05		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	29	non_identity_unresolved	DC_pDC	Mac_CXCL9	1.0033062819217518	1.0023937408556098	0.32516493873704055	0.2686145146088596	0.0009125410661419142		0		0 significant identity sets (alpha=0.1, NES floor=1.3)
29	3	identity_ambiguous	mregDC_LAMP3	cDC2_CD1C	1.545535137604407	1.3889105345981938	0.0	0.0	0.15662460300621328	0.8986599533097754	4	mregDC_LAMP3:NES=1.546,q=0; cDC2_CD1C:NES=1.389,q=0; cDC1_CLEC9A:NES=1.337,q=0; Mac_SPP1:NES=1.307,q=0	4 significant sets, top two near-tied (runner_up_ratio=0.899 > 0.8)
29	4	identity_ambiguous	cDC2_CD1C	Mac_CXCL9	2.134959254088855	2.053202820788509	0.0	0.0	0.08175643330034621	0.9617058577845141	9	cDC2_CD1C:NES=2.135,q=0; Mac_CXCL9:NES=2.053,q=0; Mac_SPP1:NES=2.021,q=0; mregDC_LAMP3:NES=2.010,q=0; cDC1_CLEC9A:NES=2.005,q=0; cDC2_CD33:NES=1.688,q=0; Mac_IL1Bint:NES=1.462,q=0.000672; Mono_CD16:NES=1.379,q=0.00224; Mono_CD14_ID1:NES=1.307,q=0.00523	9 significant sets, top two near-tied (runner_up_ratio=0.962 > 0.8)
29	5	identity_ambiguous	Mast	Mac_SPP1	1.9408566964967189	1.8686010699595323	0.0	0.0	0.07225562653718653	0.9627712717442719	8	Mast:NES=1.941,q=0; Mac_SPP1:NES=1.869,q=0; Mac_CXCL9:NES=1.728,q=0; cDC2_CD1C:NES=1.698,q=0; cDC2_CD33:NES=1.405,q=0; cDC1_CLEC9A:NES=1.380,q=0; Mono_CD14_ID1:NES=1.326,q=0; Mac_IL1Bint:NES=1.305,q=0	8 significant sets, top two near-tied (runner_up_ratio=0.963 > 0.8)
