sample,cluster,ROGUE,n_cells,K,celltype,top_NES
GSM4138131,4,0.7878552592801918,103,13,Mac_CXCL9,1.267748586882454
GSM4138161,1,0.8606160120938455,100,13,Mono_CD14_ID1,1.8416997486860829
GSM4138141,3,0.7284088655511287,100,13,cDC2_CD1C,1.339626912396341
GSM4138164,1,0.9707397056209864,90,13,Mono_CD14_ID1,1.8416997486860829
GSM4138139,4,0.7890258889349095,88,13,Mac_CXCL9,1.267748586882454
GSM4138126,2,0.9445771648450804,87,13,Mono_CD16,1.944399024251808
GSM4138139,8,0.7266174579008469,86,13,Mac_SPP1,1.321488043985274
GSM4138125,1,0.9291328458337208,86,13,Mono_CD14_ID1,1.8416997486860829
GSM4138137,8,0.7507833072214773,84,13,Mac_SPP1,1.321488043985274
GSM4138115,3,0.7469092557718682,83,13,cDC2_CD1C,1.339626912396341
GSM4138123,5,0.6371411820404541,83,13,cDC2_CD1C,1.2143437841022364
GSM4138111,5,0.690308637372645,83,13,cDC2_CD1C,1.2143437841022364
GSM4138121,7,0.7143938797555756,82,13,Mac_IL1B,1.2999741580162272
GSM4138133,3,0.7676018910927499,81,13,cDC2_CD1C,1.339626912396341
GSM4138143,1,0.8493160803295687,78,13,Mono_CD14_ID1,1.8416997486860829
GSM4138127,7,0.8389774737657506,78,13,Mac_IL1B,1.2999741580162272
GSM4138111,3,0.7101687390518439,77,13,cDC2_CD1C,1.339626912396341
GSM4138120,2,0.895973303489182,76,13,Mono_CD16,1.944399024251808
GSM4138131,5,0.6819954435904756,74,13,cDC2_CD1C,1.2143437841022364
GSM4138129,1,0.9233557078808848,72,13,Mono_CD14_ID1,1.8416997486860829
GSM4138141,6,0.8882469191880943,72,13,DC_pDC,1.2516734700196013
GSM4138131,3,0.7816327418032678,71,13,cDC2_CD1C,1.339626912396341
GSM4138133,4,0.737245878339669,70,13,Mac_CXCL9,1.267748586882454
GSM4138155,8,0.6922302904162192,70,13,Mac_SPP1,1.321488043985274
GSM4138163,2,0.8986684683449108,67,13,Mono_CD16,1.944399024251808
GSM4138131,1,0.9168469079379772,67,13,Mono_CD14_ID1,1.8416997486860829
GSM4138160,2,0.943571948282736,66,13,Mono_CD16,1.944399024251808
GSM4138111,6,0.8804975836349698,64,13,DC_pDC,1.2516734700196013
GSM4138150,2,0.9069856043262108,64,13,Mono_CD16,1.944399024251808
GSM4138131,10,0.8157398887819808,63,13,mregDC_LAMP3,1.3127521869143697
GSM4138117,5,0.7362235879385299,62,13,cDC2_CD1C,1.2143437841022364
GSM4138141,2,0.9112864029397554,62,13,Mono_CD16,1.944399024251808
GSM4138137,3,0.7726873537768305,61,13,cDC2_CD1C,1.339626912396341
GSM4138139,11,0.954392453358975,59,13,Mast,1.2534144556532485
GSM4138139,3,0.8187041442071977,58,13,cDC2_CD1C,1.339626912396341
GSM4138133,5,0.7376737727753024,58,13,cDC2_CD1C,1.2143437841022364
GSM4138117,4,0.8167208562749475,57,13,Mac_CXCL9,1.267748586882454
GSM4138164,2,0.8606961838091174,56,13,Mono_CD16,1.944399024251808
GSM4138137,5,0.7634352089391213,55,13,cDC2_CD1C,1.2143437841022364
GSM4138113,1,0.878358495567928,55,13,Mono_CD14_ID1,1.8416997486860829
GSM4138157,3,0.7106596136646193,55,13,cDC2_CD1C,1.339626912396341
GSM4138148,2,0.8962137214214474,54,13,Mono_CD16,1.944399024251808
GSM4138141,10,0.8416797320919569,53,13,mregDC_LAMP3,1.3127521869143697
GSM4138154,2,0.9179210034386218,52,13,Mono_CD16,1.944399024251808
GSM4138141,4,0.8248297613634092,51,13,Mac_CXCL9,1.267748586882454
GSM4138155,6,0.8268653204988696,51,13,DC_pDC,1.2516734700196013
GSM4138111,1,0.8370641783331608,50,13,Mono_CD14_ID1,1.8416997486860829
GSM4138123,6,0.8975763485769659,48,13,DC_pDC,1.2516734700196013
GSM4138135,3,0.8238097279550234,48,13,cDC2_CD1C,1.339626912396341
GSM4138159,3,0.7086109383652094,48,13,cDC2_CD1C,1.339626912396341
GSM4138111,2,0.8666564407976646,47,13,Mono_CD16,1.944399024251808
GSM4138123,3,0.6418222160928351,46,13,cDC2_CD1C,1.339626912396341
GSM4138143,6,0.8686542379614236,46,13,DC_pDC,1.2516734700196013
GSM4138121,1,0.8718359227295082,46,13,Mono_CD14_ID1,1.8416997486860829
GSM4138131,7,0.845350261612358,45,13,Mac_IL1B,1.2999741580162272
GSM4138158,2,0.9453736702803875,45,13,Mono_CD16,1.944399024251808
GSM4138145,6,0.9147704153933428,45,13,DC_pDC,1.2516734700196013
GSM4138143,2,0.9449359160378225,44,13,Mono_CD16,1.944399024251808
GSM4138119,1,0.824280064905167,44,13,Mono_CD14_ID1,1.8416997486860829
GSM4138129,8,0.8378890619744658,42,13,Mac_SPP1,1.321488043985274
GSM4138143,10,0.8368985469709751,42,13,mregDC_LAMP3,1.3127521869143697
GSM4138127,9,0.8557990254249848,41,13,Mono_TIL,1.2992992450060137
GSM4138145,2,0.9228959250521918,41,13,Mono_CD16,1.944399024251808
GSM4138131,2,0.909590323487576,39,13,Mono_CD16,1.944399024251808
GSM4138159,1,0.9458044584237648,37,13,Mono_CD14_ID1,1.8416997486860829
GSM4138161,5,0.7470612806407885,37,13,cDC2_CD1C,1.2143437841022364
GSM4138161,7,0.839721272127666,36,13,Mac_IL1B,1.2999741580162272
GSM4138135,8,0.834720040807224,36,13,Mac_SPP1,1.321488043985274
GSM4138141,5,0.7346506963713229,36,13,cDC2_CD1C,1.2143437841022364
GSM4138139,5,0.7570858783759493,35,13,cDC2_CD1C,1.2143437841022364
GSM4138129,4,0.8701713522328011,35,13,Mac_CXCL9,1.267748586882454
GSM4138125,4,0.8496744231811784,35,13,Mac_CXCL9,1.267748586882454
GSM4138157,1,0.9143819383564392,33,13,Mono_CD14_ID1,1.8416997486860829
GSM4138113,6,0.9011511681561436,33,13,DC_pDC,1.2516734700196013
GSM4138139,2,0.9455671073102658,32,13,Mono_CD16,1.944399024251808
GSM4138123,7,0.848382734580065,32,13,Mac_IL1B,1.2999741580162272
GSM4138143,11,0.9499099441330964,31,13,Mast,1.2534144556532485
GSM4138135,5,0.8104648900725777,31,13,cDC2_CD1C,1.2143437841022364
GSM4138133,1,0.9474523020085026,31,13,Mono_CD14_ID1,1.8416997486860829
GSM4138147,6,0.8800969637734649,31,13,DC_pDC,1.2516734700196013
GSM4138119,3,0.6677534159257876,31,13,cDC2_CD1C,1.339626912396341
GSM4138135,10,0.881353640916401,30,13,mregDC_LAMP3,1.3127521869143697
GSM4138127,6,0.934311761778248,29,13,DC_pDC,1.2516734700196013
GSM4138113,3,0.7918618282876477,28,13,cDC2_CD1C,1.339626912396341
GSM4138141,9,0.9529358369993068,28,13,Mono_TIL,1.2992992450060137
GSM4138111,11,0.8570514282209254,28,13,Mast,1.2534144556532485
GSM4138155,4,0.8508905109019171,28,13,Mac_CXCL9,1.267748586882454
GSM4138125,3,0.800752018413763,27,13,cDC2_CD1C,1.339626912396341
GSM4138129,7,0.8388248531235172,27,13,Mac_IL1B,1.2999741580162272
GSM4138129,3,0.8074132586144993,27,13,cDC2_CD1C,1.339626912396341
GSM4138117,3,0.8638328388242867,27,13,cDC2_CD1C,1.339626912396341
GSM4138127,8,0.8753079785885789,26,13,Mac_SPP1,1.321488043985274
GSM4138145,7,0.911471842163775,26,13,Mac_IL1B,1.2999741580162272
GSM4138123,1,0.9407620834698668,25,13,Mono_CD14_ID1,1.8416997486860829
GSM4138144,3,0.923699262297116,25,13,cDC2_CD1C,1.339626912396341
GSM4138129,6,0.9522192501682016,25,13,DC_pDC,1.2516734700196013
GSM4138135,2,0.9645278316891808,25,13,Mono_CD16,1.944399024251808
GSM4138112,6,0.9480145225252716,25,13,DC_pDC,1.2516734700196013
GSM4138137,2,0.980895374863443,24,13,Mono_CD16,1.944399024251808
GSM4138119,8,0.7684688549515343,24,13,Mac_SPP1,1.321488043985274
GSM4138153,3,0.8126481541930819,23,13,cDC2_CD1C,1.339626912396341
GSM4138113,2,0.909071127996358,23,13,Mono_CD16,1.944399024251808
GSM4138155,10,0.8410117665434924,23,13,mregDC_LAMP3,1.3127521869143697
GSM4138160,6,0.9637168406872292,23,13,DC_pDC,1.2516734700196013
GSM4138162,3,0.9603546817406848,22,13,cDC2_CD1C,1.339626912396341
GSM4138139,6,0.9333160959033334,22,13,DC_pDC,1.2516734700196013
GSM4138139,10,0.9236926261728876,22,13,mregDC_LAMP3,1.3127521869143697
GSM4138133,6,0.9677791977403044,21,13,DC_pDC,1.2516734700196013
GSM4138120,3,0.9070470283195148,21,13,cDC2_CD1C,1.339626912396341
GSM4138116,2,0.9775817324403516,21,13,Mono_CD16,1.944399024251808
GSM4138121,3,0.7927040775082681,21,13,cDC2_CD1C,1.339626912396341
GSM4138123,10,0.9008442792778086,21,13,mregDC_LAMP3,1.3127521869143697
GSM4138135,11,0.9632808291710414,21,13,Mast,1.2534144556532485
GSM4138128,6,0.9671572886913488,20,13,DC_pDC,1.2516734700196013
GSM4138115,10,0.8915195456984419,20,13,mregDC_LAMP3,1.3127521869143697
GSM4138110,6,0.9515832936947742,20,13,DC_pDC,1.2516734700196013
GSM4138122,6,0.9671572886913488,20,13,DC_pDC,1.2516734700196013
GSM4138152,3,0.9437347645399266,20,13,cDC2_CD1C,1.339626912396341
GSM4138168,6,0.9011449212070114,20,13,DC_pDC,1.2516734700196013
GSM4138135,6,0.9277395526018996,19,13,DC_pDC,1.2516734700196013
GSM4138133,10,0.8674481408221775,19,13,mregDC_LAMP3,1.3127521869143697
GSM4138118,2,0.9683764287428324,19,13,Mono_CD16,1.944399024251808
GSM4138155,5,0.8645839919110553,19,13,cDC2_CD1C,1.2143437841022364
GSM4138115,6,0.9225313235859188,19,13,DC_pDC,1.2516734700196013
GSM4138155,11,0.9304048836734372,19,13,Mast,1.2534144556532485
GSM4138127,3,0.938251192859185,18,13,cDC2_CD1C,1.339626912396341
GSM4138131,11,0.9666702146494964,18,13,Mast,1.2534144556532485
GSM4138145,10,0.945295907805724,18,13,mregDC_LAMP3,1.3127521869143697
GSM4138171,3,0.91325331721818,18,13,cDC2_CD1C,1.339626912396341
GSM4138172,3,0.8918299516643426,18,13,cDC2_CD1C,1.339626912396341
GSM4138137,10,0.951599360583245,17,13,mregDC_LAMP3,1.3127521869143697
GSM4138143,5,0.8812627769006492,17,13,cDC2_CD1C,1.2143437841022364
GSM4138162,6,0.9844611143723536,17,13,DC_pDC,1.2516734700196013
GSM4138113,5,0.7458023887969891,17,13,cDC2_CD1C,1.2143437841022364
GSM4138139,9,0.9294615971287472,17,13,Mono_TIL,1.2992992450060137
GSM4138154,3,0.8840771009721184,17,13,cDC2_CD1C,1.339626912396341
GSM4138130,6,0.9701570446941438,17,13,DC_pDC,1.2516734700196013
GSM4138121,6,0.8867434722193563,16,13,DC_pDC,1.2516734700196013
GSM4138157,6,0.9528870226328386,16,13,DC_pDC,1.2516734700196013
GSM4138163,6,0.9903020421816136,16,13,DC_pDC,1.2516734700196013
GSM4138133,2,0.949469872579674,15,13,Mono_CD16,1.944399024251808
GSM4138159,4,0.9243493392583944,15,13,Mac_CXCL9,1.267748586882454
GSM4138129,2,0.9853374304067354,15,13,Mono_CD16,1.944399024251808
GSM4138147,3,0.8958648233412956,15,13,cDC2_CD1C,1.339626912396341
GSM4138155,2,0.9224081665572784,15,13,Mono_CD16,1.944399024251808
GSM4138161,2,0.9641250348096876,15,13,Mono_CD16,1.944399024251808
GSM4138148,3,0.9600529018338052,15,13,cDC2_CD1C,1.339626912396341
GSM4138117,11,0.9843483876594742,15,13,Mast,1.2534144556532485
GSM4138117,2,0.969674484953878,15,13,Mono_CD16,1.944399024251808
GSM4138151,6,0.9660966498243028,15,13,DC_pDC,1.2516734700196013
GSM4138134,1,0.98285860288298,807,14,Mono_CD14_ID1,1.8064805558933497
GSM4138116,1,0.9471304533166904,679,14,Mono_CD14_ID1,1.8064805558933497
GSM4138126,1,0.973304699158504,664,14,Mono_CD14_ID1,1.8064805558933497
GSM4138156,1,0.9425852736664696,654,14,Mono_CD14_ID1,1.8064805558933497
GSM4138120,1,0.8930049164816263,511,14,Mono_CD14_ID1,1.8064805558933497
GSM4138142,1,0.9540129182273508,479,14,Mono_CD14_ID1,1.8064805558933497
GSM4138110,1,0.9649740736985984,460,14,Mono_CD14_ID1,1.8064805558933497
GSM4138140,1,0.9652229528208705,453,14,Mono_CD14_ID1,1.8064805558933497
GSM4138132,1,0.9680840308563754,417,14,Mono_CD14_ID1,1.8064805558933497
GSM4138160,1,0.9470522676689288,412,14,Mono_CD14_ID1,1.8064805558933497
GSM4138134,2,0.9564712888217628,404,14,Mono_CD16,1.95436678199528
GSM4138123,4,0.7010371375669068,398,14,Mac_CXCL9,1.257111409477908
GSM4138136,1,0.95730550690821,384,14,Mono_CD14_ID1,1.8064805558933497
GSM4138138,1,0.9720019607775426,371,14,Mono_CD14_ID1,1.8064805558933497
GSM4138125,8,0.6970810531653913,338,14,Mac_SPP1,1.3047448252573433
GSM4138163,1,0.9521450543603868,337,14,Mono_CD14_ID1,1.8064805558933497
GSM4138128,2,0.9074134794443408,326,14,Mono_CD16,1.95436678199528
GSM4138122,2,0.9074134794443408,326,14,Mono_CD16,1.95436678199528
GSM4138135,4,0.7480823188914211,307,14,Mac_CXCL9,1.257111409477908
GSM4138162,1,0.9588902248732292,303,14,Mono_CD14_ID1,1.8064805558933497
GSM4138130,1,0.9434473347373667,297,14,Mono_CD14_ID1,1.8064805558933497
GSM4138152,1,0.9430791041165996,294,14,Mono_CD14_ID1,1.8064805558933497
GSM4138146,2,0.9221682157203762,290,14,Mono_CD16,1.95436678199528
GSM4138154,1,0.9102557496583128,289,14,Mono_CD14_ID1,1.8064805558933497
GSM4138130,2,0.948270139806716,283,14,Mono_CD16,1.95436678199528
GSM4138165,1,0.9477859667850508,268,14,Mono_CD14_ID1,1.8064805558933497
GSM4138118,1,0.9131439708578448,259,14,Mono_CD14_ID1,1.8064805558933497
GSM4138156,2,0.9338395563419328,250,14,Mono_CD16,1.95436678199528
GSM4138166,1,0.9620178198961116,247,14,Mono_CD14_ID1,1.8064805558933497
GSM4138136,2,0.9308288376161804,245,14,Mono_CD16,1.95436678199528
GSM4138140,2,0.9243895344282702,235,14,Mono_CD16,1.95436678199528
GSM4138114,1,0.9369779150440044,232,14,Mono_CD14_ID1,1.8064805558933497
GSM4138124,1,0.9764879472790452,230,14,Mono_CD14_ID1,1.8064805558933497
GSM4138137,4,0.8071796919747635,224,14,Mac_CXCL9,1.257111409477908
GSM4138158,1,0.9496763661584476,218,14,Mono_CD14_ID1,1.8064805558933497
GSM4138132,2,0.945007843711444,217,14,Mono_CD16,1.95436678199528
GSM4138167,1,0.9651334012431292,210,14,Mono_CD14_ID1,1.8064805558933497
GSM4138166,2,0.8906691589982203,206,14,Mono_CD16,1.95436678199528
GSM4138128,1,0.9630360043035798,205,14,Mono_CD14_ID1,1.8064805558933497
GSM4138122,1,0.9630360043035798,205,14,Mono_CD14_ID1,1.8064805558933497
GSM4138142,2,0.9383000656206524,204,14,Mono_CD16,1.95436678199528
GSM4138141,1,0.8983150171940097,203,14,Mono_CD14_ID1,1.8064805558933497
GSM4138138,2,0.9462590069029868,200,14,Mono_CD16,1.95436678199528
GSM4138135,9,0.7511856805653874,193,14,Mac_IL1B,1.2528675026698888
GSM4138112,1,0.949776297893215,185,14,Mono_CD14_ID1,1.8064805558933497
GSM4138145,1,0.8487800851598534,181,14,Mono_CD14_ID1,1.8064805558933497
GSM4138145,3,0.709192767427122,167,14,cDC2_CD1C,1.254533542968752
GSM4138112,2,0.9121123737011808,163,14,Mono_CD16,1.95436678199528
GSM4138155,3,0.6365173564785699,162,14,cDC2_CD1C,1.254533542968752
GSM4138110,2,0.9303923068383128,161,14,Mono_CD16,1.95436678199528
GSM4138162,2,0.8951494758858562,161,14,Mono_CD16,1.95436678199528
GSM4138165,2,0.9215186711555684,160,14,Mono_CD16,1.95436678199528
GSM4138144,1,0.9299640724760738,160,14,Mono_CD14_ID1,1.8064805558933497
GSM4138146,1,0.942593453673522,160,14,Mono_CD14_ID1,1.8064805558933497
GSM4138155,1,0.7987990799397477,159,14,Mono_CD14_ID1,1.8064805558933497
GSM4138131,10,0.777066779326971,156,14,Mono_TIL,1.2888575690795752
GSM4138152,2,0.8844598716492642,152,14,Mono_CD16,1.95436678199528
GSM4138150,1,0.9492612328231324,122,14,Mono_CD14_ID1,1.8064805558933497
GSM4138127,1,0.881239427871464,121,14,Mono_CD14_ID1,1.8064805558933497
GSM4138117,1,0.8272947448088738,121,14,Mono_CD14_ID1,1.8064805558933497
GSM4138167,2,0.8900582119984831,117,14,Mono_CD16,1.95436678199528
GSM4138127,6,0.7070319228861265,116,14,cDC2_CD1C,1.2021227348870085
GSM4138155,9,0.7327678591194627,114,14,Mac_IL1B,1.2528675026698888
GSM4138139,1,0.8563610008773793,114,14,Mono_CD14_ID1,1.8064805558933497
GSM4138144,2,0.9231365797023366,113,14,Mono_CD16,1.95436678199528
GSM4138131,7,0.8805059006911912,111,14,DC_pDC,1.2382837094355572
GSM4138139,9,0.818743432636533,111,14,Mac_IL1B,1.2528675026698888
GSM4138161,7,0.824790628121445,109,14,DC_pDC,1.2382837094355572
GSM4138148,1,0.95020683588957,106,14,Mono_CD14_ID1,1.8064805558933497
GSM4138124,2,0.9215282815400098,105,14,Mono_CD16,1.95436678199528
GSM4138114,2,0.9063053039482216,104,14,Mono_CD16,1.95436678199528
GSM4138131,4,0.7852839449138556,104,14,Mac_CXCL9,1.257111409477908
GSM4138135,1,0.9141102754334288,100,14,Mono_CD14_ID1,1.8064805558933497
GSM4138137,1,0.8922256276408884,99,14,Mono_CD14_ID1,1.8064805558933497
GSM4138161,1,0.8503688655113433,97,14,Mono_CD14_ID1,1.8064805558933497
GSM4138137,5,0.8339823749035261,95,14,cDC2_CD1C,1.2938890441397883
GSM4138126,2,0.9431608325575056,93,14,Mono_CD16,1.95436678199528
GSM4138164,1,0.9707397056209864,90,14,Mono_CD14_ID1,1.8064805558933497
GSM4138139,8,0.728426987309652,88,14,Mac_SPP1,1.3047448252573433
GSM4138143,3,0.7244516284669602,88,14,cDC2_CD1C,1.254533542968752
GSM4138139,4,0.7870457028986345,88,14,Mac_CXCL9,1.257111409477908
GSM4138161,3,0.6785633891372695,86,14,cDC2_CD1C,1.254533542968752
GSM4138137,9,0.7889648421280155,85,14,Mac_IL1B,1.2528675026698888
GSM4138111,6,0.6959646832078914,85,14,cDC2_CD1C,1.2021227348870085
GSM4138123,6,0.640104494605591,84,14,cDC2_CD1C,1.2021227348870085
GSM4138125,1,0.9345940517305612,84,14,Mono_CD14_ID1,1.8064805558933497
GSM4138155,8,0.6668938373644356,79,14,Mac_SPP1,1.3047448252573433
GSM4138121,9,0.7204427790362589,77,14,Mac_IL1B,1.2528675026698888
GSM4138137,8,0.7657908452479703,77,14,Mac_SPP1,1.3047448252573433
GSM4138120,2,0.8879742271461972,77,14,Mono_CD16,1.95436678199528
GSM4138141,3,0.7340258744643707,77,14,cDC2_CD1C,1.254533542968752
GSM4138131,6,0.679505985104966,76,14,cDC2_CD1C,1.2021227348870085
GSM4138143,1,0.8429719722824546,76,14,Mono_CD14_ID1,1.8064805558933497
GSM4138163,2,0.9041574497216256,74,14,Mono_CD16,1.95436678199528
GSM4138133,4,0.7546363026941311,74,14,Mac_CXCL9,1.257111409477908
GSM4138141,7,0.8970391206424041,72,14,DC_pDC,1.2382837094355572
GSM4138129,1,0.9183766129076996,71,14,Mono_CD14_ID1,1.8064805558933497
GSM4138115,3,0.760729899502255,70,14,cDC2_CD1C,1.254533542968752
GSM4138141,2,0.9143546038587234,69,14,Mono_CD16,1.95436678199528
GSM4138127,9,0.8512313890418941,66,14,Mac_IL1B,1.2528675026698888
GSM4138160,2,0.940369118668156,66,14,Mono_CD16,1.95436678199528
GSM4138133,3,0.7634379281989404,66,14,cDC2_CD1C,1.254533542968752
GSM4138150,2,0.9051766599522296,66,14,Mono_CD16,1.95436678199528
GSM4138111,7,0.8819018174764236,65,14,DC_pDC,1.2382837094355572
GSM4138131,11,0.8075020684650094,62,14,mregDC_LAMP3,1.2862380707803127
GSM4138117,6,0.7367496206995322,61,14,cDC2_CD1C,1.2021227348870085
GSM4138131,1,0.913718807661452,60,14,Mono_CD14_ID1,1.8064805558933497
GSM4138133,6,0.7370518080405508,60,14,cDC2_CD1C,1.2021227348870085
GSM4138139,12,0.954392453358975,59,14,Mast,1.236486435775289
GSM4138148,2,0.8744093928189702,57,14,Mono_CD16,1.95436678199528
GSM4138164,2,0.8709233290278271,56,14,Mono_CD16,1.95436678199528
GSM4138141,4,0.8354806699511034,55,14,Mac_CXCL9,1.257111409477908
GSM4138111,3,0.7643890630326657,54,14,cDC2_CD1C,1.254533542968752
GSM4138137,6,0.7689755911942069,54,14,cDC2_CD1C,1.2021227348870085
GSM4138117,4,0.8033081421500717,54,14,Mac_CXCL9,1.257111409477908
GSM4138141,11,0.8349495349747638,52,14,mregDC_LAMP3,1.2862380707803127
GSM4138154,2,0.9179210034386218,52,14,Mono_CD16,1.95436678199528
GSM4138155,7,0.822255839416768,52,14,DC_pDC,1.2382837094355572
GSM4138111,1,0.8223475652446004,51,14,Mono_CD14_ID1,1.8064805558933497
GSM4138135,5,0.9151381735819532,51,14,cDC2_CD1C,1.2938890441397883
GSM4138139,3,0.817999688781579,50,14,cDC2_CD1C,1.254533542968752
GSM4138123,7,0.9006334149339715,49,14,DC_pDC,1.2382837094355572
GSM4138157,3,0.7289832497995434,49,14,cDC2_CD1C,1.254533542968752
GSM4138113,1,0.8884098916456589,48,14,Mono_CD14_ID1,1.8064805558933497
GSM4138111,2,0.8317653235533422,47,14,Mono_CD16,1.95436678199528
GSM4138145,2,0.9127923942531242,47,14,Mono_CD16,1.95436678199528
GSM4138143,2,0.908301277640994,46,14,Mono_CD16,1.95436678199528
GSM4138143,7,0.8686542379614236,46,14,DC_pDC,1.2382837094355572
GSM4138158,2,0.9447002614996116,46,14,Mono_CD16,1.95436678199528
GSM4138121,1,0.8633611562557609,46,14,Mono_CD14_ID1,1.8064805558933497
GSM4138145,7,0.9147704153933428,45,14,DC_pDC,1.2382837094355572
GSM4138159,3,0.7244950000195556,44,14,cDC2_CD1C,1.254533542968752
GSM4138129,8,0.8224239966811868,44,14,Mac_SPP1,1.3047448252573433
GSM4138131,3,0.8020799742103599,44,14,cDC2_CD1C,1.254533542968752
GSM4138127,10,0.8560574375059741,42,14,Mono_TIL,1.2888575690795752
GSM4138143,11,0.8368985469709751,42,14,mregDC_LAMP3,1.2862380707803127
GSM4138131,5,0.8647841111418023,41,14,cDC2_CD1C,1.2938890441397883
GSM4138119,5,0.7438795841748809,41,14,cDC2_CD1C,1.2938890441397883
GSM4138161,6,0.7320932575911753,40,14,cDC2_CD1C,1.2021227348870085
GSM4138131,2,0.9138549699982432,40,14,Mono_CD16,1.95436678199528
GSM4138135,8,0.8268658438397143,37,14,Mac_SPP1,1.3047448252573433
GSM4138123,3,0.701130163527468,37,14,cDC2_CD1C,1.254533542968752
GSM4138139,6,0.7576108920310796,36,14,cDC2_CD1C,1.2021227348870085
GSM4138129,4,0.8713036832199642,36,14,Mac_CXCL9,1.257111409477908
GSM4138141,6,0.7266933775871273,35,14,cDC2_CD1C,1.2021227348870085
GSM4138131,9,0.8404755406650732,35,14,Mac_IL1B,1.2528675026698888
GSM4138139,2,0.9306768935512088,35,14,Mono_CD16,1.95436678199528
GSM4138125,4,0.8670686200714244,34,14,Mac_CXCL9,1.257111409477908
GSM4138159,1,0.9439593958120782,33,14,Mono_CD14_ID1,1.8064805558933497
GSM4138113,7,0.9011511681561436,33,14,DC_pDC,1.2382837094355572
GSM4138123,9,0.8431310263978821,32,14,Mac_IL1B,1.2528675026698888
GSM4138135,2,0.9593269116198672,31,14,Mono_CD16,1.95436678199528
GSM4138135,6,0.8104648900725777,31,14,cDC2_CD1C,1.2021227348870085
GSM4138147,7,0.8800969637734649,31,14,DC_pDC,1.2382837094355572
GSM4138143,12,0.9499099441330964,31,14,Mast,1.236486435775289
GSM4138133,1,0.9473559393448308,30,14,Mono_CD14_ID1,1.8064805558933497
GSM4138135,11,0.9292739378036524,29,14,mregDC_LAMP3,1.2862380707803127
GSM4138111,12,0.8559705668702753,29,14,Mast,1.236486435775289
GSM4138161,9,0.8698526789605273,29,14,Mac_IL1B,1.2528675026698888
GSM4138141,10,0.8761918577413053,28,14,Mono_TIL,1.2888575690795752
GSM4138127,7,0.9313771396418056,28,14,DC_pDC,1.2382837094355572
GSM4138155,4,0.8483988436671235,28,14,Mac_CXCL9,1.257111409477908
GSM4138113,2,0.9041856696589132,27,14,Mono_CD16,1.95436678199528
GSM4138127,8,0.8570630962014787,27,14,Mac_SPP1,1.3047448252573433
GSM4138129,9,0.8349988993340165,27,14,Mac_IL1B,1.2528675026698888
GSM4138135,3,0.8104634392757396,27,14,cDC2_CD1C,1.254533542968752
GSM4138157,1,0.9538045760058872,26,14,Mono_CD14_ID1,1.8064805558933497
GSM4138118,2,0.9463397182600348,26,14,Mono_CD16,1.95436678199528
GSM4138113,3,0.8140202254952212,25,14,cDC2_CD1C,1.254533542968752
GSM4138155,11,0.8335783958712156,25,14,mregDC_LAMP3,1.2862380707803127
GSM4138129,7,0.9522192501682016,25,14,DC_pDC,1.2382837094355572
GSM4138112,7,0.9480145225252716,25,14,DC_pDC,1.2382837094355572
