NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING		38	-0.519132	-1.2957916	0.07427938	0.3931969	1.0	745	tags=29%, list=15%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		35	-0.53465796	-1.2955432	0.07021517	0.39310122	1.0	1323	tags=49%, list=26%, signal=66%	
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_REGULATION_OF_CATALYTIC_ACTIVITY		207	-0.45060542	-1.295246	0.012108981	0.3932306	1.0	1076	tags=30%, list=22%, signal=37%	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY		23	-0.55311495	-1.2952185	0.09837963	0.39239788	1.0	2040	tags=91%, list=41%, signal=154%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		131	-0.4614617	-1.2949944	0.020366598	0.3922929	1.0	1911	tags=56%, list=38%, signal=89%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		154	-0.45586374	-1.2947698	0.027355623	0.39217138	1.0	1848	tags=52%, list=37%, signal=80%	
GOBP_PLATELET_ACTIVATION	GOBP_PLATELET_ACTIVATION		71	-0.48252028	-1.2946651	0.07028754	0.39160952	1.0	1516	tags=41%, list=30%, signal=58%	
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION		192	-0.44644332	-1.2946427	0.019133938	0.39074048	1.0	1824	tags=48%, list=36%, signal=73%	
GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS		17	-0.5882641	-1.294633	0.12209302	0.38983014	1.0	117	tags=12%, list=2%, signal=12%	
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		154	-0.46147352	-1.2943541	0.020263424	0.3898859	1.0	769	tags=20%, list=15%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION		113	-0.4693307	-1.2929988	0.034126163	0.39393026	1.0	1166	tags=32%, list=23%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		44	-0.52491564	-1.2924435	0.078888886	0.39506173	1.0	726	tags=27%, list=15%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION		20	-0.58285	-1.2922777	0.093258426	0.39474308	1.0	1031	tags=45%, list=21%, signal=56%	
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE		196	-0.45129395	-1.291898	0.018181818	0.3951461	1.0	1088	tags=29%, list=22%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		60	-0.49781844	-1.2910981	0.07759563	0.3972467	1.0	839	tags=28%, list=17%, signal=34%	
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL		17	-0.59188235	-1.2906791	0.11111111	0.39795795	1.0	448	tags=18%, list=9%, signal=19%	
GOBP_ORGANELLE_LOCALIZATION	GOBP_ORGANELLE_LOCALIZATION		157	-0.45250672	-1.2904704	0.03729839	0.39772746	1.0	1911	tags=54%, list=38%, signal=84%	
GOBP_LYTIC_VACUOLE_ORGANIZATION	GOBP_LYTIC_VACUOLE_ORGANIZATION		21	-0.58092624	-1.2899128	0.12805589	0.39877722	1.0	235	tags=19%, list=5%, signal=20%	
GOBP_GRANULOCYTE_CHEMOTAXIS	GOBP_GRANULOCYTE_CHEMOTAXIS		82	-0.48045486	-1.2898413	0.0602537	0.39811483	1.0	839	tags=22%, list=17%, signal=26%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		41	-0.5216504	-1.2897146	0.101111114	0.39768246	1.0	1267	tags=39%, list=25%, signal=52%	
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		500	-0.4356126	-1.288778	0.001	0.4002099	1.0	1127	tags=30%, list=23%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		195	-0.4471591	-1.2880269	0.023162136	0.40202448	1.0	1423	tags=42%, list=28%, signal=56%	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE		27	-0.5498959	-1.2871674	0.094915256	0.40425986	1.0	756	tags=30%, list=15%, signal=35%	
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		39	-0.51848733	-1.2870588	0.09240924	0.40373194	1.0	1060	tags=41%, list=21%, signal=52%	
GOBP_MYELOID_CELL_HOMEOSTASIS	GOBP_MYELOID_CELL_HOMEOSTASIS		69	-0.48739877	-1.2863888	0.057446808	0.40534166	1.0	1014	tags=33%, list=20%, signal=41%	
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		28	-0.54721975	-1.2863246	0.10689655	0.40461054	1.0	594	tags=25%, list=12%, signal=28%	
GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION		15	-0.5948521	-1.286062	0.12672812	0.40456966	1.0	849	tags=40%, list=17%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		15	-0.59228456	-1.2854589	0.13364056	0.4059256	1.0	577	tags=27%, list=12%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		53	-0.4941874	-1.284137	0.09859155	0.40984607	1.0	710	tags=25%, list=14%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		60	-0.49502668	-1.2840545	0.07375271	0.40921903	1.0	1132	tags=35%, list=23%, signal=45%	
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC		19	-0.57585675	-1.283407	0.1211778	0.41078883	1.0	1047	tags=32%, list=21%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION		15	-0.5920053	-1.283285	0.13013698	0.41027328	1.0	985	tags=40%, list=20%, signal=50%	
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY		234	-0.4435635	-1.2830111	0.015090543	0.41036555	1.0	1051	tags=37%, list=21%, signal=45%	
GOBP_REGULATION_OF_DNA_REPAIR	GOBP_REGULATION_OF_DNA_REPAIR		25	-0.55119526	-1.2823458	0.12233446	0.4119318	1.0	2072	tags=80%, list=41%, signal=136%	
GOBP_INFLAMMATORY_RESPONSE	GOBP_INFLAMMATORY_RESPONSE		455	-0.4347383	-1.2821004	0.001	0.41190517	1.0	1218	tags=30%, list=24%, signal=36%	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GOBP_PLASMA_MEMBRANE_ORGANIZATION		58	-0.49401113	-1.2813405	0.08442982	0.41390857	1.0	1402	tags=40%, list=28%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS		15	-0.59232813	-1.2813272	0.13073395	0.41301903	1.0	1875	tags=87%, list=38%, signal=138%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS		33	-0.53386223	-1.2811399	0.10690423	0.41276765	1.0	1154	tags=48%, list=23%, signal=63%	
GOBP_TOLERANCE_INDUCTION	GOBP_TOLERANCE_INDUCTION		18	-0.5770768	-1.2809478	0.112514354	0.41256228	1.0	1383	tags=61%, list=28%, signal=84%	
GOBP_POSITIVE_T_CELL_SELECTION	GOBP_POSITIVE_T_CELL_SELECTION		31	-0.5358775	-1.2803507	0.110367894	0.41382125	1.0	1060	tags=58%, list=21%, signal=73%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		204	-0.44206882	-1.2800695	0.025100403	0.41398638	1.0	1058	tags=37%, list=21%, signal=45%	
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS		46	-0.50898015	-1.2800382	0.081196584	0.41316673	1.0	1365	tags=50%, list=27%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION		16	-0.5886305	-1.2794851	0.13203214	0.4143981	1.0	165	tags=19%, list=3%, signal=19%	
GOBP_EPIBOLY	GOBP_EPIBOLY		17	-0.58359236	-1.2791317	0.123569794	0.41494772	1.0	538	tags=29%, list=11%, signal=33%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		40	-0.515366	-1.2782621	0.102678575	0.41728848	1.0	1018	tags=55%, list=20%, signal=69%	
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		104	-0.46300453	-1.2773588	0.05159959	0.41973087	1.0	658	tags=22%, list=13%, signal=25%	
GOBP_NEURON_CELLULAR_HOMEOSTASIS	GOBP_NEURON_CELLULAR_HOMEOSTASIS		16	-0.586216	-1.2772099	0.11123853	0.41937312	1.0	1080	tags=44%, list=22%, signal=56%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION		73	-0.47984418	-1.2772093	0.07303974	0.41845158	1.0	1317	tags=44%, list=26%, signal=59%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE		52	-0.5001591	-1.2766992	0.07290533	0.41956106	1.0	1257	tags=40%, list=25%, signal=53%	
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION		79	-0.47794867	-1.2760761	0.07716702	0.42104858	1.0	1130	tags=53%, list=23%, signal=68%	
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC		34	-0.52754277	-1.2760553	0.10702341	0.4202142	1.0	499	tags=15%, list=10%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		177	-0.44239575	-1.2738883	0.029411765	0.42748824	1.0	1263	tags=33%, list=25%, signal=42%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		16	-0.58683956	-1.2738487	0.13340935	0.42667842	1.0	1443	tags=56%, list=29%, signal=79%	
GOBP_AMYLOID_BETA_FORMATION	GOBP_AMYLOID_BETA_FORMATION		20	-0.5744649	-1.2738183	0.1242741	0.42584595	1.0	658	tags=35%, list=13%, signal=40%	
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS		17	-0.5856035	-1.2733111	0.10958904	0.42677775	1.0	844	tags=35%, list=17%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION		37	-0.51786274	-1.2732613	0.095920615	0.4260155	1.0	1213	tags=43%, list=24%, signal=57%	
GOBP_PROTEIN_AUTOPHOSPHORYLATION	GOBP_PROTEIN_AUTOPHOSPHORYLATION		61	-0.49038938	-1.2731483	0.075854704	0.42549703	1.0	1084	tags=38%, list=22%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		18	-0.5790181	-1.2727348	0.13371429	0.426216	1.0	127	tags=17%, list=3%, signal=17%	
GOBP_GRANULOCYTE_MIGRATION	GOBP_GRANULOCYTE_MIGRATION		93	-0.46651134	-1.271735	0.06860707	0.42914852	1.0	993	tags=26%, list=20%, signal=32%	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS		332	-0.4341321	-1.270121	0.01002004	0.4344526	1.0	1274	tags=32%, list=25%, signal=40%	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		19	-0.5648772	-1.2694457	0.13196814	0.43600097	1.0	1999	tags=89%, list=40%, signal=149%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		142	-0.44970134	-1.2685945	0.040733196	0.4384109	1.0	1006	tags=30%, list=20%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		36	-0.51955116	-1.2681416	0.11024499	0.4392792	1.0	1263	tags=39%, list=25%, signal=52%	
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS		32	-0.5252793	-1.2677426	0.1150838	0.4399042	1.0	1680	tags=59%, list=34%, signal=89%	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		223	-0.4366732	-1.2674813	0.02320888	0.44000742	1.0	1266	tags=40%, list=25%, signal=51%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION		29	-0.53477424	-1.2673969	0.13222222	0.43943357	1.0	1665	tags=59%, list=33%, signal=87%	
GOBP_METAL_ION_TRANSPORT	GOBP_METAL_ION_TRANSPORT		311	-0.43281278	-1.266877	0.014042126	0.440446	1.0	980	tags=22%, list=20%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION		79	-0.47570932	-1.2668583	0.06171548	0.4395922	1.0	1323	tags=39%, list=26%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS		24	-0.55170894	-1.266774	0.1521739	0.4390124	1.0	856	tags=38%, list=17%, signal=45%	
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		30	-0.52661645	-1.2657082	0.12934783	0.4420678	1.0	1065	tags=37%, list=21%, signal=46%	
GOBP_PEPTIDYL_SERINE_MODIFICATION	GOBP_PEPTIDYL_SERINE_MODIFICATION		35	-0.5176384	-1.2656413	0.11635565	0.44141638	1.0	726	tags=31%, list=15%, signal=37%	
GOBP_MONOATOMIC_CATION_TRANSPORT	GOBP_MONOATOMIC_CATION_TRANSPORT		340	-0.43289766	-1.2650594	0.0070140283	0.44277248	1.0	980	tags=22%, list=20%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE		38	-0.5126107	-1.2645149	0.11320755	0.4439588	1.0	658	tags=29%, list=13%, signal=33%	
GOBP_VACUOLAR_TRANSPORT	GOBP_VACUOLAR_TRANSPORT		29	-0.5254141	-1.2638503	0.12768361	0.4455504	1.0	1410	tags=55%, list=28%, signal=76%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		38	-0.51807135	-1.2636076	0.12374582	0.44551617	1.0	2161	tags=87%, list=43%, signal=152%	
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION		344	-0.43517482	-1.2628708	0.00501002	0.44746083	1.0	1848	tags=49%, list=37%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		30	-0.5309455	-1.2619483	0.11529934	0.45024395	1.0	827	tags=30%, list=17%, signal=36%	
GOBP_REGULATION_OF_MOLECULAR_FUNCTION	GOBP_REGULATION_OF_MOLECULAR_FUNCTION		345	-0.42857105	-1.2617936	0.012012012	0.44991586	1.0	1811	tags=45%, list=36%, signal=65%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		56	-0.48624808	-1.2613703	0.097055614	0.4506132	1.0	2099	tags=66%, list=42%, signal=113%	
GOBP_TAXIS	GOBP_TAXIS		278	-0.43340787	-1.2610897	0.019057171	0.45079574	1.0	1050	tags=24%, list=21%, signal=28%	
GOBP_MYELOID_LEUKOCYTE_MIGRATION	GOBP_MYELOID_LEUKOCYTE_MIGRATION		142	-0.44689098	-1.2609196	0.045638945	0.4505401	1.0	945	tags=24%, list=19%, signal=29%	
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION		19	-0.5604461	-1.259724	0.13233602	0.45422378	1.0	836	tags=37%, list=17%, signal=44%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		25	-0.5373319	-1.2594256	0.14204545	0.45436963	1.0	1663	tags=64%, list=33%, signal=95%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION		29	-0.53755724	-1.2583209	0.12707183	0.457843	1.0	778	tags=28%, list=16%, signal=32%	
GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		28	-0.53089994	-1.2572778	0.13610798	0.4609163	1.0	1833	tags=68%, list=37%, signal=107%	
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY		15	-0.57439864	-1.2564125	0.17366628	0.46329558	1.0	565	tags=27%, list=11%, signal=30%	
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS		27	-0.5391709	-1.2561052	0.13259669	0.46357048	1.0	1443	tags=52%, list=29%, signal=72%	
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION		141	-0.44246686	-1.255322	0.054136876	0.46559522	1.0	1407	tags=37%, list=28%, signal=50%	
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION		91	-0.46332178	-1.2552242	0.09081309	0.46507058	1.0	2152	tags=73%, list=43%, signal=125%	
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		31	-0.519831	-1.2549603	0.13325869	0.4651719	1.0	1880	tags=65%, list=38%, signal=103%	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		63	-0.4753087	-1.2544148	0.1006424	0.46627805	1.0	911	tags=29%, list=18%, signal=34%	
GOBP_REGULATION_OF_PH	GOBP_REGULATION_OF_PH		28	-0.53346276	-1.2543367	0.12570146	0.46561325	1.0	1612	tags=46%, list=32%, signal=68%	
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS	GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS		25	-0.5427066	-1.2541718	0.13363533	0.46531582	1.0	1645	tags=60%, list=33%, signal=89%	
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY	GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY		106	-0.45617357	-1.2539784	0.07322176	0.46515507	1.0	2178	tags=64%, list=44%, signal=111%	
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY		63	-0.47739822	-1.2538266	0.11326861	0.46482265	1.0	1076	tags=33%, list=22%, signal=42%	
GOBP_CALCIUM_ION_HOMEOSTASIS	GOBP_CALCIUM_ION_HOMEOSTASIS		138	-0.44390178	-1.2534322	0.07194245	0.4654584	1.0	610	tags=20%, list=12%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		16	-0.5733247	-1.2530004	0.16386083	0.46623054	1.0	1999	tags=94%, list=40%, signal=156%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		35	-0.5180877	-1.2529411	0.12834822	0.46552485	1.0	2207	tags=89%, list=44%, signal=157%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		54	-0.47879347	-1.2528253	0.098913044	0.4650289	1.0	1938	tags=65%, list=39%, signal=105%	
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS		19	-0.57040256	-1.2527796	0.12616822	0.46431223	1.0	872	tags=37%, list=17%, signal=44%	
GOBP_VACUOLE_ORGANIZATION	GOBP_VACUOLE_ORGANIZATION		43	-0.49333593	-1.2527664	0.12761275	0.46344143	1.0	533	tags=23%, list=11%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY		48	-0.48953068	-1.2526554	0.111725666	0.46290538	1.0	1076	tags=33%, list=22%, signal=42%	
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS	GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS		52	-0.4930716	-1.2520797	0.115342766	0.46429482	1.0	759	tags=27%, list=15%, signal=31%	
GOBP_ORGANELLE_FUSION	GOBP_ORGANELLE_FUSION		46	-0.50046206	-1.2517638	0.1064764	0.4645938	1.0	812	tags=33%, list=16%, signal=39%	
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY		40	-0.50209606	-1.2513425	0.12585813	0.4653432	1.0	1095	tags=38%, list=22%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		16	-0.56737846	-1.2508687	0.15207373	0.4662737	1.0	1252	tags=50%, list=25%, signal=66%	
GOBP_LYSOSOMAL_TRANSPORT	GOBP_LYSOSOMAL_TRANSPORT		23	-0.53986835	-1.2507114	0.13122173	0.46595833	1.0	678	tags=35%, list=14%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		187	-0.43698898	-1.2506671	0.04365482	0.46522224	1.0	1490	tags=37%, list=30%, signal=51%	
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS		91	-0.45723915	-1.2505459	0.07974816	0.46476892	1.0	1691	tags=43%, list=34%, signal=64%	
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION		32	-0.5196071	-1.2504165	0.12186788	0.46436194	1.0	1127	tags=34%, list=23%, signal=44%	
GOBP_REGULATION_OF_INSULIN_SECRETION	GOBP_REGULATION_OF_INSULIN_SECRETION		60	-0.47934362	-1.2501965	0.107027024	0.46424523	1.0	1016	tags=32%, list=20%, signal=39%	
GOBP_PHOSPHORYLATION	GOBP_PHOSPHORYLATION		288	-0.42814988	-1.2494593	0.019038076	0.46634275	1.0	1132	tags=34%, list=23%, signal=41%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		51	-0.49199542	-1.2493095	0.12735327	0.46601355	1.0	2193	tags=82%, list=44%, signal=145%	
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION		97	-0.45593512	-1.2491978	0.06882169	0.46557295	1.0	1864	tags=46%, list=37%, signal=73%	
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS		18	-0.5636798	-1.2488098	0.15182649	0.4662648	1.0	694	tags=22%, list=14%, signal=26%	
