label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,k,gep
k13_11,12.619102388815778,4.555689834579228,2.6791825316521214,11.616700335696986,7.604020251926795,33.16563858440072,5.616493999913657,-7.059652773257348,-19.271809808424408,26.46675510658461,13,11
k13_12,15.531906325638946,-8.278804185787806,-2.738495248035121,15.329738486168345,8.221552014086596,24.013557945642813,2.0102221626346606,-6.100604184614879,-2.328927751106274,-25.58455029236972,13,12
k13_13,-0.6735275971427339,0.8246291727062168,5.472647641148203,0.953378287511937,-0.12213455837146539,-7.404430280419273,-8.65291374080619,-0.9408434166402659,12.500652590953733,16.925216723310697,13,13
k14_1,15.223116492801278,11.497564471882871,18.561198454279854,23.01755784771536,5.042867581921193,-17.353050409542803,9.386303916235564,-3.055634570114817,-4.697387641984216,0.005702886960113987,14,1
k14_2,6.105870204997119,30.307423345320792,-31.681574289958032,-18.106628954311994,-2.6184614269400623,-3.7267121706385287,-9.304333101735688,-26.113141394003446,6.586926237490699,-2.5936667836212983,14,2
k14_3,2.6134015855024604,-8.064208997751038,28.654956527655486,-19.494170976582282,-20.3557829431741,3.1102235668504328,-13.833839993446949,1.3640354779062516,-8.125490740253586,-5.915828609965429,14,3
k14_4,1.169832457011928,20.52899861652596,-27.90922255700661,-16.01745768420955,-3.360948272540461,-7.027660266892485,11.293561785851725,29.968026961496157,-17.0087953575383,4.642075579783519,14,4
k14_5,-49.499562651499396,-25.83686279982739,-13.310200155826278,-4.451589015685661,0.6428010750909852,-5.456766737768088,-0.04984584852517188,-2.921664718290546,-6.924555401597581,-0.13970157812367218,14,5
k14_6,-6.255937307048772,3.8898062171540486,15.671161417342818,21.569715610450142,6.328965029324382,-13.131174833913004,1.1581723966942752,-0.45852679980006983,17.768399181751956,13.113682382283102,14,6
k14_7,13.187242144850105,-13.730723736518716,-9.694158090681986,18.950228428942342,-1.9556736664635244,14.679011748767925,-2.709712712846811,-0.17807090317772062,4.047461588381317,-15.474957180750222,14,7
k14_8,0.9736362269848468,4.062640048307007,-1.5683173129160406,-3.002580355584985,6.132345012342249,8.037077846416004,6.829301781920874,20.831168123595102,22.471441138208558,-7.321852724473902,14,8
k14_9,-3.6159938857291642,1.1886805536801122,15.822488986449533,-2.524070494306386,-15.709000650365507,3.8790932364056654,-28.145903549208374,8.239013151173125,2.5486006396694663,0.8380421026929703,14,9
k14_10,5.4429249205447645,6.936078733226633,13.201885652372795,12.209966683338985,4.561902870581434,-22.827575120374426,12.543970599194807,-10.404384572477877,-22.93280819929841,-20.60036089908458,14,10
k14_11,12.521535861615309,4.7494554962240985,2.7131827805894404,11.952609050966288,7.4947603687528,33.50783237554563,5.532184004495279,-7.044676790718907,-19.530974542122625,26.681414029468538,14,11
k14_12,15.264274481618079,-7.935703548177905,-2.7830806353268436,16.579123990687563,7.792962898067159,24.92496913166645,1.5954845965156677,-6.01273202595426,-2.6971169695086377,-26.291079385486434,14,12
k14_13,-0.7462730743168611,0.9025750511119636,5.469581781715068,1.0396269134142477,-0.19147047434263154,-7.374092185000235,-8.706164850475606,-0.9094052593561107,12.461330619495573,16.920743400553942,14,13
k14_14,12.083441257354382,-3.912458077509056,-4.003745918537495,-13.744923615275711,9.425029087564686,-0.8844678529560408,8.449194057841636,-1.7482943787835703,5.148463155183342,-2.095297375724641,14,14
k15_1,15.261335237746891,11.473650671790676,18.594481947367928,23.057235887793233,5.0684719227647586,-17.372005379601134,9.42851964714349,-3.098902229274165,-4.730498027934446,-0.008194483630221008,15,1
k15_2,6.050950031485248,30.4098175984903,-31.706002330807358,-18.126324490541364,-2.60148254358739,-3.7351331504046956,-9.428322296141651,-26.198729536128024,6.537516295669124,-2.6353470761376845,15,2
k15_3,2.632313580808481,-8.058256179808925,28.67382314589151,-19.49663685137156,-20.349959677826213,3.1051426381972576,-13.842279146517985,1.3603459088913994,-8.156639445788976,-5.918799931711785,15,3
k15_4,-49.620334923935445,-25.91339568703922,-13.293498189472771,-4.443715933506026,0.6038761171476912,-5.444552887887609,-0.022268057318070036,-2.964893895985488,-6.925690039427478,-0.13925840497061176,15,4
k15_5,0.5970669370748292,21.13380190708068,-28.001437107627783,-16.070215313824896,-2.945324748451303,-7.111860302574191,10.336569827900002,30.397687024928416,-17.77343059074167,4.410111002325929,15,5
k15_6,-6.350312585812426,3.928058174341578,15.813396927799797,21.68648485455148,6.454593356672117,-13.1709059249184,1.0135427640724384,-0.519015077416904,17.713908111530387,13.082214770378178,15,6
k15_7,13.134794774652844,-13.701660343857721,-9.682610379202492,18.97334155993341,-1.9137273376478754,14.71532937674243,-2.8114099901037637,-0.15193188215945455,3.9752964778349034,-15.518348614516976,15,7
k15_8,-3.7048555728895805,1.2206911740149948,15.881406870980882,-2.531867109578986,-15.6845262353321,3.888442407030249,-28.28427126487685,8.242247848828619,2.4832533452794365,0.8112610672650342,15,8
k15_9,0.14598902695287252,4.870691308717099,-1.63130920674639,-2.914832981776601,6.33595939532355,8.028196808449142,5.734697297986585,21.507080297511195,21.650727296934896,-7.67136288485763,15,9
k15_10,5.213436413631679,7.162731425150484,13.21743092766785,12.181919007347076,4.524526991101075,-23.021051499468623,12.386978201728374,-10.356869347909214,-23.350052269996482,-20.91302089975585,15,10
