,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
ADGRL3,0.02294348883010319,-0.024256637162179604,-0.013810187544541596,0.010527469011389925,0.0003098025339417211,-0.0028056512243428314,-0.006885516440729432,0.0018608702547036097,0.002245119856978446,-0.004549032645671723
ADGRL4,-1.1171234645126551e-05,0.004630267026318984,0.006265779923609736,0.007414601766338477,0.0069165360014524216,0.040227995131572915,0.013906840176248185,-0.011198236603891434,-0.02202464579268934,0.03815237043488486
ADH1A,0.01852357488499986,-0.026804927856326728,-0.009561011411524316,0.0027080849192807435,-0.009496492474562253,0.007978833726153373,0.003175509863298356,-0.0009238990322935898,0.0011731441415751447,-0.010178731908155141
ADH1B,0.013662351031825079,-0.0027463528038776577,-0.008212708625838045,0.016691084234528274,0.0017700295503675178,0.01929535730048572,-0.013758561151013728,0.007921879836934468,0.007434700128715174,-0.027740334286027932
ADHFE1,0.022918339869470738,0.01451060739204952,-0.0066244611195989496,-0.009762123542409532,-0.012472356578019927,0.0040636300864153214,0.009372924925688654,-0.020737195873430495,0.010888181139574913,0.0013940639802926026
ADIRF,0.003704366544209474,0.018603949187915202,0.02299349548626621,0.027760237392422143,0.016884540956098846,0.0025387640801669254,0.011251922346609024,-0.008887006396215284,-0.0002327383065908761,0.0003109080165864511
ADM,0.0106224053058178,0.00018837176082065453,0.005210264830957039,0.018590875782132192,0.0017867780293090814,-0.0017370615625021569,-0.029935583500550273,0.011061119066180453,0.009831440391433962,0.021485569047499268
ADM5,0.016438175603646216,0.01003583911859673,-0.013430570620442724,-0.0003196739327000569,-0.019391815757998917,-0.005372120120222762,0.019030411379335376,0.011460759072452979,-0.022366644263713143,0.011575766182023372
ADORA2A,-0.0016003047085822745,0.0020175645181730968,-0.029271674315062342,-0.007091538469813351,-0.023364569660495965,0.00015307724249065117,0.022174886035206093,-0.022919539646693732,0.005942672372950397,0.01097819329562193
ADRA1B,0.01878725818893281,-0.01718395739740033,-0.001034542913388562,-0.01305751064072532,0.011033843579034563,0.00451562639141098,-0.008442285831334018,-0.006191174106705803,-0.00561178062831811,-0.0010156696643233013
ADRA1D,0.01507269151787793,-0.003234596381550072,-0.0035828418359517083,0.009517613034685483,0.010733858660857477,0.020822698067164837,-0.008118742770916284,-0.0004043769243129361,-0.006461483298977105,-0.021212399873805434
ADRA2A,0.02123450519408769,-0.025439749750577532,-0.013540875617222049,0.00613468300191296,-0.013653509176991268,-0.002686991190201558,-0.003929108433049755,-0.000994538831897795,0.003446308421624367,-0.0007878362932806741
ADRB2,0.015155493389574424,-0.002601446640259893,0.003341469260215194,-0.018892811419409367,0.01837501267585115,-0.0014723776236142056,0.013958322258520277,-0.0056541558244007865,0.005581454646173907,-0.0021953213938942524
ADTRP,0.00584851719424822,0.006990316966365703,0.02410931786461127,-0.017951698279756914,-0.026049034953316452,0.009667659513245296,-0.027882619582581574,0.004889803866586554,-0.006825983410862047,-0.009798040279827525
AEBP1,0.015666949628843067,-0.010944814555579366,-0.011658577526781181,0.019553703167253928,-0.00041852804420289686,0.022723649035069803,-0.003816048133832495,0.002786923801685661,0.003538425936550319,-0.03171560649587181
AFAP1,0.024237737089124967,-0.004658649298629049,0.011754538660852104,0.011543041281551468,-0.02170615209478988,0.0008856529253545491,0.008803747837250034,-0.009694936255308897,0.0020367770268552307,0.003476101991249737
AFAP1L1,0.00022097419307082693,0.011982408970616682,0.003931438073329978,0.012486228768112775,0.010781823389060804,0.03858538155824753,0.001413629883901974,-0.0060109551920611674,-0.02443202396304756,0.032665497506523235
AFAP1L2,0.02548594997765358,-0.014746506262909123,0.011661279033243694,-0.0064590424790982775,0.0041845055698438004,0.011626762827872278,4.567264779015945e-05,-0.007589729128578304,-0.0047103411924856895,0.012651421128525102
AFF2,0.0053707056787482945,0.002478292150482019,0.004410399636490644,0.011375148627104013,0.01079389225913679,-0.015886866387708677,0.006474436710775945,0.006417948047966402,0.009868118775566587,0.013552964408121988
AFF3,0.009132326514132243,0.014463727823269993,-0.010988339188520026,-0.015115321172336068,0.009640751179674016,-0.0021136297435056075,0.009995832993886613,0.039864316341133854,-0.020918347743734626,0.0012738518697000222
AGAP1,0.026184480347849842,-0.010254511026552615,0.015093961367708441,-0.010563623762121195,-0.009858450358416503,-0.0032405848111698617,0.0005911350882662527,-0.002984857523063954,-0.009847104820581433,-0.009083947943041603
AGAP2,0.009313884114500943,0.027010273162031306,-0.025140548503727107,-0.014378433553852796,0.003471186844004356,-0.0029174602961676605,-0.011552831365494816,-0.017212485746906307,0.002799831572927652,-0.003221202891954591
AGER,0.023785477294799608,0.01907827796880739,-0.018584500594195343,-0.005450850299041667,-0.00554175038346807,-0.006084933194822933,-0.0008540219434044468,0.004312480162535517,-0.013794053599422401,0.005940407601857194
AGMO,0.010796315483980273,-0.0029003153325856245,0.020870580842684498,-0.02080725812453384,-0.011772115702827601,0.01683703138378819,0.028945842561606,-0.011211634035352993,0.0017531370668512564,0.0030288827622593855
AGPAT2,0.0015656517450554266,0.01080874996488489,0.025872534969253656,-0.004352243322777986,-0.01758119422968007,0.012517249177980038,-0.026684798576263095,0.008762973273951712,-0.004486856830814026,-0.003901228696960816
AGPAT4,0.026345577734133548,-0.0008809052426951753,-0.0005296804008881229,-0.01276516753933617,0.007565872444663269,0.01130315750196776,2.5445435230866112e-05,-0.0021887642446359943,0.01070323142828991,-0.006571152524172752
AGR2,0.004575260544909741,-0.0029708960683749266,0.03106276097608124,-0.023841183702490353,-0.014687533378881585,0.006196890021481412,-0.006707355609770228,-0.0012794997622999197,-0.010593934160981932,-0.011549210339329296
AGT,0.020896907506291525,-0.02347710065095177,-0.012896722181428654,0.005448744297091849,0.012439149750924042,-0.0008713362447059188,-0.019210347258838426,0.0054700390628778335,-0.0026985006705250053,-0.003504563783328044
AGTPBP1,0.01677706577700505,0.028315161836900738,0.0010009109783291185,-0.014051604198014633,0.003450448829615713,-0.005152997717732339,0.014413914134251315,-0.014092754837659548,0.004076744404685401,-0.0002342300047614372
AHCYL2,0.007787075208844143,0.00811394795414944,0.024211750404480138,-0.01320529216814467,-0.02232619567815624,0.012445376096585916,-0.029879425095635077,0.012347885538765285,-0.004402818902203052,-0.0077312331690959826
AHI1,0.027907149187407287,-0.009992042448699598,0.004375395697910728,-0.0002984113846005778,-0.016575962719021904,-0.005831392762551421,0.011377303594221273,-0.00944188841331685,-0.010099680433333081,-0.011620305164223512
AHNAK2,0.007907530775279505,0.008681664367640543,0.009869239096710553,0.020578697221033615,0.0033548747405555035,-0.006706331600215512,0.0020996286512931705,0.0013820814426392315,0.024517491689328333,0.018506454938399083
AHR,0.02541036686643925,0.0028098361074003295,-0.0036966840989026014,0.008855362593482088,0.012900082893943924,0.008010445336556983,-0.005286359413269253,0.010439124669231893,0.017791247619055185,0.008207138546857947
AHRR,0.022601177090553155,-0.004351027281094497,-0.013310463166428014,0.009173402551064762,0.006430793108970772,0.015512128093301132,-0.002143336749772931,0.014735667793871447,0.010185424267943787,0.003414892372552738
AIF1,0.0010665842518862208,0.006153637993468548,0.00542592852008768,-0.008567638463992323,0.017839445859012704,0.012530097394778074,0.01616664105102329,0.0250689597026753,0.034185359213674694,-0.015261412460835141
AIF1L,0.007424456336694373,0.011708795123419958,0.01221806700132164,0.021549782897996438,0.025986430089438538,0.01439637709667094,-0.0010302891293076338,-0.006933977104373376,-0.007336793389834854,0.024068266086488474
AIM2,0.004682273997414761,0.01312287743862127,-0.019087907592621495,-0.00757317830862063,-0.0018681399636234347,-0.005748031848948532,0.009667437126360097,0.04172298086898084,-0.02438736207160408,0.010599535464790939
AIRE,0.005801275695709984,-0.01492991216087624,-0.018777134227021663,0.011388817663669518,-0.002273814953913795,-0.009779004242294572,-0.002178910455946399,-0.010632793629497603,0.004099396880692156,0.003049604520218257
AJAP1,0.02376513997789056,-0.008747263259703415,0.0027250999664664185,0.002705700688245734,0.025061731321955653,-0.007193450097921547,0.003460746503960605,-0.006748481346884916,-0.015169779705409028,-0.00922034095703983
AK1,0.012669277407178917,0.00461411175606595,0.020049398411576002,-0.022248735353381188,-0.018271696898377834,0.009616024590516423,-0.03085073152623112,0.004206041619732848,-0.006814043420004833,-0.007059079003275038
AKAP1,0.015154328755862326,0.005020568722701949,0.028765245018135828,-0.020135208400767046,-0.01855873813535425,0.005426988832083595,-0.0021761092357448436,0.0009559949421030096,-0.009009367830830063,-0.011156474016162824
AKAP12,0.01635508327779758,-0.0138707193043822,-0.012716635136468972,0.017760659157411346,0.013549866404742403,0.01654581241819055,-0.014022304787838896,0.0002580467694362675,-0.004950415415003148,-0.00838222424605854
AKAP5,0.019675194163468013,-0.016355811744275563,0.007994106855357801,-0.02710232673903865,0.00864456401824808,-0.00228555025534064,0.008264321952626757,-0.004294304096252043,0.0034820815985416977,-0.00380033601598245
AKAP6,0.00981249473129401,0.014506115605338411,0.007454229154886349,0.004433070920141475,-0.0003268248244308584,0.017168008874718338,0.008820100486128349,0.003941181026029154,-0.007934962086046453,-0.026459789234587354
AKAP7,0.014734390620904838,0.0015250558784997942,0.02253463171875794,-0.02155121051513595,-0.022334754716499244,0.003911472534540021,-0.015555357045439809,-0.0019278434110561284,-0.01134992527053579,-0.011451975241425145
AKNA,0.00821523324731094,0.02953203178348025,-0.02383502326830876,-0.015177324205949609,0.0040381765902513965,-0.00014250190877680293,-0.010963296488794363,-0.009624798746610297,0.002094608023282775,-0.003514763868805865
AKR1B1,0.008138276173767882,0.013488567842823268,0.0029324262178613532,0.018808635634063306,0.011471567941493002,-0.013102830290806222,0.022929295953889657,0.009894844247480637,0.023056903960237324,0.010031245137560225
AKR1B10,0.002771375609215939,0.010783925426684004,0.014974120114721594,0.013673294143950052,0.005386872906448325,-0.01099612922618793,0.004016174408574298,0.001974679654037195,0.02216352267342483,0.0151765640886438
AKR1C2,0.00440616995458085,0.012663331447449522,0.01539958942130031,0.019075639204643488,0.01170591984958755,-0.01576188643823924,0.005284002364211241,0.0006788338768352204,0.013184114485660875,0.00683850277168724
AKR1C3,0.0013000260364784664,0.010460547879279703,0.019416057569355133,0.014610436013952644,0.009020341065626266,-0.011797433044384086,0.009567536456638878,-0.0022044460292353794,0.016220161516553974,0.008179925788822047
AKR1C8P,0.007868370451627938,0.014560839646092422,0.004736823344299214,-0.004528587833188506,0.0026482072482948396,-0.00977355509433124,0.0059410302116859656,-0.02382607461235436,0.0116227228633007,0.013913834521117168
AKT1S1,0.019316075587846652,0.0024146626188163217,0.023488350397436436,-0.014133011500538705,-0.0003900885703923022,0.006961146600780742,0.023629020639934536,0.008378479342640032,0.013746707298334217,0.0018077685558103432
ALCAM,-0.0013382130630150443,0.021602448189336678,0.01984422240494757,0.02186692142267973,0.02115894270774353,-0.01876226088454245,0.0067650683094695975,0.0038474062704625446,-0.0010935679321255603,-0.001983236022354511
ALDH1A1,-0.0005599107789721603,0.018611120530101263,0.022020148169584527,0.02187383747205783,0.02049394072225892,-0.011477512544707032,0.0037519600632978734,4.365510006808855e-05,0.011522565401557243,0.0030662207319509063
ALDH1A2,0.018585316244522195,-0.00893827328261864,0.004327926652849255,-0.010243216013760787,0.02326934496524956,0.018768495486893466,-0.0020444816443372224,-0.0032957283180102864,-0.018501067234173014,0.029634797638106537
ALDH1A3,0.015672168794623825,-0.020920704293201565,-0.014547693306363026,0.016263889279601557,-0.020353765846752712,0.0020641964155860373,0.007478946662911596,-0.0028580840396521525,0.014259637696202735,0.0009877620887561696
ALDH1B1,-0.000313704661933008,0.0030362056269063746,0.021421349753402437,-0.0029517538080295683,-0.01666320342589992,0.013280150135764262,0.020125464329363133,-0.010862944575558949,-0.011305999599282355,-0.0278365162863553
ALDH1L1,0.01937687327006697,-0.01562990113104014,0.013440939285970191,-0.015278556561261567,-0.003468057776523163,-0.009012867148814722,-0.008776048739275906,-0.0017798917138240498,0.005889063679952394,0.014986794381937575
ALDH3A1,0.0009957994127908327,0.016797920946251543,0.019224912079921802,0.02142077345626116,0.015698444592612402,-0.015158129702068826,0.001241609691751114,0.002542707699188045,0.017674267518516248,0.011017469715021218
ALDH3B2,0.003049077456286078,0.0016186230385329301,0.006918787499522747,0.0057164283633055,0.002105250270370719,-0.0103187747836072,-0.008573752325350632,0.0006387642242780445,0.026260424644840387,0.032112027837894866
ALKAL2,0.02114183166515038,-0.025234049558322133,-0.013839093161032849,0.006048455786348299,-0.0036490215017119863,0.0002406581811701924,-0.005772983157311628,0.005327285582014286,0.005182791648366681,-0.005597435177853222
ALOX12,-0.0033598410540046472,-0.0032959259071216832,0.003484290988127162,0.0005202895613672855,-0.0030626053966495556,-0.011926410477052899,-0.0008438011650319606,-0.0038930351730663924,0.014305920919756085,0.028954830632271805
ALOX12B,0.001442742806060476,0.0011467994297732415,0.004386594089008515,0.0046292171583127,-0.002304928665798857,-0.009971690078590138,-0.010122226411328544,0.0004626701671075435,0.020397857807189456,0.030061743282376565
ALOX15B,0.013211400750223715,-0.013592981497095188,-0.0038440771452091997,0.0018163273256974544,0.0014375632817627694,-0.006253262468940022,-0.002043451675736652,0.014667491119011515,0.030256200975230175,0.023859174106961766
ALOX5,0.009395508455348998,0.0049308752159363195,-0.011228373023353572,-0.017103665264744067,0.013050615492509295,-0.0049973539565865135,0.013085623757608727,0.034194616269932344,-0.009996778001190927,0.000101341721650862
ALOX5AP,0.006429824551661006,0.008931363076040446,-0.02107666891696889,-0.018050974047210924,0.014619070529430005,-0.0006846314429455518,0.0018288151089017016,-0.010914054698348346,0.016109676345904128,-0.005822871927520752
ALPK2,0.02091552515630073,-0.023658289169986874,-0.014933572616133603,0.0011574003290333935,-0.010302369777287233,-0.007825110700727536,0.005306970228260241,-0.0002450928202357219,0.0029337765672091984,0.004440942362125843
ALPK3,0.01616889281220427,-0.009189797860765422,-0.0048807159725648575,0.011049982721961414,-0.003926228654931874,0.03303470389580969,0.011490062941347337,-0.008471959231784398,-0.010621887535463871,0.017851297969291625
ALPL,0.00353530011357122,0.011866986212431622,0.003878174744235574,0.00968820386367251,0.007711958178345941,0.04073032036082515,0.005833871525908431,-0.003281231072143993,-0.020308467734290056,0.0330892233962352
ALS2CL,0.02601310858753015,-0.0060787664398837616,0.012587363358776176,-0.0010910703375839566,-0.008798806290829641,-0.0006557543873557365,-0.020559904955913276,0.004329754784983544,-0.0032580247147339756,0.023285028490739077
