sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138145,28,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8439648623143924,35,,,,,,,,ambiguous
GSM4138155,28,2,DC_family,family,DC_family,family,,0.7670178596540993,35,0.6315021493649268,0.13551571028917253,0.8216871612198462,0.6349049471426702,0.9204222915901472,-0.0546693015657469,-0.1534044319360479,GEP_less_pure_than_family
GSM4138141,28,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.8854708693741496,34,,,,,,,,ambiguous
GSM4138135,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.863973947726944,33,0.7578892579334059,0.10608468979353813,0.8758613386723189,0.8722619719534979,0.87946070539114,-0.011887390945374832,-0.015486757664195938,no_change
GSM4138145,28,2,DC_family,family,DC_family,family,,0.7715073645977042,31,0.692471637143761,0.07903572745394316,0.8348823360645791,0.6867038462684993,0.979762133654828,-0.06337497146687487,-0.2082547690571238,GEP_less_pure_than_family
GSM4138143,28,10,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mast,0.9481207650499452,30,,,,,,,,ambiguous
GSM4138172,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8831788458330716,29,,,,,,,,ambiguous
GSM4138133,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.8183925274244187,28,0.697361961507952,0.12103056591646666,0.8368468126408014,0.7639572524881177,0.9173078879796016,-0.018454285216382704,-0.09891536055518291,GEP_less_pure_than_family
GSM4138123,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.884768214262144,28,0.6667997738663793,0.21796844039576468,0.7944793301776124,0.7217787508104097,0.8671799095448152,0.09028888408453162,0.017588304717328862,no_change
GSM4138111,28,10,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mast,0.8803526117515438,27,,,,,,,,ambiguous
GSM4138147,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7661304202442376,25,,,,,,,,ambiguous
GSM4138139,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.913046114178964,24,0.7665754651974331,0.14647064898153084,0.897991475340932,0.8638748916000272,0.931333155556242,0.01505463883803193,-0.01828704137727799,no_change
GSM4138111,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9277282337689634,24,,,,,,,,ambiguous
GSM4138149,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8214008712094035,23,,,,,,,,ambiguous
GSM4138113,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.919617696220202,22,,,,,,,,ambiguous
GSM4138160,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9618161262174572,22,,,,,,,,ambiguous
GSM4138131,28,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9459903439049904,22,,,,,,,,ambiguous
GSM4138143,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9112499390340992,22,,,,,,,,ambiguous
GSM4138141,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9230484397377308,21,,,,,,,,ambiguous
GSM4138115,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.8842485745967884,21,0.7226113874170712,0.1616371871797172,0.879377161103832,0.7959116588996087,0.9579712498150992,0.004871413492956389,-0.07372267521831077,GEP_less_pure_than_family
GSM4138112,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9762515962780992,21,,,,,,,,ambiguous
GSM4138171,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9061727757724232,21,,,,,,,,ambiguous
GSM4138137,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.9452122655265768,20,0.7523077319712033,0.19290453355537351,0.8754546795091153,0.8056970934916537,0.9452122655265768,0.06975758601746151,0.0,no_change
GSM4138151,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9490662021067536,20,,,,,,,,ambiguous
GSM4138127,28,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9364282474710292,20,,,,,,,,ambiguous
GSM4138168,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9338021553786492,19,,,,,,,,ambiguous
GSM4138141,28,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9694967748236956,19,,,,,,,,ambiguous
GSM4138135,28,10,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mast,0.9669093528677932,19,,,,,,,,ambiguous
GSM4138147,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9446674372239038,19,,,,,,,,ambiguous
GSM4138129,28,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9754225850316842,17,,,,,,,,ambiguous
GSM4138155,28,10,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mast,0.9315457635796554,17,,,,,,,,ambiguous
GSM4138170,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.923322245297981,16,,,,,,,,ambiguous
GSM4138161,28,2,DC_family,family,DC_family,family,,0.8773338049646828,16,0.6065901732606009,0.2707436317040819,0.7476670825929574,0.6246119053608256,0.8707222598250894,0.12966672237172538,0.006611545139593389,no_change
GSM4138130,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9750586036492248,16,,,,,,,,ambiguous
GSM4138143,28,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9177907048166696,16,,,,,,,,ambiguous
GSM4138169,28,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9460898387695724,15,,,,,,,,ambiguous
GSM4138151,28,9,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9660966498243028,15,,,,,,,,ambiguous
GSM4138111,28,2,DC_family,family,DC_family,family,mregDC_LAMP3,0.8908467094789637,15,0.6349829952708956,0.2558637142080681,0.8001298856559369,0.7113042769620459,0.8879178701916859,0.09071682382302682,0.002928839287277829,no_change
GSM4138134,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9350232638727825,682,,,,,,,,ambiguous
GSM4138156,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8829425515198659,653,,,,,,,,ambiguous
GSM4138126,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9504686433760764,555,,,,,,,,ambiguous
GSM4138116,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.925531821538055,495,,,,,,,,ambiguous
GSM4138140,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.8991419504249493,455,0.9527339760888036,-0.05359202566385435,0.9737899963395316,0.9654133856488843,0.9821666070301788,-0.0746480459145823,-0.08302465660522951,GEP_less_pure_than_subgroup
GSM4138142,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8927400941239253,435,,,,,,,,ambiguous
GSM4138110,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9129845303550748,433,0.9657023089629831,-0.05271777860790838,0.9683672169032069,0.9633809360823145,0.9733534977240994,-0.055382686548132165,-0.06036896736902464,GEP_less_pure_than_subgroup
GSM4138130,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9183440671140776,429,0.92892137795617,-0.010577310842092458,0.9697371707819465,0.9601789231663536,0.9763005920433426,-0.05139310366786898,-0.05795652492926506,GEP_less_pure_than_subgroup
GSM4138128,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8844580913585578,391,,,,,,,,ambiguous
GSM4138122,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8844580913585578,391,,,,,,,,ambiguous
GSM4138162,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8857503966485659,380,,,,,,,,ambiguous
GSM4138120,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8222310637629133,374,,,,,,,,ambiguous
GSM4138136,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8877307121194788,372,0.9374047720664832,-0.049674059947004356,0.9718931013396729,0.9656884130890788,0.9789275728256503,-0.08416238922019403,-0.0911968607061715,GEP_less_pure_than_subgroup
GSM4138160,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.8953061733358568,369,0.9626760256559592,-0.0673698523201024,0.9722534149268984,0.9609523350252136,0.9835544948285831,-0.0769472415910416,-0.08824832149272632,GEP_less_pure_than_subgroup
GSM4138152,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8592281453316208,357,0.9022765090547992,-0.04304836372317833,0.9445124101917077,0.925424686766346,0.9618881135907796,-0.08528426486008689,-0.1026599682591588,GEP_less_pure_than_subgroup
GSM4138132,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.914136649680544,347,0.9645683551166956,-0.05043170543615161,0.9805146176393196,0.9745602446672516,0.9864689906113876,-0.0663779679587756,-0.07233234093084362,GEP_less_pure_than_subgroup
GSM4138138,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8874781240030879,331,0.906020623777824,-0.0185424997747361,0.9711945344491197,0.96129982481387,0.9810892440843696,-0.08371641044603184,-0.0936111200812817,GEP_less_pure_than_subgroup
GSM4138163,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.902873234980207,327,,,,,,,,ambiguous
GSM4138165,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.877268884173106,326,0.9192851438342928,-0.04201625966118683,0.9530227218977549,0.9332552335334324,0.9727902102620776,-0.07575383772464894,-0.09552132608897157,GEP_less_pure_than_subgroup
GSM4138146,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8644917630589364,318,0.9073057572370014,-0.042813994178064974,0.9567141339058786,0.9436303243635704,0.9753384116763192,-0.09222237084694218,-0.1108466486173828,GEP_less_pure_than_subgroup
GSM4138125,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1+Mono_CD14,0.6850797907746615,294,,,,,,,,ambiguous
GSM4138166,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8729580548525517,284,0.9109810558377835,-0.038023000985231814,0.9651153792500751,0.954709632066133,0.9755211264340172,-0.09215732439752333,-0.10256307158146549,GEP_less_pure_than_subgroup
GSM4138135,29,3,DC_family,family,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,0.6666134046528092,274,0.6755859448332522,-0.008972540180443023,0.7496906212351554,0.734814502091345,0.7758895693138232,-0.08307721658234624,-0.10927616466101409,GEP_less_pure_than_subgroup
GSM4138114,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8622381172769755,271,0.9042398736323728,-0.04200175635539727,0.9676360123539709,0.9625998999623354,0.9726721247456064,-0.10539789507699537,-0.11043400746863086,GEP_less_pure_than_subgroup
GSM4138124,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9276478932225212,263,0.978266091484458,-0.05061819826193681,0.9763399097024235,0.9689881414926492,0.9836916779121976,-0.04869201647990229,-0.05604378468967641,GEP_less_pure_than_subgroup
GSM4138112,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8654232111656168,260,0.8905372774416428,-0.02511406627602597,0.9485895242590161,0.9256682682672072,0.971510780250825,-0.08316631309339928,-0.10608756908520822,GEP_less_pure_than_subgroup
GSM4138123,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9,0.6533278054553324,257,,,,,,,,ambiguous
GSM4138167,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8827543955481468,254,,,,,,,,ambiguous
GSM4138141,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7747664669890817,251,,,,,,,,ambiguous
GSM4138135,29,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1B+Mac_IL1Bint,0.6720134652585014,251,0.6755859448332522,-0.00357247957475082,0.7496906212351554,0.734814502091345,0.7758895693138232,-0.07767715597665403,-0.10387610405532188,GEP_less_pure_than_subgroup
GSM4138154,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.8217314122867725,248,0.9427190579222232,-0.12098764563545072,0.9548387359281734,0.9431862653099846,0.966491206546362,-0.13310732364140088,-0.1447597942595895,GEP_less_pure_than_subgroup
GSM4138137,29,3,DC_family,family,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7287897477945162,229,0.7285355889241896,0.0002541588703266484,0.7588260974927823,0.7272315071085433,0.7904206878770212,-0.030036349698266074,-0.061630940082505026,GEP_less_pure_than_subgroup
GSM4138155,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL+cDC2_CD1C,0.5940558466297303,225,,,,,,,,ambiguous
GSM4138139,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7497122136621914,214,,,,,,,,ambiguous
GSM4138134,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9430232102065628,214,,,,,,,,ambiguous
GSM4138155,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint+Mono_TIL,0.5598336806659052,213,,,,,,,,ambiguous
GSM4138131,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7366976804287207,205,,,,,,,,ambiguous
GSM4138145,29,3,DC_family,family,DC_family,family,,0.6893243088132208,201,0.692471637143761,-0.003147328330540211,0.8348823360645791,0.6867038462684993,0.979762133654828,-0.14555802725135825,-0.2904378248416072,GEP_less_pure_than_family
GSM4138118,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.8516444643666954,201,0.9230278583171944,-0.07138339395049897,0.939994010292045,0.9236860244505812,0.9563019961335087,-0.0883495459253496,-0.10465753176681336,GEP_less_pure_than_subgroup
GSM4138145,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B+cDC1_CLEC9A+cDC2_CD33,0.761875880454126,199,,,,,,,,ambiguous
GSM4138144,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8309959295135185,198,,,,,,,,ambiguous
GSM4138117,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.689924023476691,192,,,,,,,,ambiguous
GSM4138123,29,3,DC_family,family,DC_family,family,Mac_CXCL9,0.6643994604421248,184,0.6667997738663793,-0.0024003134242545077,0.7944793301776124,0.7217787508104097,0.8671799095448152,-0.13007986973548757,-0.20278044910269033,GEP_less_pure_than_family
GSM4138137,29,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7303306680902305,174,0.7285355889241896,0.001795079166040936,0.7588260974927823,0.7272315071085433,0.7904206878770212,-0.028495429402551786,-0.06009001978679074,GEP_less_pure_than_subgroup
GSM4138116,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.9163320663026516,173,,,,,,,,ambiguous
GSM4138141,29,3,DC_family,family,DC_family,family,,0.6942533481697483,170,0.679201469606746,0.015051878563002274,0.8185938629439512,0.7098964254986592,0.9019090222751608,-0.12434051477420294,-0.20765567410541252,GEP_less_pure_than_family
GSM4138131,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6905155053944179,169,,,,,,,,ambiguous
GSM4138135,29,1,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.782829598025244,169,0.7437879104467697,0.03904168757847426,0.7571286808070604,0.7383677923002976,0.7758895693138232,0.025700917218183572,0.006940028711420743,no_change
GSM4138143,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6849513643455595,167,,,,,,,,ambiguous
GSM4138158,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.902409539748816,164,,,,,,,,ambiguous
GSM4138139,29,3,DC_family,family,DC_family,family,,0.6569016923475869,161,0.7665754651974331,-0.10967377284984625,0.897991475340932,0.8638748916000272,0.931333155556242,-0.24108978299334516,-0.2744314632086551,GEP_less_pure_than_family
GSM4138137,29,1,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7734540769510507,160,0.7285355889241896,0.04491848802686116,0.7588260974927823,0.7272315071085433,0.7904206878770212,0.014627979458268436,-0.016966610925970516,no_change
GSM4138111,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7123007259179923,156,,,,,,,,ambiguous
GSM4138131,29,3,DC_family,family,DC_family,family,Mono_TIL+mregDC_LAMP3,0.6679641483857288,149,0.6811733814485004,-0.013209233062771553,0.8088760117521278,0.7216138836866077,0.9178427187036412,-0.14091186336639894,-0.24987857031791239,GEP_less_pure_than_family
GSM4138134,29,3,DC_family,family,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.9542458660519998,148,0.9611165391719432,-0.006870673119943382,0.9752469421111636,0.9734234025923792,0.9770704816299478,-0.021001076059163792,-0.022824615577948015,no_change
GSM4138161,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6595748562290851,147,,,,,,,,ambiguous
GSM4138123,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9,0.6809839463387406,139,,,,,,,,ambiguous
GSM4138156,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9051231489979524,137,0.9128966862778196,-0.007773537279867182,0.9633644190841484,0.9585151707269228,0.968213667441374,-0.05824127008619595,-0.06309051844342162,GEP_less_pure_than_subgroup
GSM4138127,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.7726766446455879,137,,,,,,,,ambiguous
GSM4138148,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+cDC2_CD33,0.8217842544291255,134,,,,,,,,ambiguous
GSM4138132,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.9644787264011774,131,0.9645683551166956,-8.96287155182085e-05,0.9805146176393196,0.9745602446672516,0.9864689906113876,-0.016035891238142197,-0.02199026421021022,no_change
GSM4138120,29,8,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8860586939738465,128,,,,,,,,ambiguous
GSM4138150,29,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8719265361962356,128,0.9274375580413584,-0.0555110218451228,0.9681133954516786,0.9611292941409396,0.973987404316796,-0.09618685925544301,-0.10206086812056037,GEP_less_pure_than_subgroup
GSM4138164,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+cDC2_CD33,0.8491243707083458,128,,,,,,,,ambiguous
GSM4138139,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6920499334057572,127,,,,,,,,ambiguous
GSM4138125,29,3,DC_family,family,Mac_IL1Bint+Mac_SPP1,subgroup,Mac_IL1Bint+Mac_SPP1,0.7196109564968203,124,0.7043198892374365,0.015291067259383784,0.7551761810483705,0.692370900168636,0.817981461928105,-0.0355652245515502,-0.09837050543128467,GEP_less_pure_than_subgroup
GSM4138142,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9297108401001304,115,0.9156160425173518,0.01409479758277854,0.9733671567050426,0.9692746178042908,0.9774596956057944,-0.043656316604912204,-0.04774885550566399,no_change
GSM4138140,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9331778564102376,114,0.9389937006710914,-0.0058158442608537975,0.9701948202814201,0.9582230335326614,0.9821666070301788,-0.03701696387118247,-0.048988750619941124,no_change
GSM4138110,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_THBS1+Mono_CD16,0.9596258267547632,113,0.945454851728821,0.014170975025942112,0.9689177655057143,0.9633809360823145,0.9733534977240994,-0.009291938750951134,-0.013727670969336248,no_change
GSM4138161,29,3,DC_family,family,DC_family,family,,0.654892533382627,113,0.6065901732606009,0.048302360122026045,0.7476670825929574,0.6246119053608256,0.8707222598250894,-0.09277454921033046,-0.21582972644246246,GEP_less_pure_than_family
GSM4138155,29,3,DC_family,family,DC_family,family,Mac_IL1Bint+cDC2_CD1C+mregDC_LAMP3,0.6314652128419752,110,0.6315021493649268,-3.693652295155836e-05,0.8216871612198462,0.6349049471426702,0.9204222915901472,-0.190221948377871,-0.288957078748172,GEP_less_pure_than_family
GSM4138136,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9468720107023492,109,0.935918592660792,0.01095341804155714,0.97499544546497,0.9710633181042896,0.9789275728256503,-0.028123434762620803,-0.032055562123301184,no_change
GSM4138129,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7879487998225454,108,,,,,,,,ambiguous
GSM4138127,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7532087364418641,103,,,,,,,,ambiguous
GSM4138121,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6388248172930955,101,,,,,,,,ambiguous
GSM4138126,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9690638240376002,98,,,,,,,,ambiguous
GSM4138136,29,3,DC_family,family,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9502104652078364,98,0.9374047720664832,0.012805693141353158,0.9718931013396729,0.9656884130890788,0.9789275728256503,-0.02168263613183652,-0.028717107617813986,no_change
GSM4138117,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.7356736670021897,96,,,,,,,,ambiguous
GSM4138133,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7540812391532447,93,,,,,,,,ambiguous
GSM4138138,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9278332170466908,90,0.906620240659441,0.021212976387249727,0.9648151652836444,0.952056426952694,0.9810892440843696,-0.036981948236953666,-0.053256027037678844,GEP_less_pure_than_subgroup
GSM4138113,29,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7343925455810114,86,,,,,,,,ambiguous
GSM4138133,29,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7200244903971889,85,0.7156080151116249,0.004416475285563992,0.7633388558411073,0.7347502945004281,0.7919274171817865,-0.04331436544391842,-0.07190292678459764,GEP_less_pure_than_subgroup
GSM4138166,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9236781268146894,85,0.9109810558377835,0.012697070976905867,0.9651153792500751,0.954709632066133,0.9755211264340172,-0.04143725243538565,-0.05184299961932781,GEP_less_pure_than_subgroup
GSM4138138,29,3,DC_family,family,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.9391732460151596,85,0.906020623777824,0.033152622237335616,0.9711945344491197,0.96129982481387,0.9810892440843696,-0.03202128843396013,-0.04191599806920998,no_change
GSM4138146,29,2,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9296000581110224,83,0.9073057572370014,0.022294300874021067,0.9567141339058786,0.9436303243635704,0.9753384116763192,-0.02711407579485614,-0.04573835356529676,no_change
GSM4138140,29,3,DC_family,family,DC_family,family,Mono_CD14,0.9510242257502092,79,0.9211090641506896,0.02991516159951957,0.9159373598026695,0.9159373598026695,0.9159373598026695,0.035086865947539625,0.035086865947539625,no_change
GSM4138111,29,3,DC_family,family,DC_family,family,,0.6676331840591161,77,0.6349829952708956,0.03265018878822046,0.8001298856559369,0.7113042769620459,0.8879178701916859,-0.1324967015968208,-0.2202846861325698,GEP_less_pure_than_family
GSM4138141,29,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7585940663080744,77,,,,,,,,ambiguous
GSM4138142,29,3,DC_family,family,DC_family,family,,0.9199027883510212,76,0.9140513616615108,0.005851426689510442,0.91646728452801,0.91646728452801,0.91646728452801,0.0034355038230112767,0.0034355038230112767,no_change
