sample,K,gep,label,label_kind,whole_gep_ROGUE,whole_gep_n_cells,matched_n_cells,matched_frac,matched_ROGUE,contamination_delta
GSM4138144,15,2,Mono_CD16,specific,0.8948567715401324,99,64,0.6464646464646465,0.9749122264211482,0.08005545488101573
GSM4138131,15,4,DC_pDC,specific,0.9112126345596392,97,92,0.9484536082474226,0.9098589556385045,-0.0013536789211346933
GSM4138145,15,2,Mono_CD16,specific,0.8536682243349272,87,12,0.13793103448275862,,
GSM4138111,15,2,Mono_CD16,specific,0.76385589541915,87,35,0.40229885057471265,0.891739170315181,0.12788327489603102
GSM4138133,15,1,Mono_CD14_ID1,specific,0.899986830244251,86,0,0.0,,
GSM4138114,15,2,Mono_CD16,specific,0.8961167076793473,84,60,0.7142857142857143,0.9638175783207804,0.06770087064143315
GSM4138141,15,2,Mono_CD16,specific,0.8378987901819578,83,30,0.3614457831325301,0.9724074031211091,0.13450861293915128
GSM4138124,15,2,Mono_CD16,specific,0.9213385603526598,81,48,0.5925925925925926,0.969665210227224,0.04832664987456414
GSM4138167,15,2,Mono_CD16,specific,0.9003609108051976,80,29,0.3625,0.9625303423920475,0.062169431586849844
GSM4138113,15,1,Mono_CD14_ID1,specific,0.841459984742664,75,0,0.0,,
GSM4138119,15,1,Mono_CD14_ID1,specific,0.7098989120220291,74,0,0.0,,
GSM4138141,15,4,DC_pDC,specific,0.9152968488179667,73,69,0.9452054794520548,0.9174101145756802,0.002113265757713534
GSM4138111,15,4,DC_pDC,specific,0.898958625160936,71,67,0.9436619718309859,0.8972585868595231,-0.001700038301412965
GSM4138127,15,2,Mono_CD16,specific,0.844666079863404,66,2,0.030303030303030304,,
GSM4138143,15,2,Mono_CD16,specific,0.9002153267927986,66,13,0.19696969696969696,,
GSM4138131,15,2,Mono_CD16,specific,0.8902773075654338,65,5,0.07692307692307693,,
GSM4138155,15,2,Mono_CD16,specific,0.8472247198450092,60,6,0.1,,
GSM4138139,15,10,Mast,specific,0.9658315628046693,60,60,1.0,0.9658315628046693,0.0
GSM4138155,15,7,Macrophage_family,family,0.6938549991487055,60,42,0.7,0.8111450912382977,0.11729009208959218
GSM4138121,15,1,Mono_CD14_ID1,specific,0.8425185483447477,57,6,0.10526315789473684,,
GSM4138139,15,7,Macrophage_family,family,0.8401722570316068,57,56,0.9824561403508771,0.8298410284655553,-0.010331228566051509
GSM4138157,15,1,Mono_CD14_ID1,specific,0.8678315511053379,56,2,0.03571428571428571,,
GSM4138131,15,7,Macrophage_family,family,0.8635300356364662,55,43,0.7818181818181819,0.86672122979603,0.003191194159563704
GSM4138126,15,2,Mono_CD16,specific,0.9612908250081247,55,23,0.41818181818181815,1.0,0.03870917499187532
GSM4138160,15,2,Mono_CD16,specific,0.9398474611694868,54,36,0.6666666666666666,0.9900033659049698,0.05015590473548304
GSM4138161,15,2,Mono_CD16,specific,0.8564666525805499,52,9,0.17307692307692307,,
GSM4138120,15,2,Mono_CD16,specific,0.9156765116050406,52,24,0.46153846153846156,0.9596757142031672,0.04399920259812662
GSM4138139,15,2,Mono_CD16,specific,0.902172092414629,51,10,0.19607843137254902,,
GSM4138148,15,2,Mono_CD16,specific,0.9138822780712698,50,34,0.68,0.9692635348384981,0.05538125676722838
GSM4138125,15,2,Mono_CD16,specific,0.8648308160649941,50,6,0.12,,
GSM4138123,15,4,DC_pDC,specific,0.9393323689368633,50,48,0.96,0.9508575041839805,0.01152513524711718
GSM4138150,15,2,Mono_CD16,specific,0.9331566869643679,50,35,0.7,0.9785444665693842,0.045387779605016276
GSM4138133,15,2,Mono_CD16,specific,0.8840020023476856,50,1,0.02,,
GSM4138155,15,9,DC_family,family,0.8464434634915676,50,50,1.0,0.8464434634915676,0.0
GSM4138164,15,2,Mono_CD16,specific,0.9140073490065919,49,21,0.42857142857142855,0.9829393430119403,0.06893199400534844
GSM4138154,15,2,Mono_CD16,specific,0.8752982266392462,48,30,0.625,0.951042806610867,0.07574457997162087
GSM4138143,15,4,DC_pDC,specific,0.9263186865944553,47,45,0.9574468085106383,0.9330936495792832,0.006774962984827937
GSM4138117,15,7,Macrophage_family,family,0.8474351617925726,47,46,0.9787234042553191,0.8471232049380372,-0.00031195685453544453
GSM4138131,15,8,DC_family,family,0.8749992005773927,47,47,1.0,0.8749992005773927,0.0
GSM4138145,15,4,DC_pDC,specific,0.957709996143703,47,46,0.9787234042553191,0.9472622152517468,-0.010447780891956193
GSM4138163,15,2,Mono_CD16,specific,0.9542474164531164,46,23,0.5,0.9838436758508947,0.029596259397778324
GSM4138159,15,1,Mono_CD14_ID1,specific,0.8879528223352231,46,3,0.06521739130434782,,
GSM4138137,15,2,Mono_CD16,specific,0.9489910162032221,45,2,0.044444444444444446,,
GSM4138115,15,2,Mono_CD16,specific,0.9249229518619903,42,0,0.0,,
GSM4138155,15,4,DC_pDC,specific,0.9244251360317419,41,38,0.926829268292683,0.9308402190679321,0.006415083036190206
GSM4138123,15,1,Mono_CD14_ID1,specific,0.940221603230192,41,0,0.0,,
GSM4138125,15,7,Macrophage_family,family,0.8540038301113753,40,40,1.0,0.8540038301113753,0.0
GSM4138157,15,2,Mono_CD16,specific,0.8947877441486624,40,4,0.1,,
GSM4138115,15,1,Mono_CD14_ID1,specific,0.9478152298604922,39,1,0.02564102564102564,,
GSM4138158,15,2,Mono_CD16,specific,0.9499824410065133,37,19,0.5135135135135135,0.9852479955603701,0.035265554553856826
GSM4138113,15,2,Mono_CD16,specific,0.8491532748363937,37,12,0.32432432432432434,,
GSM4138141,15,8,DC_family,family,0.9206820398386973,36,35,0.9722222222222222,0.9511063753296932,0.03042433549099588
GSM4138113,15,4,DC_pDC,specific,0.919006132441017,34,34,1.0,0.919006132441017,0.0
GSM4138143,15,8,DC_family,family,0.8941034039054023,34,34,1.0,0.8941034039054023,0.0
GSM4138131,15,9,DC_family,family,0.8619727126010626,34,33,0.9705882352941176,0.8601517480326674,-0.0018209645683952003
GSM4138159,15,2,Mono_CD16,specific,0.856082249160297,34,2,0.058823529411764705,,
GSM4138135,15,2,Mono_CD16,specific,0.94218054985661,33,3,0.09090909090909091,,
GSM4138147,15,4,DC_pDC,specific,0.925292417692126,32,31,0.96875,0.935324749011505,0.010032331319378973
GSM4138117,15,2,Mono_CD16,specific,0.944820643715046,32,4,0.125,,
GSM4138143,15,10,Mast,specific,0.9748135904112316,31,31,1.0,0.9748135904112316,0.0
GSM4138145,15,9,DC_family,family,0.8824145369766442,31,31,1.0,0.8824145369766442,0.0
GSM4138141,15,9,DC_family,family,0.8967552661645241,31,31,1.0,0.8967552661645241,0.0
GSM4138111,15,10,Mast,specific,0.8772200899755831,30,29,0.9666666666666667,0.9059125026497903,0.02869241267420719
GSM4138161,15,9,DC_family,family,0.8910170060380173,26,26,1.0,0.8910170060380173,0.0
GSM4138153,15,1,Mono_CD14_ID1,specific,0.946125684923842,26,0,0.0,,
GSM4138112,15,4,DC_pDC,specific,0.9672228106134714,26,26,1.0,0.9672228106134714,0.0
GSM4138127,15,4,DC_pDC,specific,0.9585099281428091,25,22,0.88,0.9630723143932695,0.0045623862504603485
GSM4138129,15,4,DC_pDC,specific,0.9868286715955322,25,25,1.0,0.9868286715955322,0.0
GSM4138133,15,7,Macrophage_family,family,0.9096224202186473,24,23,0.9583333333333334,0.9092265408406088,-0.00039587937803842177
GSM4138135,15,8,DC_family,family,0.9600980240770645,23,22,0.9565217391304348,0.9595617337112972,-0.0005362903657673002
GSM4138129,15,2,Mono_CD16,specific,0.9364816917695301,22,3,0.13636363636363635,,
GSM4138160,15,4,DC_pDC,specific,0.9799809267543613,22,22,1.0,0.9799809267543613,0.0
GSM4138133,15,4,DC_pDC,specific,0.9840886463775538,22,21,0.9545454545454546,0.9780104357713506,-0.0060782106062031716
GSM4138123,15,8,DC_family,family,0.9687224782754187,21,21,1.0,0.9687224782754187,0.0
GSM4138116,15,2,Mono_CD16,specific,0.9466202432328203,21,15,0.7142857142857143,0.9836055443637416,0.036985301130921244
GSM4138110,15,4,DC_pDC,specific,0.9555193703185515,21,21,1.0,0.9555193703185515,0.0
GSM4138135,15,10,Mast,specific,1.0,21,21,1.0,1.0,0.0
GSM4138133,15,9,DC_family,family,0.9469809614187152,20,20,1.0,0.9469809614187152,0.0
GSM4138122,15,4,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138128,15,4,DC_pDC,specific,0.9782659584116306,20,20,1.0,0.9782659584116306,0.0
GSM4138155,15,10,Mast,specific,0.9381206978557273,19,19,1.0,0.9381206978557273,0.0
GSM4138139,15,4,DC_pDC,specific,0.966268563483648,19,19,1.0,0.966268563483648,0.0
GSM4138115,15,4,DC_pDC,specific,0.9804146303450614,18,18,1.0,0.9804146303450614,0.0
GSM4138130,15,4,DC_pDC,specific,0.9645785270275617,18,18,1.0,0.9645785270275617,0.0
GSM4138139,15,8,DC_family,family,0.9377640532613075,18,18,1.0,0.9377640532613075,0.0
GSM4138131,15,10,Mast,specific,0.9764376533440459,18,18,1.0,0.9764376533440459,0.0
GSM4138172,15,1,Mono_CD14_ID1,specific,1.0,18,0,0.0,,
GSM4138157,15,4,DC_pDC,specific,0.9464407952859799,17,15,0.8823529411764706,1.0,0.05355920471402009
GSM4138145,15,8,DC_family,family,1.0,17,17,1.0,1.0,0.0
GSM4138135,15,4,DC_pDC,specific,0.9779384786654621,17,15,0.8823529411764706,0.9780032809248366,6.480225937444128e-05
GSM4138111,15,8,DC_family,family,0.8612226703829133,17,17,1.0,0.8612226703829133,0.0
GSM4138127,15,7,Macrophage_family,family,0.9400536585581297,17,17,1.0,0.9400536585581297,0.0
GSM4138121,15,4,DC_pDC,specific,0.9571565953493264,16,12,0.75,,
GSM4138123,15,2,Mono_CD16,specific,0.9723776559754015,16,0,0.0,,
GSM4138115,15,9,DC_family,family,0.9854410247076782,16,16,1.0,0.9854410247076782,0.0
GSM4138168,15,4,DC_pDC,specific,0.9608080387668018,16,16,1.0,0.9608080387668018,0.0
GSM4138162,15,4,DC_pDC,specific,0.9857264726261489,16,16,1.0,0.9857264726261489,0.0
GSM4138163,15,4,DC_pDC,specific,0.9941087355013785,16,16,1.0,0.9941087355013785,0.0
GSM4138117,15,10,Mast,specific,0.9848958966969695,15,15,1.0,0.9848958966969695,0.0
GSM4138151,15,4,DC_pDC,specific,0.9806392337550041,15,15,1.0,0.9806392337550041,0.0
GSM4138117,15,4,DC_pDC,specific,0.9528621852287787,15,13,0.8666666666666667,,
GSM4138139,16,5,Mast,specific,0.9808873992283764,44,44,1.0,0.9808873992283764,0.0
GSM4138143,16,5,Mast,specific,0.9718703199017851,21,21,1.0,0.9718703199017851,0.0
GSM4138111,16,5,Mast,specific,0.9776396373839983,19,19,1.0,0.9776396373839983,0.0
GSM4138131,16,5,Mast,specific,0.9700972690342095,17,16,0.9411764705882353,0.9827781664735028,0.012680897439293348
GSM4138155,16,5,Mast,specific,0.9491554127543788,16,16,1.0,0.9491554127543788,0.0
GSM4138135,16,5,Mast,specific,0.9907505629310543,15,15,1.0,0.9907505629310543,0.0
GSM4138161,17,2,DC_pDC,specific,0.8388476215445075,107,97,0.9065420560747663,0.8562174676535903,0.017369846109082765
GSM4138131,17,2,DC_pDC,specific,0.899499147701942,102,93,0.9117647058823529,0.9098866160327009,0.010387468330758987
GSM4138141,17,2,DC_pDC,specific,0.872884211290669,79,63,0.7974683544303798,0.9297500728210715,0.05686586153040252
GSM4138111,17,2,DC_pDC,specific,0.7585732705976863,75,65,0.8666666666666667,0.9263283127920904,0.16775504219440407
GSM4138145,17,2,DC_pDC,specific,0.8730018788423619,59,46,0.7796610169491526,0.9472622152517468,0.0742603364093849
GSM4138123,17,2,DC_pDC,specific,0.9219823949716895,55,49,0.8909090909090909,0.9383997749472549,0.01641737997556536
GSM4138143,17,2,DC_pDC,specific,0.9010230088025778,49,44,0.8979591836734694,0.9260040591730179,0.024981050370440072
GSM4138139,17,4,Mast,specific,0.9760707050546682,49,49,1.0,0.9760707050546682,0.0
GSM4138155,17,2,DC_pDC,specific,0.9313119615696803,45,34,0.7555555555555555,0.9399623200124505,0.008650358442770179
GSM4138113,17,2,DC_pDC,specific,0.7790241772949414,39,35,0.8974358974358975,0.9201898969130206,0.1411657196180791
GSM4138147,17,2,DC_pDC,specific,0.925292417692126,32,31,0.96875,0.935324749011505,0.010032331319378973
GSM4138129,17,2,DC_pDC,specific,0.9619947733683699,27,24,0.8888888888888888,0.9864439319040946,0.024449158535724713
GSM4138112,17,2,DC_pDC,specific,0.9602570049670208,27,26,0.9629629629629629,0.9672228106134714,0.006965805646450551
GSM4138143,17,4,Mast,specific,0.9711950399790478,26,26,1.0,0.9711950399790478,0.0
GSM4138139,17,2,DC_pDC,specific,0.9691574724819125,25,19,0.76,0.9774441458242239,0.008286673342311368
GSM4138127,17,2,DC_pDC,specific,0.9545721348909166,25,22,0.88,0.9493414349872137,-0.005230699903702951
GSM4138111,17,4,Mast,specific,0.9777467774819784,24,24,1.0,0.9777467774819784,0.0
GSM4138160,17,2,DC_pDC,specific,0.980833886723325,23,23,1.0,0.980833886723325,0.0
GSM4138110,17,2,DC_pDC,specific,0.957927971353203,23,21,0.9130434782608695,0.9555193703185515,-0.0024086010346514586
GSM4138130,17,2,DC_pDC,specific,0.9635006795258367,22,18,0.8181818181818182,0.9644480924860848,0.0009474129602480286
GSM4138133,17,2,DC_pDC,specific,0.9840886463775538,22,21,0.9545454545454546,0.9780104357713506,-0.0060782106062031716
GSM4138128,17,2,DC_pDC,specific,0.9852221605078891,21,20,0.9523809523809523,0.9782659584116306,-0.006956202096258579
GSM4138122,17,2,DC_pDC,specific,0.9852221605078891,21,20,0.9523809523809523,0.9782659584116306,-0.006956202096258579
GSM4138115,17,2,DC_pDC,specific,0.9691565220072408,21,19,0.9047619047619048,0.9816087420119992,0.01245222000475843
GSM4138156,17,2,DC_pDC,specific,0.9620974772623492,19,15,0.7894736842105263,0.9539837451128743,-0.008113732149474862
GSM4138151,17,2,DC_pDC,specific,0.9603088755093212,18,15,0.8333333333333334,0.9806392337550041,0.020330358245682856
GSM4138135,17,4,Mast,specific,1.0,18,18,1.0,1.0,0.0
GSM4138135,17,2,DC_pDC,specific,0.9784301578221191,18,16,0.8888888888888888,0.9782286894302672,-0.0002014683918518667
GSM4138134,17,2,DC_pDC,specific,0.9871598340956714,18,15,0.8333333333333334,0.9856991785152992,-0.0014606555803722276
GSM4138157,17,2,DC_pDC,specific,0.9465188856506419,18,15,0.8333333333333334,0.9747000388763724,0.02818115322573045
GSM4138162,17,2,DC_pDC,specific,0.9874852193913165,18,17,0.9444444444444444,0.9897606953288196,0.002275475937503102
GSM4138152,17,2,DC_pDC,specific,0.9921940205963988,17,16,0.9411764705882353,0.992154406195808,-3.961440059085941e-05
GSM4138163,17,2,DC_pDC,specific,0.9858316108356697,17,17,1.0,0.9858316108356697,0.0
GSM4138131,17,4,Mast,specific,0.9845419573020023,17,17,1.0,0.9845419573020023,0.0
GSM4138155,17,4,Mast,specific,0.9491554127543788,16,16,1.0,0.9491554127543788,0.0
GSM4138117,17,2,DC_pDC,specific,0.9528621852287787,15,13,0.8666666666666667,,
GSM4138117,17,4,Mast,specific,0.9848958966969695,15,15,1.0,0.9848958966969695,0.0
GSM4138131,18,2,DC_pDC,specific,0.9077713807619745,53,48,0.9056603773584906,0.9172746252447646,0.009503244482790052
GSM4138111,18,2,DC_pDC,specific,0.726245334007056,53,45,0.8490566037735849,0.9087926493102245,0.18254731530316848
GSM4138141,18,2,DC_pDC,specific,0.9441917483702101,49,35,0.7142857142857143,0.9392513453626553,-0.004940403007554828
GSM4138145,18,2,DC_pDC,specific,0.908706393767824,44,34,0.7727272727272727,0.9540879400652612,0.04538154629743718
GSM4138161,18,2,DC_pDC,specific,0.9210275606572667,43,36,0.8372093023255814,0.9258392155398771,0.004811654882610483
GSM4138139,18,3,Mast,specific,0.980081626334419,42,42,1.0,0.980081626334419,0.0
GSM4138123,18,2,DC_pDC,specific,0.9221682425336342,41,37,0.9024390243902439,0.9674685892220061,0.045300346688371906
GSM4138143,18,2,DC_pDC,specific,0.9334948679180303,37,33,0.8918918918918919,0.9348392754097977,0.001344407491767452
GSM4138113,18,2,DC_pDC,specific,0.7700753603277702,32,28,0.875,0.915273513268903,0.1451981529411328
GSM4138112,18,2,DC_pDC,specific,0.9612668359988714,25,25,1.0,0.9612668359988714,0.0
GSM4138147,18,2,DC_pDC,specific,0.9442204133905738,24,23,0.9583333333333334,0.9452088745148706,0.0009884611242967356
GSM4138110,18,2,DC_pDC,specific,0.957927971353203,23,21,0.9130434782608695,0.9555193703185515,-0.0024086010346514586
GSM4138122,18,2,DC_pDC,specific,0.9852221605078891,21,20,0.9523809523809523,0.9782659584116306,-0.006956202096258579
GSM4138129,18,2,DC_pDC,specific,0.9651358932235972,21,18,0.8571428571428571,1.0,0.03486410677640284
GSM4138128,18,2,DC_pDC,specific,0.9852221605078891,21,20,0.9523809523809523,0.9782659584116306,-0.006956202096258579
GSM4138111,18,3,Mast,specific,0.9783986715882725,21,21,1.0,0.9783986715882725,0.0
GSM4138143,18,3,Mast,specific,0.979053076647643,20,20,1.0,0.979053076647643,0.0
GSM4138139,18,2,DC_pDC,specific,0.9779622328671028,20,15,0.75,0.9844736058527733,0.006511372985670505
GSM4138130,18,2,DC_pDC,specific,0.9805007278082369,19,17,0.8947368421052632,0.9778958718361028,-0.0026048559721341125
GSM4138127,18,2,DC_pDC,specific,1.0,19,14,0.7368421052631579,,
GSM4138155,18,2,DC_pDC,specific,0.956730351995526,19,12,0.631578947368421,,
GSM4138134,18,2,DC_pDC,specific,0.9871598340956714,18,15,0.8333333333333334,0.9856991785152992,-0.0014606555803722276
GSM4138115,18,2,DC_pDC,specific,0.9690542205367334,18,16,0.8888888888888888,0.9806996897708737,0.011645469234140338
GSM4138133,18,2,DC_pDC,specific,0.9849007945567498,18,17,0.9444444444444444,0.9915684151643784,0.006667620607628599
GSM4138152,18,2,DC_pDC,specific,0.9921940205963988,17,16,0.9411764705882353,0.992154406195808,-3.961440059085941e-05
GSM4138131,18,3,Mast,specific,0.9700972690342095,17,16,0.9411764705882353,0.9827781664735028,0.012680897439293348
GSM4138163,18,2,DC_pDC,specific,0.9858316108356697,17,17,1.0,0.9858316108356697,0.0
GSM4138162,18,2,DC_pDC,specific,0.9857264726261489,16,16,1.0,0.9857264726261489,0.0
GSM4138135,18,3,Mast,specific,1.0,15,15,1.0,1.0,0.0
GSM4138155,18,3,Mast,specific,0.9689663485453668,15,15,1.0,0.9689663485453668,0.0
GSM4138117,18,2,DC_pDC,specific,0.9528621852287787,15,13,0.8666666666666667,,
GSM4138125,19,1,Mac_SPP1,specific,0.738539498454881,392,307,0.7831632653061225,0.7628327608744012,0.024293262419520234
GSM4138134,19,1,Mac_SPP1,specific,0.9530608613447048,371,0,0.0,,
GSM4138138,19,1,Mac_SPP1,specific,0.9068484469835476,232,0,0.0,,
GSM4138140,19,1,Mac_SPP1,specific,0.9406414441511082,232,0,0.0,,
GSM4138156,19,1,Mac_SPP1,specific,0.9220197494183475,230,0,0.0,,
GSM4138136,19,1,Mac_SPP1,specific,0.9407618551488893,229,0,0.0,,
GSM4138120,19,1,Mac_SPP1,specific,0.8867662447632656,224,0,0.0,,
GSM4138122,19,1,Mac_SPP1,specific,0.8935515088190161,220,0,0.0,,
GSM4138128,19,1,Mac_SPP1,specific,0.8935515088190161,220,0,0.0,,
GSM4138142,19,1,Mac_SPP1,specific,0.9356507772917957,208,0,0.0,,
GSM4138126,19,1,Mac_SPP1,specific,0.9613642553646942,201,0,0.0,,
GSM4138154,19,1,Mac_SPP1,specific,0.8914204329550883,193,0,0.0,,
GSM4138160,19,1,Mac_SPP1,specific,0.9017903753049535,171,0,0.0,,
GSM4138116,19,1,Mac_SPP1,specific,0.9591360026228491,165,0,0.0,,
GSM4138155,19,1,Mac_SPP1,specific,0.6688493240861897,159,24,0.1509433962264151,0.8786565203312283,0.20980719624503863
GSM4138144,19,1,Mac_SPP1,specific,0.8962082477268277,154,0,0.0,,
GSM4138166,19,1,Mac_SPP1,specific,0.896077871835219,152,0,0.0,,
GSM4138139,19,1,Mac_SPP1,specific,0.7473841261995902,148,56,0.3783783783783784,0.8101118006758892,0.06272767447629901
GSM4138146,19,1,Mac_SPP1,specific,0.905284565144202,147,0,0.0,,
GSM4138132,19,1,Mac_SPP1,specific,0.9758423524012306,135,0,0.0,,
GSM4138161,19,2,DC_pDC,specific,0.8500216824485292,126,108,0.8571428571428571,0.8488491714550629,-0.0011725109934662692
GSM4138152,19,1,Mac_SPP1,specific,0.9306328775738212,126,0,0.0,,
GSM4138118,19,1,Mac_SPP1,specific,0.9346031137448854,125,0,0.0,,
GSM4138131,19,2,DC_pDC,specific,0.876464723631348,122,107,0.8770491803278688,0.9179857890881354,0.041521065456787465
GSM4138110,19,1,Mac_SPP1,specific,0.9411256648507679,122,0,0.0,,
GSM4138130,19,1,Mac_SPP1,specific,0.9396374400083659,111,0,0.0,,
GSM4138163,19,1,Mac_SPP1,specific,0.930746304371574,111,0,0.0,,
GSM4138141,19,2,DC_pDC,specific,0.8652505151286508,107,71,0.6635514018691588,0.9214094894610956,0.05615897433244477
GSM4138137,19,1,Mac_SPP1,specific,0.828495509856827,107,7,0.06542056074766354,,
GSM4138162,19,1,Mac_SPP1,specific,0.9372410530829182,101,0,0.0,,
GSM4138111,19,2,DC_pDC,specific,0.8082554378275997,99,68,0.6868686868686869,0.8980982837036952,0.08984284587609548
GSM4138145,19,1,Mac_SPP1,specific,0.8536951843824321,95,1,0.010526315789473684,,
GSM4138112,19,1,Mac_SPP1,specific,0.9144675784376712,94,0,0.0,,
GSM4138124,19,1,Mac_SPP1,specific,0.96294110344959,93,0,0.0,,
GSM4138145,19,2,DC_pDC,specific,0.857409039823668,92,46,0.5,0.9472622152517468,0.0898531754280788
GSM4138165,19,1,Mac_SPP1,specific,0.9484244653268166,87,0,0.0,,
GSM4138114,19,1,Mac_SPP1,specific,0.9473865658198788,87,0,0.0,,
GSM4138158,19,1,Mac_SPP1,specific,0.9710141240876334,77,0,0.0,,
GSM4138167,19,1,Mac_SPP1,specific,0.965398677329892,75,0,0.0,,
GSM4138155,19,2,DC_pDC,specific,0.8288724130441609,74,50,0.6756756756756757,0.9062361607604512,0.07736374771629029
GSM4138141,19,1,Mac_SPP1,specific,0.8959502778440134,74,1,0.013513513513513514,,
GSM4138143,19,2,DC_pDC,specific,0.8500180784381237,72,46,0.6388888888888888,0.9295762244202338,0.07955814598211008
GSM4138129,19,1,Mac_SPP1,specific,0.8566630798064363,63,33,0.5238095238095238,0.913797298465985,0.05713421865954871
GSM4138139,19,10,Mast,specific,0.9667696070576453,58,58,1.0,0.9667696070576453,0.0
GSM4138156,19,2,DC_pDC,specific,0.9030082132579738,57,15,0.2631578947368421,0.9539837451128743,0.05097553185490056
GSM4138127,19,1,Mac_SPP1,specific,0.8744045531056097,55,21,0.38181818181818183,0.9723573358007237,0.09795278269511398
GSM4138150,19,1,Mac_SPP1,specific,0.9332546067919959,54,0,0.0,,
GSM4138123,19,2,DC_pDC,specific,0.9085263927449279,53,48,0.9056603773584906,0.9508575041839805,0.04233111143905266
GSM4138148,19,1,Mac_SPP1,specific,0.9398720848775444,52,0,0.0,,
GSM4138122,19,2,DC_pDC,specific,0.97862911284565,51,20,0.39215686274509803,0.9782659584116306,-0.0003631544340194637
GSM4138130,19,2,DC_pDC,specific,0.9295299450761653,51,19,0.37254901960784315,0.9639490407838097,0.034419095707644454
GSM4138119,19,1,Mac_SPP1,specific,0.7591360103117886,51,23,0.45098039215686275,0.904371369701497,0.14523535938970844
GSM4138128,19,2,DC_pDC,specific,0.97862911284565,51,20,0.39215686274509803,0.9782659584116306,-0.0003631544340194637
GSM4138131,19,5,DC_family,family,0.8170941303316611,50,49,0.98,0.8161555669110073,-0.000938563420653793
GSM4138164,19,1,Mac_SPP1,specific,0.9408330926585272,48,0,0.0,,
GSM4138113,19,2,DC_pDC,specific,0.832391248490668,47,36,0.7659574468085106,0.9211167331049517,0.08872548461428365
GSM4138135,19,1,Mac_SPP1,specific,0.8694119808575891,47,2,0.0425531914893617,,
GSM4138162,19,2,DC_pDC,specific,0.9134612538301395,46,17,0.3695652173913043,0.9897606953288196,0.07629944149868007
GSM4138143,19,8,DC_family,family,0.8294229748995839,45,45,1.0,0.8294229748995839,0.0
GSM4138161,19,1,Mac_SPP1,specific,0.9462311864268632,43,0,0.0,,
GSM4138117,19,1,Mac_SPP1,specific,0.9185613292930043,42,1,0.023809523809523808,,
GSM4138110,19,2,DC_pDC,specific,0.9751074267048492,42,21,0.5,0.9555193703185515,-0.01958805638629768
GSM4138127,19,2,DC_pDC,specific,0.9005238385058272,41,30,0.7317073170731707,0.9441912994803779,0.043667460974550765
GSM4138166,19,2,DC_pDC,specific,0.9116767708471312,39,6,0.15384615384615385,,
GSM4138112,19,2,DC_pDC,specific,0.9319754859049977,39,26,0.6666666666666666,0.9672228106134714,0.03524732470847369
GSM4138152,19,2,DC_pDC,specific,0.9516666396360196,39,16,0.41025641025641024,0.992154406195808,0.04048776655978836
GSM4138143,19,1,Mac_SPP1,specific,0.866830982818861,37,12,0.32432432432432434,,
GSM4138139,19,2,DC_pDC,specific,0.9273244886382186,35,22,0.6285714285714286,0.9506174967437965,0.023293008105577884
GSM4138141,19,8,DC_family,family,0.922378827537007,35,35,1.0,0.922378827537007,0.0
GSM4138126,19,2,DC_pDC,specific,0.9405587602195787,35,2,0.05714285714285714,,
GSM4138160,19,2,DC_pDC,specific,0.9389568183929358,34,23,0.6764705882352942,0.980833886723325,0.04187706833038929
GSM4138157,19,2,DC_pDC,specific,0.95160693577285,33,17,0.5151515151515151,0.9771060119735836,0.02549907620073355
GSM4138133,19,2,DC_pDC,specific,0.955675415971802,33,21,0.6363636363636364,0.9780104357713506,0.02233501979954866
GSM4138147,19,2,DC_pDC,specific,0.9252308986279258,33,31,0.9393939393939394,0.935324749011505,0.010093850383579128
GSM4138146,19,2,DC_pDC,specific,0.9432680247753138,33,10,0.30303030303030304,,
GSM4138131,19,8,DC_family,family,0.9194480631119847,32,32,1.0,0.9194480631119847,0.0
GSM4138134,19,2,DC_pDC,specific,0.9430799908170495,32,15,0.46875,0.9856991785152992,0.04261918769824968
GSM4138163,19,2,DC_pDC,specific,0.9561041035215968,31,17,0.5483870967741935,0.9858316108356697,0.02972750731407292
GSM4138141,19,5,DC_family,family,0.9488986837279445,31,27,0.8709677419354839,0.9060691504646922,-0.04282953326325234
GSM4138111,19,5,DC_family,family,0.745925888203504,31,29,0.9354838709677419,0.7570830368689563,0.011157148665452254
GSM4138138,19,2,DC_pDC,specific,0.9628459173394825,30,11,0.36666666666666664,,
GSM4138129,19,2,DC_pDC,specific,0.9264025475277713,30,25,0.8333333333333334,0.9868286715955322,0.060426124067760933
GSM4138143,19,10,Mast,specific,0.9743123859516258,30,30,1.0,0.9743123859516258,0.0
GSM4138111,19,10,Mast,specific,0.876493661763317,29,28,0.9655172413793104,0.9050661191766445,0.02857245741332748
GSM4138136,19,2,DC_pDC,specific,0.9672652611459058,29,4,0.13793103448275862,,
GSM4138115,19,2,DC_pDC,specific,0.9275603515791968,29,19,0.6551724137931034,0.9816087420119992,0.05404839043280241
GSM4138145,19,8,DC_family,family,0.9232233361332292,29,29,1.0,0.9232233361332292,0.0
GSM4138132,19,2,DC_pDC,specific,0.9832927463052531,28,4,0.14285714285714285,,
GSM4138114,19,2,DC_pDC,specific,0.9162577626276892,28,7,0.25,,
GSM4138145,19,5,DC_family,family,0.8729758896287911,28,26,0.9285714285714286,0.9284811181920894,0.055505228563298314
GSM4138140,19,2,DC_pDC,specific,1.0,27,4,0.14814814814814814,,
