sample,size_bin,draw,ROGUE
GSM4138125,400,2,0.7050797044175521
GSM4138125,400,3,0.7044190295605448
GSM4138125,400,4,0.7017323913526735
GSM4138125,400,5,0.7211865928449961
GSM4138125,400,6,0.7038425960475665
GSM4138125,400,7,0.7159889829105415
GSM4138125,400,8,0.7120349682128067
GSM4138125,400,9,0.7071733539639139
GSM4138134,375,0,0.946259448513457
GSM4138134,375,1,0.9450841030889194
GSM4138134,375,2,0.9379382157459365
GSM4138134,375,3,0.9499562284281163
GSM4138134,375,4,0.9553092758560323
GSM4138134,375,5,0.9539489684716413
GSM4138134,375,6,0.9471637736966093
GSM4138134,375,7,0.9489386858875569
GSM4138134,375,8,0.9551895828308047
GSM4138134,375,9,0.9517197358301889
GSM4138123,350,0,0.6677494081482919
GSM4138123,350,1,0.6817486939425819
GSM4138123,350,2,0.6876442798851168
GSM4138123,350,3,0.6745219599896669
GSM4138123,350,4,0.6828677424485798
GSM4138123,350,5,0.6808705928227772
GSM4138123,350,6,0.6933074668090833
GSM4138123,350,7,0.6656712686745844
GSM4138123,350,8,0.6910257037096432
GSM4138123,350,9,0.6734851665416329
GSM4138126,350,0,0.9523599588401691
GSM4138126,350,1,0.9489762433374321
GSM4138126,350,2,0.9453280566809065
GSM4138126,350,3,0.9577592880416612
GSM4138126,350,4,0.9533420914113881
GSM4138126,350,5,0.9539691122534487
GSM4138126,350,6,0.9554015082405793
GSM4138126,350,7,0.9627909946716701
GSM4138126,350,8,0.9570014047955964
GSM4138126,350,9,0.9495223514324174
GSM4138130,325,0,0.9091509988559181
GSM4138130,325,1,0.916321245707006
GSM4138130,325,2,0.9227905703570743
GSM4138130,325,3,0.9018370570121658
GSM4138130,325,4,0.8977691055509219
GSM4138130,325,5,0.9110984049111398
GSM4138130,325,6,0.9083876300121962
GSM4138130,325,7,0.9148524856585667
GSM4138130,325,8,0.9086328602541159
GSM4138130,325,9,0.9094362279535154
GSM4138116,300,0,0.9217931232287299
GSM4138116,300,1,0.9318699447583944
GSM4138116,300,2,0.9281062432032114
GSM4138116,300,3,0.9248363134532325
GSM4138116,300,4,0.9200042026351639
GSM4138116,300,5,0.9099583928546814
GSM4138116,300,6,0.9390522729776299
GSM4138116,300,7,0.8980325818342673
GSM4138116,300,8,0.9385613103383006
GSM4138116,300,9,0.9084000913459755
GSM4138110,300,0,0.9145843999440906
GSM4138110,300,1,0.907005204928941
GSM4138110,300,2,0.9144693766933158
GSM4138110,300,3,0.9056004596887717
GSM4138110,300,4,0.9233286718375314
GSM4138110,300,5,0.9126160599874014
GSM4138110,300,6,0.8975064098513732
GSM4138110,300,7,0.907451484254752
GSM4138110,300,8,0.9060821723343743
GSM4138110,300,9,0.9096213373107995
GSM4138142,300,0,0.9132127376149798
GSM4138142,300,1,0.923252485812568
GSM4138142,300,2,0.9175989220053525
GSM4138142,300,3,0.8979815819370132
GSM4138142,300,4,0.9119481420505382
GSM4138142,300,5,0.9310068138889608
GSM4138142,300,6,0.9169802979569948
GSM4138142,300,7,0.9281633612802065
GSM4138142,300,8,0.911906474181432
GSM4138142,300,9,0.9091469798281043
GSM4138132,275,0,0.9377524490958936
GSM4138132,275,1,0.9355834801054911
GSM4138132,275,2,0.9374208903366366
GSM4138132,275,3,0.9382365082591345
GSM4138132,275,4,0.9334218719192441
GSM4138132,275,5,0.9380099772967976
GSM4138132,275,6,0.9452026381260086
GSM4138132,275,7,0.9341343997639968
GSM4138132,275,8,0.9424212138339155
GSM4138132,275,9,0.9366652965333767
GSM4138165,250,0,0.8999998287155616
GSM4138165,250,1,0.9019247326361853
GSM4138165,250,2,0.9052369190818503
GSM4138165,250,3,0.8876825101119334
GSM4138165,250,4,0.9012338101181246
GSM4138165,250,5,0.8969068047938628
GSM4138165,250,6,0.9130628610472974
GSM4138165,250,7,0.8997608476953767
GSM4138165,250,8,0.8948693060217364
GSM4138165,250,9,0.8957758238794052
GSM4138136,225,0,0.9096776931085211
GSM4138136,225,1,0.9077252635874695
GSM4138136,225,2,0.8917503994598523
GSM4138136,225,3,0.9080379744785683
GSM4138136,225,4,0.9045513084565769
GSM4138136,225,5,0.9105466321983112
GSM4138136,225,6,0.9091773921947771
GSM4138136,225,7,0.9068040157738253
GSM4138136,225,8,0.8972296201954472
GSM4138136,225,9,0.9075692424842476
GSM4138138,225,0,0.9002786196044649
GSM4138138,225,1,0.8815237574928774
GSM4138138,225,2,0.8968527034587246
GSM4138138,225,3,0.8749368260871532
GSM4138138,225,4,0.9015085387537722
GSM4138138,225,5,0.9111696356796811
GSM4138138,225,6,0.8857564279304183
GSM4138138,225,7,0.8864460053139639
GSM4138138,225,8,0.8906635972498009
GSM4138138,225,9,0.8901006488389412
GSM4138120,225,0,0.8449622008779915
GSM4138120,225,1,0.8578338199915043
GSM4138120,225,2,0.8524490263915178
GSM4138120,225,3,0.8554002260875413
GSM4138120,225,4,0.8364699027326614
GSM4138120,225,5,0.8709451533007083
GSM4138120,225,6,0.8478515621969778
GSM4138120,225,7,0.866003373061614
GSM4138120,225,8,0.8503865603420503
GSM4138120,225,9,0.8752024271620333
GSM4138116,225,0,0.9540810117237059
GSM4138116,225,1,0.9311836442145194
GSM4138116,225,2,0.9462464978233706
GSM4138116,225,3,0.9417171929596396
GSM4138116,225,4,0.9325215571358423
GSM4138116,225,5,0.9395009654114818
GSM4138116,225,6,0.9452746446667776
GSM4138116,225,7,0.931111982289573
GSM4138116,225,8,0.9566283465497216
GSM4138116,225,9,0.93337170385029
GSM4138126,200,0,0.9664385641078934
GSM4138126,200,1,0.9600758913022985
GSM4138126,200,2,0.9533389530485731
GSM4138126,200,3,0.9692614461486676
GSM4138126,200,4,0.9445124170157984
GSM4138126,200,5,0.9626463408365311
GSM4138126,200,6,0.9630905984752601
GSM4138126,200,7,0.9585552917252514
GSM4138126,200,8,0.9642997624291711
GSM4138126,200,9,0.9526935504488958
GSM4138140,200,0,0.9283621002247707
GSM4138140,200,1,0.9248571857945833
GSM4138140,200,2,0.9218756489059027
GSM4138140,200,3,0.9215824015372108
GSM4138140,200,4,0.9251687597065358
GSM4138140,200,5,0.9187570617657534
GSM4138140,200,6,0.9183968315700529
GSM4138140,200,7,0.9250441108455812
GSM4138140,200,8,0.9150503924407231
GSM4138140,200,9,0.9120725289061535
GSM4138162,200,0,0.9189622732729366
GSM4138162,200,1,0.8889196822008076
GSM4138162,200,2,0.8969356507593798
GSM4138162,200,3,0.8772814252691122
GSM4138162,200,4,0.8810310093812648
GSM4138162,200,5,0.9007839352311494
GSM4138162,200,6,0.9157098199093173
GSM4138162,200,7,0.9135564234092812
GSM4138162,200,8,0.9056024433288684
GSM4138162,200,9,0.9054574409023811
GSM4138156,200,0,0.8965127826304711
GSM4138156,200,1,0.8933739197556149
GSM4138156,200,2,0.9001851748803794
GSM4138156,200,3,0.9030376143175266
GSM4138156,200,4,0.9018167882496666
GSM4138156,200,5,0.9083264342013513
GSM4138156,200,6,0.9156483879409757
GSM4138156,200,7,0.9119048094860409
GSM4138156,200,8,0.9007471702053295
GSM4138156,200,9,0.9022803546839284
GSM4138154,200,0,0.8199514540154587
GSM4138154,200,1,0.8258183115417579
GSM4138154,200,2,0.8178646485723521
GSM4138154,200,3,0.8469468174174035
GSM4138154,200,4,0.8339120019454072
GSM4138154,200,5,0.8534217556060917
GSM4138154,200,6,0.8457620892531734
GSM4138154,200,7,0.8326689127266613
GSM4138154,200,8,0.8264319728183781
GSM4138154,200,9,0.8318643546968435
GSM4138120,200,0,0.8561640828930817
GSM4138120,200,1,0.8237011077676867
GSM4138120,200,2,0.8624179920545829
GSM4138120,200,3,0.8617882095268539
GSM4138120,200,4,0.8642249543921589
GSM4138120,200,5,0.8632707680050714
GSM4138120,200,6,0.8464303635219617
GSM4138120,200,7,0.8605390877636637
GSM4138120,200,8,0.8516014852449366
GSM4138120,200,9,0.8520511334392634
GSM4138114,200,0,0.8960095414971239
GSM4138114,200,1,0.8724539148555188
GSM4138114,200,2,0.8788713498668633
GSM4138114,200,3,0.8624822582903908
GSM4138114,200,4,0.873497951370522
GSM4138114,200,5,0.8894663460897982
GSM4138114,200,6,0.8693054364425788
GSM4138114,200,7,0.878928280042089
GSM4138114,200,8,0.8664418834897946
GSM4138114,200,9,0.8923123544002872
GSM4138160,200,0,0.8584139029103836
GSM4138160,200,1,0.8712726627459182
GSM4138160,200,2,0.8880432109724502
GSM4138160,200,3,0.8957797158276277
GSM4138160,200,4,0.8740496290738358
GSM4138160,200,5,0.8811309208358549
GSM4138160,200,6,0.8879705461323466
GSM4138160,200,7,0.9074767098526944
GSM4138160,200,8,0.9197889728132714
GSM4138160,200,9,0.8712965312370902
GSM4138110,175,0,0.8903698783246722
GSM4138110,175,1,0.9267733850027753
GSM4138110,175,2,0.9152659203991518
GSM4138110,175,3,0.903932157195017
GSM4138110,175,4,0.9049713536779831
GSM4138110,175,5,0.9046618339491086
GSM4138110,175,6,0.9021372760384069
GSM4138110,175,7,0.9375206852934806
GSM4138110,175,8,0.9245384454251897
GSM4138110,175,9,0.9280345731944586
GSM4138160,175,0,0.8846872433769777
GSM4138160,175,1,0.8854361673633787
GSM4138160,175,2,0.8751966919830975
GSM4138160,175,3,0.8743444881802762
GSM4138160,175,4,0.877539982915685
GSM4138160,175,5,0.877006701300547
GSM4138160,175,6,0.8965811848963972
GSM4138160,175,7,0.877657042396689
GSM4138160,175,8,0.8705428948560543
GSM4138160,175,9,0.8974154213324483
GSM4138132,175,0,0.9320288775187296
GSM4138132,175,1,0.9263090979237063
GSM4138132,175,2,0.9590476666538738
GSM4138132,175,3,0.9466157378505439
GSM4138132,175,4,0.9421939529123966
GSM4138132,175,5,0.9527886762372486
GSM4138132,175,6,0.9502736447465675
GSM4138132,175,7,0.9424937891128554
GSM4138132,175,8,0.945195932315378
GSM4138132,175,9,0.9351735805258421
GSM4138126,175,0,0.964206320623926
GSM4138126,175,1,0.9551877916610768
GSM4138126,175,2,0.9512527370860622
GSM4138126,175,3,0.9534105218039296
GSM4138126,175,4,0.9550614300782805
GSM4138126,175,5,0.966798422169311
GSM4138126,175,6,0.9551358936601189
GSM4138126,175,7,0.9560971067193502
GSM4138126,175,8,0.9481606146416817
GSM4138126,175,9,0.9575488957023851
GSM4138120,175,0,0.8715355563465367
GSM4138120,175,1,0.8458101842187924
GSM4138120,175,2,0.8529787343206908
GSM4138120,175,3,0.8572352299185757
GSM4138120,175,4,0.8573586707883978
GSM4138120,175,5,0.8501612705588478
GSM4138120,175,6,0.8686629621177963
GSM4138120,175,7,0.8952067108948585
GSM4138120,175,8,0.860614028795634
GSM4138120,175,9,0.8496886511837501
GSM4138116,175,0,0.9387884719015113
GSM4138116,175,1,0.9434609694592047
GSM4138116,175,2,0.9355271566826624
GSM4138116,175,3,0.9426430531094053
GSM4138116,175,4,0.9611397496765225
GSM4138116,175,5,0.9272398282632036
GSM4138116,175,6,0.9314848039691921
GSM4138116,175,7,0.9379841124353635
GSM4138116,175,8,0.9355126633937209
GSM4138116,175,9,0.9482088512047686
GSM4138163,150,0,0.9070144496895745
GSM4138163,150,1,0.9224113748205061
GSM4138163,150,2,0.9198806705919448
GSM4138163,150,3,0.912074568620812
GSM4138163,150,4,0.8984064013634365
GSM4138163,150,5,0.9190707117763084
GSM4138163,150,6,0.920427408782327
GSM4138163,150,7,0.9087314833887004
GSM4138163,150,8,0.9218028784588252
GSM4138163,150,9,0.9193360061791902
GSM4138166,150,0,0.8963816993638692
GSM4138166,150,1,0.8931519444659761
GSM4138166,150,2,0.8973107227419563
GSM4138166,150,3,0.8734215790465171
GSM4138166,150,4,0.8627292692745139
GSM4138166,150,5,0.9053662484016272
GSM4138166,150,6,0.8815528105121496
GSM4138166,150,7,0.88460656498368
GSM4138166,150,8,0.9032854671631216
GSM4138166,150,9,0.8999295357534131
GSM4138136,150,0,0.8891193761040833
GSM4138136,150,1,0.8957670185077748
GSM4138136,150,2,0.9152626657581799
GSM4138136,150,3,0.9018262863167894
GSM4138136,150,4,0.9025736037188536
GSM4138136,150,5,0.904279011168647
GSM4138136,150,6,0.9242154905288082
GSM4138136,150,7,0.9207215066901834
GSM4138136,150,8,0.908598701690635
GSM4138136,150,9,0.9028147190326355
GSM4138163,125,0,0.9174398998048049
GSM4138163,125,1,0.9094713452350066
GSM4138163,125,2,0.9146628218436925
GSM4138163,125,3,0.9107836268738841
GSM4138163,125,4,0.8997458375042917
GSM4138163,125,5,0.9082904274667163
GSM4138163,125,6,0.9255481312625369
GSM4138163,125,7,0.9125285252572148
GSM4138163,125,8,0.9025023763784188
GSM4138163,125,9,0.9403621269145331
GSM4138132,125,0,0.9487155743782348
GSM4138132,125,1,0.9615191177520825
GSM4138132,125,2,0.939693865489851
GSM4138132,125,3,0.9505654743730911
GSM4138132,125,4,0.9455335939773547
GSM4138132,125,5,0.953655446889334
GSM4138132,125,6,0.9487754026479926
GSM4138132,125,7,0.9546915299812526
GSM4138132,125,8,0.9514026237064845
GSM4138132,125,9,0.952618042980203
GSM4138158,125,0,0.9096196781543922
GSM4138158,125,1,0.9293191212928588
GSM4138158,125,2,0.9230602880111753
GSM4138158,125,3,0.9114679825146572
GSM4138158,125,4,0.9297031674907326
GSM4138158,125,5,0.9114305696663397
GSM4138158,125,6,0.9241069423750555
GSM4138158,125,7,0.9328841741344089
GSM4138158,125,8,0.9090711480636378
GSM4138158,125,9,0.9168632054431586
GSM4138118,125,0,0.8816307275695273
GSM4138118,125,1,0.8709138935447698
GSM4138118,125,2,0.906329884676712
GSM4138118,125,3,0.8782329676544998
GSM4138118,125,4,0.8925594885464971
GSM4138118,125,5,0.8718333756339472
GSM4138118,125,6,0.9257184147353764
GSM4138118,125,7,0.9060937178669339
GSM4138118,125,8,0.8937205886955067
GSM4138118,125,9,0.8890218228827921
GSM4138145,125,0,0.7719557272585964
GSM4138145,125,1,0.754866402961278
GSM4138145,125,2,0.7716175899065745
GSM4138145,125,3,0.7510579147181388
GSM4138145,125,4,0.7833144447705108
GSM4138145,125,5,0.7451613115622188
GSM4138145,125,6,0.7377751124896411
GSM4138145,125,7,0.7318059513202336
GSM4138145,125,8,0.7740518147371128
GSM4138145,125,9,0.7369959338536006
GSM4138141,125,0,0.7794975389385135
GSM4138141,125,1,0.7429990447568308
GSM4138141,125,2,0.7751275066045473
GSM4138141,125,3,0.8116108903552903
GSM4138141,125,4,0.7743805469445423
GSM4138141,125,5,0.7636327888424612
GSM4138141,125,6,0.816670690054695
GSM4138141,125,7,0.7578341077743669
GSM4138141,125,8,0.7590664771659622
GSM4138141,125,9,0.7792688524982898
GSM4138124,125,0,0.9318896847977682
GSM4138124,125,1,0.9213555175564637
GSM4138124,125,2,0.907305232257209
GSM4138124,125,3,0.9314863208769405
GSM4138124,125,4,0.9449198617534025
GSM4138124,125,5,0.9224014034238398
GSM4138124,125,6,0.9177905789509488
GSM4138124,125,7,0.931073294330553
GSM4138124,125,8,0.940715238612764
GSM4138124,125,9,0.9062287167190521
GSM4138130,100,0,0.9523443669545373
GSM4138130,100,1,0.9367097135550372
GSM4138130,100,2,0.9477662726747275
GSM4138130,100,3,0.939128060409527
GSM4138130,100,4,0.9266486828134304
GSM4138130,100,5,0.9375167094000323
GSM4138130,100,6,0.94676245599324
GSM4138130,100,7,0.9270283165136125
GSM4138130,100,8,0.9241826216736034
GSM4138130,100,9,0.9478569283864894
GSM4138163,100,0,0.9543807757950016
GSM4138163,100,1,0.9416040155851424
GSM4138163,100,2,0.9484670090581919
GSM4138163,100,3,0.9033753696478287
GSM4138163,100,4,0.9312920452884255
GSM4138163,100,5,0.9326131359161217
GSM4138163,100,6,0.9053640214235792
GSM4138163,100,7,0.9524478984978538
GSM4138163,100,8,0.8941277069390353
GSM4138163,100,9,0.9416411106791466
GSM4138160,100,0,0.906765978157999
GSM4138160,100,1,0.9238015210530909
GSM4138160,100,2,0.9086311751516555
GSM4138160,100,3,0.9265595721543051
GSM4138160,100,4,0.9062025204091293
GSM4138160,100,5,0.9033487319497489
GSM4138160,100,6,0.918764165294825
GSM4138160,100,7,0.9164801240287876
GSM4138160,100,8,0.9241941057036303
GSM4138160,100,9,0.9130336281288949
GSM4138117,100,0,0.7172543833196896
GSM4138117,100,1,0.7610047756738236
GSM4138117,100,2,0.7881236317756808
GSM4138117,100,3,0.7812187668343721
GSM4138117,100,4,0.766097923564916
GSM4138117,100,5,0.7473024157789865
GSM4138117,100,6,0.7525270462131799
GSM4138117,100,7,0.7649842000910725
GSM4138117,100,8,0.7564257281954114
GSM4138117,100,9,0.7738783321335319
GSM4138145,100,0,0.7452093679577185
GSM4138145,100,1,0.7494861058035167
GSM4138145,100,2,0.7560379940874777
GSM4138145,100,3,0.8482155897071048
GSM4138145,100,4,0.7529727109920585
GSM4138145,100,5,0.7656968736033501
GSM4138145,100,6,0.7827981657180324
GSM4138145,100,7,0.7948520306406612
GSM4138145,100,8,0.7663517723534714
GSM4138145,100,9,0.8408951453601701
GSM4138138,100,0,0.9263624056769005
GSM4138138,100,1,0.9161983514910503
GSM4138138,100,2,0.9166657532056743
GSM4138138,100,3,0.8937904458473308
GSM4138138,100,4,0.9066312043199768
GSM4138138,100,5,0.9226451184077222
GSM4138138,100,6,0.9103061856596191
GSM4138138,100,7,0.9202127369477908
GSM4138138,100,8,0.9323762417570727
GSM4138138,100,9,0.9039173403579575
GSM4138112,100,0,0.8999774509933862
GSM4138112,100,1,0.9230638516478304
GSM4138112,100,2,0.8979225095700563
GSM4138112,100,3,0.890586668069479
GSM4138112,100,4,0.8782962868251657
GSM4138112,100,5,0.9017380564841855
GSM4138112,100,6,0.8990146301171554
GSM4138112,100,7,0.8941703745270837
GSM4138112,100,8,0.9085455099868858
GSM4138112,100,9,0.9112835446507465
GSM4138166,100,0,0.9148462991677709
GSM4138166,100,1,0.8830268543897278
GSM4138166,100,2,0.9003951928503817
GSM4138166,100,3,0.9333103339108322
GSM4138166,100,4,0.8940823271718626
GSM4138166,100,5,0.928563277009972
GSM4138166,100,6,0.9009902188779161
GSM4138166,100,7,0.9119279039342023
GSM4138166,100,8,0.9015203808063983
GSM4138166,100,9,0.8814504171994455
GSM4138150,100,0,0.9280197787887803
GSM4138150,100,1,0.9283483484994052
GSM4138150,100,2,0.8994574950584837
GSM4138150,100,3,0.9053182950250026
GSM4138150,100,4,0.9129857368789823
GSM4138150,100,5,0.9074530027348964
GSM4138150,100,6,0.9407721747658662
GSM4138150,100,7,0.9278788943610883
GSM4138150,100,8,0.8968646893946399
GSM4138150,100,9,0.9216381191995137
GSM4138154,100,0,0.857245234948078
GSM4138154,100,1,0.8533768107737472
GSM4138154,100,2,0.8622965352192656
GSM4138154,100,3,0.8314793386599708
GSM4138154,100,4,0.8661880105147278
GSM4138154,100,5,0.8352327827062433
GSM4138154,100,6,0.8366027429462977
GSM4138154,100,7,0.8741018164928271
GSM4138154,100,8,0.8397332396353195
GSM4138154,100,9,0.8868421236054748
GSM4138165,75,0,0.8802288274947635
GSM4138165,75,1,0.9220800671688092
GSM4138165,75,2,0.9057306109615315
GSM4138165,75,3,0.9279435252579604
GSM4138165,75,4,0.941147446729585
GSM4138165,75,5,0.9066465900593114
GSM4138165,75,6,0.9418140713324609
GSM4138165,75,7,0.9181082792794247
GSM4138165,75,8,0.9466668473219289
GSM4138165,75,9,0.9499283984376061
GSM4138118,75,0,0.9144908187640821
GSM4138118,75,1,0.9334839138319333
GSM4138118,75,2,0.9054884297612384
GSM4138118,75,3,0.9310293595895065
GSM4138118,75,4,0.9063230263276221
GSM4138118,75,5,0.9103253973845798
GSM4138118,75,6,0.8835712692771739
GSM4138118,75,7,0.8837492251153973
GSM4138118,75,8,0.8972787501043414
GSM4138118,75,9,0.9035029425432797
GSM4138122,75,0,0.9184999401576213
GSM4138122,75,1,0.9350229432334749
GSM4138122,75,2,0.9534780379002947
GSM4138122,75,3,0.9390012526529291
GSM4138122,75,4,0.939711075023056
GSM4138122,75,5,0.9369011515761865
GSM4138122,75,6,0.9364627318232686
GSM4138122,75,7,0.9293657976440449
GSM4138122,75,8,0.9323952529734777
GSM4138122,75,9,0.9302900080660251
GSM4138128,75,0,0.9410414896102904
GSM4138128,75,1,0.9179132504819626
GSM4138128,75,2,0.9380150232209301
GSM4138128,75,3,0.9226390615612199
GSM4138128,75,4,0.931903413722599
GSM4138128,75,5,0.933680798613627
GSM4138128,75,6,0.9298622809341951
GSM4138128,75,7,0.9488665177320459
GSM4138128,75,8,0.9320762713916605
GSM4138128,75,9,0.941346439865676
GSM4138158,75,0,0.9374893268487074
GSM4138158,75,1,0.9260304722639391
GSM4138158,75,2,0.948252579433103
GSM4138158,75,3,0.942150928765491
GSM4138158,75,4,0.9238434049754435
GSM4138158,75,5,0.9312269094896057
GSM4138158,75,6,0.923186683513445
GSM4138158,75,7,0.9572650785461138
GSM4138158,75,8,0.9557083625813272
GSM4138158,75,9,0.9153575750069325
GSM4138164,75,0,0.8699366394150564
GSM4138164,75,1,0.8896766481934167
GSM4138164,75,2,0.8790455823047443
GSM4138164,75,3,0.8748710705388432
GSM4138164,75,4,0.8938174209058978
GSM4138164,75,5,0.8505370382228449
GSM4138164,75,6,0.8689709197386783
GSM4138164,75,7,0.8595313213298673
GSM4138164,75,8,0.8545173444397652
GSM4138164,75,9,0.8770036813723572
GSM4138144,75,0,0.8739040364351726
GSM4138144,75,1,0.8451988754221239
GSM4138144,75,2,0.868177180267226
GSM4138144,75,3,0.8607991522181667
GSM4138144,75,4,0.8626219256161956
GSM4138144,75,5,0.85486359562883
GSM4138144,75,6,0.861015438665329
GSM4138144,75,7,0.8664750177564313
GSM4138144,75,8,0.8901353129253654
GSM4138144,75,9,0.906485559616531
GSM4138154,75,0,0.8769744603852686
GSM4138154,75,1,0.9090635946873805
GSM4138154,75,2,0.8517831045057579
GSM4138154,75,3,0.8515881458048526
GSM4138154,75,4,0.8148250322975258
GSM4138154,75,5,0.846778382564884
GSM4138154,75,6,0.8993336898587995
GSM4138154,75,7,0.8708713332903979
GSM4138154,75,8,0.8495698852879677
GSM4138154,75,9,0.8524037416463265
GSM4138112,75,0,0.9194896391064984
GSM4138112,75,1,0.9322896008066196
GSM4138112,75,2,0.9194187456998738
GSM4138112,75,3,0.925958471762545
GSM4138112,75,4,0.8966515293649369
GSM4138112,75,5,0.8838041321407308
GSM4138112,75,6,0.907911228803084
GSM4138112,75,7,0.9102356150844928
GSM4138112,75,8,0.9336671298460816
GSM4138112,75,9,0.9137222773654415
GSM4138146,75,0,0.9103953811574939
GSM4138146,75,1,0.9343652167670676
GSM4138146,75,2,0.9354564783216754
GSM4138146,75,3,0.9097158853463337
GSM4138146,75,4,0.9138923811390279
GSM4138146,75,5,0.9037125438551286
GSM4138146,75,6,0.93209486457626
GSM4138146,75,7,0.8907634278853772
GSM4138146,75,8,0.9397901342248164
GSM4138146,75,9,0.9278836450282717
GSM4138156,50,0,0.9182985865246007
GSM4138156,50,1,0.931370882885694
GSM4138156,50,2,0.907370074110708
GSM4138156,50,3,0.9262046062884075
GSM4138156,50,4,0.9417535079992465
GSM4138156,50,5,0.9251271495818458
GSM4138156,50,6,0.9078221836064402
GSM4138156,50,7,0.9133726485322861
GSM4138156,50,8,0.9655177377349148
GSM4138156,50,9,0.9053078580826956
GSM4138167,50,0,0.9416364361201212
GSM4138167,50,1,0.9540098538195646
GSM4138167,50,2,0.8970178128635167
GSM4138167,50,3,0.9587162649071214
GSM4138167,50,4,0.9624324934677989
GSM4138167,50,5,0.9353315470852186
GSM4138167,50,6,0.9313209248001472
GSM4138167,50,7,0.9578354314993481
GSM4138167,50,8,0.962789076016981
GSM4138167,50,9,0.9348443046889541
GSM4138114,50,0,0.907616700286403
GSM4138114,50,1,0.893139574701608
GSM4138114,50,2,0.9156202333503474
GSM4138114,50,3,0.9055328860529158
GSM4138114,50,4,0.9189429069894804
GSM4138114,50,5,0.9295876128167322
GSM4138114,50,6,0.9587097229552447
GSM4138114,50,7,0.8998313972221872
GSM4138114,50,8,0.8535484602259644
GSM4138114,50,9,0.9293365257401487
GSM4138122,50,0,0.9664494705030885
GSM4138122,50,1,0.9541748870478067
GSM4138122,50,2,0.9438957953115504
GSM4138122,50,3,0.966949701966014
GSM4138122,50,4,0.959527779058464
GSM4138122,50,5,0.9565138886559897
GSM4138122,50,6,0.9540146665120869
GSM4138122,50,7,0.9575673682973508
GSM4138122,50,8,0.960771183421202
GSM4138122,50,9,0.9316469760113771
GSM4138130,50,0,0.9707539716228624
GSM4138130,50,1,0.9616435645831983
GSM4138130,50,2,0.9702283220820005
GSM4138130,50,3,0.9928469939442025
GSM4138130,50,4,0.9672275233316393
GSM4138130,50,5,0.965009988056717
GSM4138130,50,6,0.9531090677714814
GSM4138130,50,7,0.9681984063875759
GSM4138130,50,8,0.9599526480643404
GSM4138130,50,9,0.961891196622835
GSM4138128,50,0,0.9281516112719536
GSM4138128,50,1,0.9555493885137532
GSM4138128,50,2,0.9761255922410914
GSM4138128,50,3,0.9712426542689079
GSM4138128,50,4,0.9543874003099607
GSM4138128,50,5,0.9554996627669579
GSM4138128,50,6,0.9355799302423784
GSM4138128,50,7,0.963425967169156
GSM4138128,50,8,0.9359943219832456
GSM4138128,50,9,0.9548012674709477
GSM4138144,50,0,0.9281604557457437
GSM4138144,50,1,0.9120214846436583
GSM4138144,50,2,0.8941012384211935
GSM4138144,50,3,0.8924576209988248
GSM4138144,50,4,0.8679392831771999
GSM4138144,50,5,0.887153638515739
GSM4138144,50,6,0.8965567803565827
GSM4138144,50,7,0.9089286979032751
GSM4138144,50,8,0.8770128065533309
GSM4138144,50,9,0.8814400321509234
GSM4138162,50,0,0.945227914790629
GSM4138162,50,1,0.9439038883593539
GSM4138162,50,2,0.9348013143864919
GSM4138162,50,3,0.9026453803752109
GSM4138162,50,4,0.9212355835999473
GSM4138162,50,5,0.9445532174419782
GSM4138162,50,6,0.9398460222188376
GSM4138162,50,7,0.895114320983112
GSM4138162,50,8,0.9110364583534746
GSM4138162,50,9,0.9189895854815715
GSM4138110,50,0,0.9724635093415193
GSM4138110,50,1,0.9744076451364476
GSM4138110,50,2,0.9703083504298992
GSM4138110,50,3,0.9528516419750866
GSM4138110,50,4,0.9470925758095537
GSM4138110,50,5,0.9523798030081747
GSM4138110,50,6,0.9600733775613732
GSM4138110,50,7,0.9723363378199417
GSM4138110,50,8,0.9581704721684818
GSM4138110,50,9,0.9636518216943739
GSM4138166,50,0,0.9245950562868933
GSM4138166,50,1,0.95831300077784
GSM4138166,50,2,0.9074859243908614
GSM4138166,50,3,0.9008251399549961
GSM4138166,50,4,0.9566054946092768
GSM4138166,50,5,0.9493988167606223
GSM4138166,50,6,0.9422042571299623
GSM4138166,50,7,0.8998029603338327
GSM4138166,50,8,0.9334822973495138
GSM4138166,50,9,0.957044724919963
GSM4138112,50,0,0.9350768012920793
GSM4138112,50,1,0.9507718026966105
GSM4138112,50,2,0.9537892049485526
GSM4138112,50,3,0.9281380576081926
GSM4138112,50,4,0.9382869854521197
GSM4138112,50,5,0.9099046024158342
GSM4138112,50,6,0.9116143606445908
GSM4138112,50,7,0.9417653508027471
GSM4138112,50,8,0.9089638724132851
GSM4138112,50,9,0.9315326222419207
GSM4138152,50,0,0.8789338305220422
GSM4138152,50,1,0.9204228738722925
GSM4138152,50,2,0.9094263731176672
GSM4138152,50,3,0.9352074391536693
GSM4138152,50,4,0.8969776930193865
GSM4138152,50,5,0.9554626100089392
GSM4138152,50,6,0.9040701414892799
GSM4138152,50,7,0.9143824766431878
GSM4138152,50,8,0.919594010054065
GSM4138152,50,9,0.9652585014508668
GSM4138150,25,0,0.9564929125029984
GSM4138150,25,1,0.9683635995319578
GSM4138150,25,2,0.9647948901178206
GSM4138150,25,3,0.9490988739245505
