sample,K,gep,label,label_kind,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,recommendation
GSM4138136,19,4,Ambiguous/Mixed,ambiguous,0.9186596088489257,143,,,ambiguous
GSM4138137,19,7,Ambiguous/Mixed,ambiguous,0.8278936041161693,142,,,ambiguous
GSM4138163,19,4,Ambiguous/Mixed,ambiguous,0.9071058524558638,137,,,ambiguous
GSM4138132,19,1,Mac_SPP1,specific,0.9758423524012306,135,,,no_baseline
GSM4138161,19,2,DC_pDC,specific,0.8500216824485292,126,0.8488491714550629,0.0011725109934662692,tie
GSM4138152,19,1,Mac_SPP1,specific,0.9306328775738212,126,,,no_baseline
GSM4138158,19,3,Ambiguous/Mixed,ambiguous,0.9115220417216017,126,,,ambiguous
GSM4138133,19,4,Ambiguous/Mixed,ambiguous,0.7938140762184049,126,,,ambiguous
GSM4138118,19,1,Mac_SPP1,specific,0.9346031137448854,125,,,no_baseline
GSM4138145,19,4,Ambiguous/Mixed,ambiguous,0.7808218874970205,125,,,ambiguous
GSM4138117,19,3,Ambiguous/Mixed,ambiguous,0.7580851716451514,123,,,ambiguous
GSM4138141,19,3,Ambiguous/Mixed,ambiguous,0.8398871911972158,123,,,ambiguous
GSM4138155,19,4,Ambiguous/Mixed,ambiguous,0.7393146712723861,122,,,ambiguous
GSM4138131,19,2,DC_pDC,specific,0.876464723631348,122,0.9179857890881354,-0.041521065456787465,tie
GSM4138110,19,1,Mac_SPP1,specific,0.9411256648507679,122,,,no_baseline
GSM4138124,19,3,Ambiguous/Mixed,ambiguous,0.9668071155063124,113,,,ambiguous
GSM4138130,19,1,Mac_SPP1,specific,0.9396374400083659,111,,,no_baseline
GSM4138163,19,1,Mac_SPP1,specific,0.930746304371574,111,,,no_baseline
GSM4138160,19,4,Ambiguous/Mixed,ambiguous,0.9303520376139995,108,,,ambiguous
GSM4138141,19,2,DC_pDC,specific,0.8652505151286508,107,0.9165508686482305,-0.05130035351957973,less_pure
GSM4138124,19,4,Ambiguous/Mixed,ambiguous,0.9298602740845466,107,,,ambiguous
GSM4138137,19,1,Mac_SPP1,specific,0.828495509856827,107,,,no_baseline
GSM4138162,19,1,Mac_SPP1,specific,0.9372410530829182,101,,,no_baseline
GSM4138117,19,4,Ambiguous/Mixed,ambiguous,0.7617904857174008,101,,,ambiguous
GSM4138143,19,4,Ambiguous/Mixed,ambiguous,0.7685674065795238,100,,,ambiguous
GSM4138111,19,2,DC_pDC,specific,0.8082554378275997,99,0.8980982837036952,-0.08984284587609548,less_pure
GSM4138137,19,3,Ambiguous/Mixed,ambiguous,0.8298613780346389,97,,,ambiguous
GSM4138111,19,3,Ambiguous/Mixed,ambiguous,0.7628099892196228,97,,,ambiguous
GSM4138121,19,7,Ambiguous/Mixed,ambiguous,0.7318235626289475,97,,,ambiguous
GSM4138145,19,7,Ambiguous/Mixed,ambiguous,0.8431358558035205,97,,,ambiguous
GSM4138138,19,4,Ambiguous/Mixed,ambiguous,0.8912149482022166,96,,,ambiguous
GSM4138131,19,4,Ambiguous/Mixed,ambiguous,0.8269863135636824,96,,,ambiguous
GSM4138145,19,1,Mac_SPP1,specific,0.8536951843824321,95,,,no_baseline
GSM4138112,19,1,Mac_SPP1,specific,0.9144675784376712,94,,,no_baseline
GSM4138124,19,1,Mac_SPP1,specific,0.96294110344959,93,,,no_baseline
GSM4138145,19,2,DC_pDC,specific,0.857409039823668,92,0.9472622152517468,-0.0898531754280788,less_pure
GSM4138166,19,4,Ambiguous/Mixed,ambiguous,0.885443156109645,92,,,ambiguous
GSM4138131,19,3,Ambiguous/Mixed,ambiguous,0.7879555583974464,91,,,ambiguous
GSM4138150,19,3,Ambiguous/Mixed,ambiguous,0.9431059304893773,90,,,ambiguous
GSM4138143,19,3,Ambiguous/Mixed,ambiguous,0.7930792146409225,89,,,ambiguous
GSM4138130,19,4,Ambiguous/Mixed,ambiguous,0.9500272571745529,89,,,ambiguous
GSM4138154,19,3,Ambiguous/Mixed,ambiguous,0.8412512746907681,89,,,ambiguous
GSM4138165,19,1,Mac_SPP1,specific,0.9484244653268166,87,,,no_baseline
GSM4138114,19,1,Mac_SPP1,specific,0.9473865658198788,87,,,no_baseline
GSM4138118,19,4,Ambiguous/Mixed,ambiguous,0.8921405511085614,82,,,ambiguous
GSM4138133,19,3,Ambiguous/Mixed,ambiguous,0.8355274729334986,80,,,ambiguous
GSM4138165,19,4,Ambiguous/Mixed,ambiguous,0.9188328817877542,79,,,ambiguous
GSM4138111,19,4,Ambiguous/Mixed,ambiguous,0.7663808457465211,79,,,ambiguous
GSM4138122,19,4,Ambiguous/Mixed,ambiguous,0.9120584568901012,77,,,ambiguous
GSM4138128,19,4,Ambiguous/Mixed,ambiguous,0.9120584568901012,77,,,ambiguous
GSM4138158,19,1,Mac_SPP1,specific,0.9710141240876334,77,,,no_baseline
GSM4138164,19,3,Ambiguous/Mixed,ambiguous,0.8724362201514824,76,,,ambiguous
GSM4138167,19,1,Mac_SPP1,specific,0.965398677329892,75,,,no_baseline
GSM4138144,19,3,Ambiguous/Mixed,ambiguous,0.8849908636291652,75,,,ambiguous
GSM4138155,19,2,DC_pDC,specific,0.8288724130441609,74,0.9062361607604512,-0.07736374771629029,less_pure
GSM4138118,19,3,Ambiguous/Mixed,ambiguous,0.95796359412858,74,,,ambiguous
GSM4138141,19,1,Mac_SPP1,specific,0.8959502778440134,74,,,no_baseline
GSM4138135,19,3,Ambiguous/Mixed,ambiguous,0.8268376244970428,73,,,ambiguous
GSM4138155,19,3,Ambiguous/Mixed,ambiguous,0.7691013848520127,72,,,ambiguous
GSM4138143,19,2,DC_pDC,specific,0.8500180784381237,72,0.9295762244202338,-0.07955814598211008,less_pure
GSM4138131,19,7,Ambiguous/Mixed,ambiguous,0.8180835826768263,71,,,ambiguous
GSM4138127,19,3,Ambiguous/Mixed,ambiguous,0.8867713241091034,71,,,ambiguous
GSM4138161,19,7,Ambiguous/Mixed,ambiguous,0.805067953451275,66,,,ambiguous
GSM4138161,19,4,Ambiguous/Mixed,ambiguous,0.7910253489260999,66,,,ambiguous
GSM4138125,19,4,Ambiguous/Mixed,ambiguous,0.830347380211,66,,,ambiguous
GSM4138154,19,4,Ambiguous/Mixed,ambiguous,0.8488084246174009,66,,,ambiguous
GSM4138112,19,4,Ambiguous/Mixed,ambiguous,0.920364567188719,65,,,ambiguous
GSM4138137,19,9,Ambiguous/Mixed,ambiguous,0.9200171321948031,64,,,ambiguous
GSM4138161,19,3,Ambiguous/Mixed,ambiguous,0.8419737154641439,64,,,ambiguous
GSM4138129,19,7,Ambiguous/Mixed,ambiguous,0.8442618745945628,63,,,ambiguous
GSM4138129,19,1,Mac_SPP1,specific,0.8566630798064363,63,0.9070359403725157,-0.05037286056607937,less_pure
GSM4138146,19,4,Ambiguous/Mixed,ambiguous,0.9076724044755662,63,,,ambiguous
GSM4138145,19,3,Ambiguous/Mixed,ambiguous,0.8377621725980363,62,,,ambiguous
GSM4138127,19,6,Ambiguous/Mixed,ambiguous,0.8920748866775191,61,,,ambiguous
GSM4138148,19,3,Ambiguous/Mixed,ambiguous,0.8828601378348894,59,,,ambiguous
GSM4138139,19,10,Mast,specific,0.9667696070576453,58,0.9658315628046693,0.0009380442529759447,tie
GSM4138156,19,2,DC_pDC,specific,0.9030082132579738,57,0.9539837451128743,-0.05097553185490056,less_pure
GSM4138167,19,4,Ambiguous/Mixed,ambiguous,0.882861007280929,57,,,ambiguous
GSM4138127,19,1,Mac_SPP1,specific,0.8744045531056097,55,0.903668686975214,-0.029264133869604247,tie
GSM4138129,19,4,Ambiguous/Mixed,ambiguous,0.8749911863749927,55,,,ambiguous
GSM4138150,19,1,Mac_SPP1,specific,0.9332546067919959,54,,,no_baseline
GSM4138158,19,4,Ambiguous/Mixed,ambiguous,0.9564421257487359,53,,,ambiguous
GSM4138123,19,2,DC_pDC,specific,0.9085263927449279,53,0.9383997749472549,-0.029873382202327048,tie
GSM4138148,19,1,Mac_SPP1,specific,0.9398720848775444,52,,,no_baseline
GSM4138114,19,4,Ambiguous/Mixed,ambiguous,0.8638585198983872,52,,,ambiguous
GSM4138122,19,2,DC_pDC,specific,0.97862911284565,51,0.9782659584116306,0.0003631544340194637,tie
GSM4138130,19,2,DC_pDC,specific,0.9295299450761653,51,0.9639490407838097,-0.034419095707644454,tie
GSM4138119,19,1,Mac_SPP1,specific,0.7591360103117886,51,0.8901661361622865,-0.1310301258504979,less_pure
GSM4138148,19,4,Ambiguous/Mixed,ambiguous,0.8896403436650279,51,,,ambiguous
GSM4138128,19,2,DC_pDC,specific,0.97862911284565,51,0.9782659584116306,0.0003631544340194637,tie
GSM4138131,19,5,DC_family,family,0.8170941303316611,50,0.7536865945444218,0.06340753578723934,purer
GSM4138113,19,4,Ambiguous/Mixed,ambiguous,0.8220448890249386,49,,,ambiguous
GSM4138141,19,6,Ambiguous/Mixed,ambiguous,0.913069009202294,49,,,ambiguous
GSM4138164,19,1,Mac_SPP1,specific,0.9408330926585272,48,,,no_baseline
GSM4138144,19,4,Ambiguous/Mixed,ambiguous,0.868086461085937,48,,,ambiguous
GSM4138123,19,7,Ambiguous/Mixed,ambiguous,0.8485823749176259,47,,,ambiguous
GSM4138113,19,2,DC_pDC,specific,0.832391248490668,47,0.9211167331049517,-0.08872548461428365,less_pure
GSM4138135,19,1,Mac_SPP1,specific,0.8694119808575891,47,,,no_baseline
GSM4138162,19,2,DC_pDC,specific,0.9134612538301395,46,0.9897606953288196,-0.07629944149868007,less_pure
GSM4138113,19,3,Ambiguous/Mixed,ambiguous,0.8323220855295402,46,,,ambiguous
GSM4138143,19,8,DC_family,family,0.8294229748995839,45,0.7974127699611427,0.0320102049384412,tie
GSM4138139,19,3,Ambiguous/Mixed,ambiguous,0.9048329472563904,45,,,ambiguous
GSM4138161,19,1,Mac_SPP1,specific,0.9462311864268632,43,,,no_baseline
GSM4138139,19,6,Ambiguous/Mixed,ambiguous,0.924120983445253,43,,,ambiguous
GSM4138117,19,1,Mac_SPP1,specific,0.9185613292930043,42,,,no_baseline
GSM4138110,19,2,DC_pDC,specific,0.9751074267048492,42,0.9555193703185515,0.01958805638629768,tie
GSM4138127,19,2,DC_pDC,specific,0.9005238385058272,41,0.9441912994803779,-0.043667460974550765,tie
GSM4138115,19,4,Ambiguous/Mixed,ambiguous,0.899293140696299,39,,,ambiguous
GSM4138166,19,2,DC_pDC,specific,0.9116767708471312,39,,,no_baseline
GSM4138112,19,2,DC_pDC,specific,0.9319754859049977,39,0.9672228106134714,-0.03524732470847369,tie
GSM4138152,19,2,DC_pDC,specific,0.9516666396360196,39,0.992154406195808,-0.04048776655978836,tie
GSM4138150,19,4,Ambiguous/Mixed,ambiguous,0.9322942219050698,37,,,ambiguous
GSM4138143,19,1,Mac_SPP1,specific,0.866830982818861,37,1.0,-0.13316901718113905,less_pure
GSM4138159,19,3,Ambiguous/Mixed,ambiguous,0.8160755989384472,37,,,ambiguous
GSM4138157,19,4,Ambiguous/Mixed,ambiguous,0.8951402367105733,36,,,ambiguous
GSM4138139,19,2,DC_pDC,specific,0.9273244886382186,35,0.9506174967437965,-0.023293008105577884,tie
GSM4138141,19,8,DC_family,family,0.922378827537007,35,0.7646439714392582,0.15773485609774873,purer
GSM4138126,19,2,DC_pDC,specific,0.9405587602195787,35,,,no_baseline
GSM4138129,19,3,Ambiguous/Mixed,ambiguous,0.9189748996534557,34,,,ambiguous
GSM4138160,19,2,DC_pDC,specific,0.9389568183929358,34,0.980833886723325,-0.04187706833038929,tie
GSM4138135,19,9,Ambiguous/Mixed,ambiguous,0.9537004374467443,33,,,ambiguous
GSM4138157,19,2,DC_pDC,specific,0.95160693577285,33,0.9771060119735836,-0.02549907620073355,tie
GSM4138133,19,2,DC_pDC,specific,0.955675415971802,33,0.9780104357713506,-0.02233501979954866,tie
GSM4138147,19,2,DC_pDC,specific,0.9252308986279258,33,0.935324749011505,-0.010093850383579128,tie
GSM4138146,19,2,DC_pDC,specific,0.9432680247753138,33,,,no_baseline
GSM4138115,19,3,Ambiguous/Mixed,ambiguous,0.9485328484551447,32,,,ambiguous
GSM4138131,19,8,DC_family,family,0.9194480631119847,32,0.7536865945444218,0.1657614685675629,purer
GSM4138159,19,7,Ambiguous/Mixed,ambiguous,0.9345191588167738,32,,,ambiguous
GSM4138121,19,4,Ambiguous/Mixed,ambiguous,0.9004900872712811,32,,,ambiguous
GSM4138125,19,3,Ambiguous/Mixed,ambiguous,0.9120526147903284,32,,,ambiguous
GSM4138134,19,2,DC_pDC,specific,0.9430799908170495,32,0.9856991785152992,-0.04261918769824968,tie
GSM4138127,19,4,Ambiguous/Mixed,ambiguous,0.9422341809414498,32,,,ambiguous
GSM4138159,19,4,Ambiguous/Mixed,ambiguous,0.9051261471810189,32,,,ambiguous
GSM4138163,19,2,DC_pDC,specific,0.9561041035215968,31,0.9858316108356697,-0.02972750731407292,tie
GSM4138141,19,5,DC_family,family,0.9488986837279445,31,0.7646439714392582,0.18425471228868628,purer
GSM4138111,19,5,DC_family,family,0.745925888203504,31,0.7139188135165719,0.03200707468693209,tie
GSM4138138,19,2,DC_pDC,specific,0.9628459173394825,30,,,no_baseline
GSM4138129,19,2,DC_pDC,specific,0.9264025475277713,30,0.9868286715955322,-0.060426124067760933,less_pure
GSM4138143,19,10,Mast,specific,0.9743123859516258,30,0.9748135904112316,-0.0005012044596057752,tie
GSM4138111,19,10,Mast,specific,0.876493661763317,29,0.9059125026497903,-0.029418840886473285,tie
GSM4138161,19,6,Ambiguous/Mixed,ambiguous,0.8993663003914687,29,,,ambiguous
GSM4138136,19,2,DC_pDC,specific,0.9672652611459058,29,,,no_baseline
GSM4138115,19,2,DC_pDC,specific,0.9275603515791968,29,0.9816087420119992,-0.05404839043280241,less_pure
GSM4138145,19,8,DC_family,family,0.9232233361332292,29,0.7535493269325659,0.16967400920066322,purer
GSM4138132,19,2,DC_pDC,specific,0.9832927463052531,28,,,no_baseline
GSM4138114,19,2,DC_pDC,specific,0.9162577626276892,28,,,no_baseline
GSM4138145,19,5,DC_family,family,0.8729758896287911,28,0.7535493269325659,0.1194265626962252,purer
GSM4138140,19,2,DC_pDC,specific,1.0,27,,,no_baseline
GSM4138155,19,5,DC_family,family,0.957828264566372,27,0.7010983122032448,0.25672995236312723,purer
GSM4138157,19,7,Ambiguous/Mixed,ambiguous,0.9135479826635006,26,,,ambiguous
GSM4138133,19,1,Mac_SPP1,specific,0.9247849515017377,26,,,no_baseline
GSM4138165,19,2,DC_pDC,specific,0.9769668593605099,25,,,no_baseline
GSM4138119,19,7,Ambiguous/Mixed,ambiguous,0.9481198045113466,25,,,ambiguous
GSM4138167,19,2,DC_pDC,specific,1.0,24,,,no_baseline
GSM4138156,19,6,Ambiguous/Mixed,ambiguous,0.9590683560504036,24,,,ambiguous
GSM4138130,19,6,Ambiguous/Mixed,ambiguous,0.9929355509764367,24,,,ambiguous
GSM4138155,19,8,DC_family,family,0.9247184697049348,24,0.7010983122032448,0.22362015750168995,purer
GSM4138133,19,5,DC_family,family,0.8743685390600083,23,0.7773132578349409,0.09705528122506746,purer
GSM4138120,19,2,DC_pDC,specific,1.0,23,,,no_baseline
GSM4138168,19,2,DC_pDC,specific,0.963554581697097,23,0.9457890908623999,0.01776549083469703,tie
GSM4138142,19,2,DC_pDC,specific,0.9627216254617201,23,,,no_baseline
GSM4138158,19,2,DC_pDC,specific,1.0,23,,,no_baseline
GSM4138153,19,4,Ambiguous/Mixed,ambiguous,0.9173217540319905,23,,,ambiguous
GSM4138157,19,3,Ambiguous/Mixed,ambiguous,0.947773738389176,23,,,ambiguous
GSM4138144,19,2,DC_pDC,specific,0.9485012162310874,22,,,no_baseline
GSM4138148,19,2,DC_pDC,specific,0.9849286486561124,22,,,no_baseline
GSM4138135,19,8,DC_family,family,0.9699383118781512,22,0.841697457205539,0.12824085467261215,purer
GSM4138135,19,10,Mast,specific,1.0,20,1.0,0.0,tie
GSM4138115,19,8,DC_family,family,0.9683399487460728,20,0.7727754744975728,0.1955644742485,purer
GSM4138124,19,2,DC_pDC,specific,1.0,20,,,no_baseline
GSM4138137,19,6,Ambiguous/Mixed,ambiguous,0.9291396212127517,20,,,ambiguous
GSM4138135,19,2,DC_pDC,specific,0.9605975090792013,20,0.9787886250594097,-0.018191115980208394,tie
GSM4138151,19,2,DC_pDC,specific,0.9631186668798005,19,0.9806392337550041,-0.017520566875203536,tie
GSM4138141,19,7,Ambiguous/Mixed,ambiguous,0.9532185792020352,19,,,ambiguous
GSM4138154,19,2,DC_pDC,specific,0.983382267848775,19,,,no_baseline
GSM4138125,19,2,DC_pDC,specific,0.9736127217813246,18,,,no_baseline
GSM4138155,19,10,Mast,specific,0.9484026808588523,18,0.9381206978557273,0.010281983003124995,tie
GSM4138119,19,4,Ambiguous/Mixed,ambiguous,0.8884362987264645,18,,,ambiguous
GSM4138117,19,2,DC_pDC,specific,0.9554653812586306,18,,,no_baseline
GSM4138123,19,5,DC_family,family,0.9705521176928963,18,0.7694321137860433,0.20112000390685303,purer
GSM4138164,19,4,Ambiguous/Mixed,ambiguous,0.9734034088010556,18,,,ambiguous
GSM4138132,19,6,Ambiguous/Mixed,ambiguous,0.9811146090310279,18,,,ambiguous
GSM4138153,19,2,DC_pDC,specific,0.9638935759851114,18,,,no_baseline
GSM4138111,19,1,Mac_SPP1,specific,0.9815858887964104,18,,,no_baseline
GSM4138161,19,5,DC_family,family,0.9172136581933517,17,0.6918033483531927,0.22541030984015897,purer
GSM4138131,19,10,Mast,specific,0.9750965084852107,17,0.9764376533440459,-0.001341144858835186,tie
GSM4138150,19,2,DC_pDC,specific,1.0,17,,,no_baseline
GSM4138135,19,6,Ambiguous/Mixed,ambiguous,0.9623726128400462,17,,,ambiguous
GSM4138111,19,7,Ambiguous/Mixed,ambiguous,0.9296863377800997,17,,,ambiguous
GSM4138146,19,6,Ambiguous/Mixed,ambiguous,0.9761193237871254,17,,,ambiguous
GSM4138139,19,5,DC_family,family,0.9520030839102875,17,0.8604547296733422,0.0915483542369453,purer
GSM4138172,19,4,Ambiguous/Mixed,ambiguous,0.9554133350121751,16,,,ambiguous
GSM4138127,19,5,DC_family,family,0.9863952316651449,16,0.891335201708411,0.0950600299567339,purer
GSM4138121,19,2,DC_pDC,specific,0.9520780285749161,16,,,no_baseline
GSM4138137,19,2,DC_pDC,specific,1.0,15,,,no_baseline
GSM4138116,20,1,Monocyte_family,family,0.9476862889648211,677,0.9347870689288121,0.012899220036008963,tie
GSM4138156,20,1,Monocyte_family,family,0.9695759437770032,613,0.9272161110073198,0.04235983276968336,tie
GSM4138134,20,1,Monocyte_family,family,0.9883069720222311,604,0.9607718200587291,0.02753515196350198,tie
GSM4138126,20,1,Monocyte_family,family,0.9830297202150264,561,0.9663228947211787,0.01670682549384772,tie
GSM4138123,20,4,Macrophage_family,family,0.7368336514099768,422,0.7056844211043604,0.03114923030561645,tie
GSM4138120,20,2,cDC2_CD33,specific,0.8658641610661272,388,0.922151553350892,-0.05628739228476487,less_pure
GSM4138160,20,1,Monocyte_family,family,0.9697800379575768,353,0.9408522767361661,0.02892776122141072,tie
GSM4138134,20,2,cDC2_CD33,specific,0.9411987180562196,346,,,no_baseline
GSM4138142,20,1,Monocyte_family,family,0.9747292276586781,345,0.920204129281547,0.05452509837713104,purer
GSM4138135,20,4,Macrophage_family,family,0.7659325781300987,319,0.6821237468466982,0.08380883128340055,purer
GSM4138110,20,1,Monocyte_family,family,0.9821427103081375,317,0.9347650824919556,0.04737762781618193,tie
GSM4138140,20,2,cDC2_CD33,specific,0.9049617829867265,297,0.9755490876823467,-0.07058730469562025,less_pure
GSM4138132,20,2,cDC2_CD33,specific,0.9340292903866413,291,0.9677474499420015,-0.03371815955536017,tie
GSM4138138,20,1,Monocyte_family,family,0.9847170428608055,289,0.9141982586487056,0.0705187842120999,purer
GSM4138136,20,1,Monocyte_family,family,0.980363867866528,287,0.944450659488512,0.035913208378015926,tie
GSM4138125,20,9,Macrophage_family,family,0.7629769832178365,286,0.7439021951733407,0.019074788044495805,tie
GSM4138140,20,1,Monocyte_family,family,0.9847102613594932,285,0.9378362608794556,0.04687400048003765,tie
GSM4138137,20,4,Macrophage_family,family,0.8259371698465299,266,0.747893468389154,0.07804370145737582,purer
GSM4138134,20,3,Mono_CD16,specific,0.9759291825589227,264,0.9695591587489021,0.006370023810020609,tie
GSM4138146,20,3,Mono_CD16,specific,0.959985168398041,252,0.9622686828921565,-0.0022835144941154573,tie
GSM4138132,20,1,Monocyte_family,family,0.9940473504446524,235,0.9463038082948044,0.047743542149847995,tie
GSM4138165,20,1,Monocyte_family,family,0.9786628087521299,229,0.9330548693882358,0.04560793936389407,tie
GSM4138122,20,2,cDC2_CD33,specific,0.8910320109713034,227,0.9458228944772827,-0.05479088350597938,less_pure
GSM4138128,20,2,cDC2_CD33,specific,0.8910320109713034,227,0.9458228944772827,-0.05479088350597938,less_pure
GSM4138162,20,2,cDC2_CD33,specific,0.8860914155919845,222,0.9565826886013326,-0.0704912730093481,less_pure
GSM4138156,20,3,Mono_CD16,specific,0.9540942662867076,220,0.9674540600296433,-0.013359793742935722,tie
GSM4138152,20,2,cDC2_CD33,specific,0.8648840127633586,217,0.9422903143010685,-0.07740630153770989,less_pure
GSM4138130,20,1,Monocyte_family,family,0.9862027607041808,216,0.9271215447766311,0.05908121592754967,purer
GSM4138130,20,3,Mono_CD16,specific,0.9628817546482549,213,0.9812775037239836,-0.018395749075728718,tie
GSM4138135,20,5,Ambiguous/Mixed,ambiguous,0.7646966032524612,207,,,ambiguous
GSM4138142,20,2,cDC2_CD33,specific,0.9193009306584377,206,0.9473976527957454,-0.02809672213730774,tie
GSM4138163,20,2,cDC2_CD33,specific,0.8944122900113026,203,0.9662642696443162,-0.0718519796330136,less_pure
GSM4138128,20,3,Mono_CD16,specific,0.9780243757130381,200,0.9776116977859656,0.0004126779270725578,tie
GSM4138122,20,3,Mono_CD16,specific,0.9780243757130381,200,0.9776116977859656,0.0004126779270725578,tie
GSM4138110,20,2,cDC2_CD33,specific,0.9080224799843732,199,0.9772050463188249,-0.06918256633445163,less_pure
GSM4138120,20,1,Monocyte_family,family,0.9565218648411081,190,0.8913061766587369,0.06521568818237122,purer
GSM4138154,20,1,Monocyte_family,family,0.9743967155278047,189,0.9120842471097981,0.06231246841800664,purer
GSM4138163,20,1,Monocyte_family,family,0.9775876460883985,188,0.9488582621664332,0.028729383921965335,tie
GSM4138136,20,3,Mono_CD16,specific,0.9654278480199868,186,0.978914746972955,-0.013486898952968174,tie
GSM4138118,20,2,cDC2_CD33,specific,0.881359906950026,185,1.0,-0.11864009304997403,less_pure
GSM4138124,20,1,Monocyte_family,family,0.9833268457351145,183,0.9444246024199014,0.03890224331521308,tie
GSM4138162,20,1,Monocyte_family,family,0.9942329086027685,176,0.9451087043263531,0.049124204276415395,tie
GSM4138158,20,1,Monocyte_family,family,0.9889969962282096,174,0.9577852629673983,0.03121173326081128,tie
GSM4138136,20,2,cDC2_CD33,specific,0.8935204825293609,168,0.9575949318499146,-0.06407444932055373,less_pure
GSM4138131,20,10,Ambiguous/Mixed,ambiguous,0.7840568566276896,166,,,ambiguous
GSM4138114,20,1,Monocyte_family,family,0.9808991784033997,165,0.936754189234116,0.044144989169283666,tie
GSM4138167,20,2,cDC2_CD33,specific,0.866967186843999,164,0.9791664161417739,-0.11219922929777493,less_pure
GSM4138166,20,1,Monocyte_family,family,0.9850745491629599,164,0.934676558303836,0.05039799085912389,purer
GSM4138166,20,2,cDC2_CD33,specific,0.8867951398436754,160,0.9526519052078193,-0.06585676536414387,less_pure
GSM4138141,20,2,cDC2_CD33,specific,0.7983424214228234,159,0.9545746132723032,-0.15623219184947978,less_pure
GSM4138138,20,3,Mono_CD16,specific,0.9657541041618066,157,0.9668810029523296,-0.0011268987905229677,tie
GSM4138130,20,2,cDC2_CD33,specific,0.9341611918843372,154,0.9689703249118781,-0.03480913302754085,tie
GSM4138112,20,1,Monocyte_family,family,0.9866611022481243,153,0.9190793652117981,0.0675817370363262,purer
GSM4138126,20,2,cDC2_CD33,specific,0.9346604496337891,148,0.9796119788439297,-0.04495152921014056,tie
GSM4138145,20,2,cDC2_CD33,specific,0.8169896678716086,146,0.8826813409519234,-0.06569167308031476,less_pure
GSM4138155,20,5,Ambiguous/Mixed,ambiguous,0.7562312517988034,145,,,ambiguous
GSM4138166,20,3,Mono_CD16,specific,0.9595534542825263,143,0.9621941145544404,-0.0026406602719141192,tie
GSM4138142,20,3,Mono_CD16,specific,0.9692333430648978,138,0.9665257719433304,0.002707571121567387,tie
GSM4138152,20,1,Monocyte_family,family,0.9804976732413411,136,0.9123151404438743,0.06818253279746678,purer
