sample,K,gep,label,label_kind,membership_label,baseline_group_type,members_str,ROGUE,n_cells,baseline_ROGUE,delta_ROGUE,baseline_ROGUE_mean,baseline_ROGUE_min,baseline_ROGUE_max,delta_ROGUE_vs_mean,delta_ROGUE_vs_max,recommendation
GSM4138137,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7614529724075058,469,0.761732242965101,-0.0002792705575952459,0.8026532793873087,0.7673473856645985,0.8379591731100189,-0.041200306979802925,-0.07650620070251313,subgroup_GEP_less_pure
GSM4138166,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8913964012848505,467,0.9390333936946579,-0.047636992409807344,0.969096059823931,0.9621941145544404,0.9759980050934216,-0.07769965853908045,-0.08460160380857107,subgroup_GEP_less_pure
GSM4138146,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8890286325827184,461,0.9146879847108832,-0.025659352128164836,0.9664537016708575,0.9600393338795674,0.9770530882408491,-0.07742506908813918,-0.08802445565813077,subgroup_GEP_less_pure
GSM4138152,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8615241308228656,461,0.9202501241556037,-0.05872599333273809,0.9556687636428419,0.9413199538988823,0.9736856123028442,-0.09414463281997631,-0.11216148147997862,subgroup_GEP_less_pure
GSM4138165,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8949850658164404,437,0.9349851744354144,-0.04000010861897396,0.9595011864588462,0.9446544771791544,0.974347895738538,-0.06451612064240575,-0.07936282992209753,subgroup_GEP_less_pure
GSM4138131,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mono_TIL+mregDC_LAMP3,0.7112405257474139,436,,,,,,,,ambiguous
GSM4138163,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9072704819130132,424,,,,,,,,ambiguous
GSM4138125,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1,0.7396250076788939,383,,,,,,,,ambiguous
GSM4138112,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8964559322265603,354,0.9269019046195429,-0.030445972392982634,0.9704507992559994,0.9618001923997429,0.9791014061122558,-0.07399486702943914,-0.08264547388569554,subgroup_GEP_less_pure
GSM4138114,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8848695210761265,352,0.9435624615259739,-0.05869294044984741,0.9729768398404819,0.9638175783207804,0.9821361013601835,-0.0881073187643554,-0.09726658028405699,subgroup_GEP_less_pure
GSM4138154,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_ID1,subgroup,Mono_CD14+Mono_CD14_ID1,0.8579446319199553,352,0.9435923514360012,-0.08564771951604588,0.9588686754218684,0.943462555263132,0.9742747955806047,-0.10092404350191309,-0.11633016366064941,subgroup_GEP_less_pure
GSM4138139,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,subgroup,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,0.7194972391979613,349,0.7194840347234641,1.3204474497152674e-05,0.8172018820503147,0.80611953468267,0.8286621897310518,-0.09770464285235347,-0.1091649505330905,subgroup_GEP_less_pure
GSM4138124,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.915608488781229,341,0.9767957010268139,-0.06118721224558488,0.983203062644421,0.9807043129705426,0.9857018123182995,-0.06759457386319201,-0.07009332353707043,subgroup_GEP_less_pure
GSM4138167,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8808930053659563,340,,,,,,,,ambiguous
GSM4138155,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C,0.6704713611675652,319,,,,,,,,ambiguous
GSM4138144,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+cDC2_CD33,0.8498831569088204,298,,,,,,,,ambiguous
GSM4138141,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9068391083874362,294,,,,,,,,ambiguous
GSM4138118,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B,0.8770768667778066,292,0.9312070996557353,-0.05413023287792873,0.9514767114625879,0.9335570118094065,0.9693964111157692,-0.07439984468478134,-0.09231954433796263,subgroup_GEP_less_pure
GSM4138145,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B+cDC2_CD33,0.7946404926322501,279,,,,,,,,ambiguous
GSM4138158,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.8990372377107105,275,,,,,,,,ambiguous
GSM4138133,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+cDC2_CD1C,0.7411041668849959,250,,,,,,,,ambiguous
GSM4138141,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C+mregDC_LAMP3,0.7178051372681549,245,,,,,,,,ambiguous
GSM4138135,4,4,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint,subgroup,Mac_IL1B+Mac_IL1Bint,0.7622950979702181,206,0.7284675293300349,0.033827568640183214,0.7892977485452574,0.7699114615871874,0.8086840355033273,-0.027002650575039255,-0.04638893753310924,subgroup_GEP_tie
GSM4138143,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mast+cDC2_CD1C+mregDC_LAMP3,0.7148877979137864,196,,,,,,,,ambiguous
GSM4138150,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.897909786957394,190,0.9457020308667065,-0.04779224390931247,0.9775839806941898,0.9731079339257575,0.9810995415874277,-0.07967419373679585,-0.08318975463003375,subgroup_GEP_less_pure
GSM4138155,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8074305866859492,189,,,,,,,,ambiguous
GSM4138111,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.6797673916355189,179,,,,,,,,ambiguous
GSM4138117,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7366321479260738,178,0.7362195140250878,0.0004126339009860036,0.8218876932834156,0.7402498418128077,0.9035255447540235,-0.08525554535734181,-0.16689339682794968,subgroup_GEP_less_pure
GSM4138148,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14+Mono_CD14_IL1B+Mono_CD16,0.8569403051496318,177,0.933785684760638,-0.07684537961100613,0.9813712259418934,0.9692635348384981,0.9920104216346092,-0.12443092079226159,-0.13507011648497735,subgroup_GEP_less_pure
GSM4138145,4,2,Ambiguous/Mixed,ambiguous,cDC1_CLEC9A+cDC2_CD1C,subgroup,cDC1_CLEC9A+cDC2_CD1C,0.7310335742938701,172,0.7486392659880026,-0.017605691694132508,0.8246969323968687,0.7694312134807648,0.8799626513129726,-0.09366335810299864,-0.14892907701910252,subgroup_GEP_less_pure
GSM4138127,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mac_SPP1+Mono_TIL,0.7538061616903207,165,,,,,,,,ambiguous
GSM4138164,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.841996642698004,155,,,,,,,,ambiguous
GSM4138127,4,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_TIL,subgroup,Mono_CD14+Mono_TIL,0.9141995459344363,148,0.8413446062155883,0.07285493971884804,0.9083417490515486,0.8376803951581875,0.9790031029449099,0.005857796882887678,-0.06480355701047358,subgroup_GEP_less_pure
GSM4138143,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8339243964475664,147,,,,,,,,ambiguous
GSM4138161,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C,0.7073285172955495,147,,,,,,,,ambiguous
GSM4138117,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_CD14_THBS1,0.824572933666172,145,,,,,,,,ambiguous
GSM4138139,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8765083980944465,142,,,,,,,,ambiguous
GSM4138155,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint+Mono_TIL,0.7258971638847893,137,,,,,,,,ambiguous
GSM4138139,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8218078707821097,137,,,,,,,,ambiguous
GSM4138161,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.835957856195919,137,,,,,,,,ambiguous
GSM4138129,4,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,subgroup,Mac_CXCL9+Mac_IL1Bint+Mac_SPP1,0.7685567770674665,133,0.7770789867223864,-0.008522209654919899,0.8920155481719109,0.8572131807072654,0.9117975234359513,-0.12345877110444436,-0.14324074636848483,subgroup_GEP_less_pure
GSM4138125,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8999309439502462,130,,,,,,,,ambiguous
GSM4138137,4,4,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mac_IL1Bint,subgroup,Mac_IL1B+Mac_IL1Bint,0.8216113958144029,129,0.7539283344570963,0.06768306135730662,0.8420063165323959,0.7673473856645985,0.9166652474001934,-0.02039492071799298,-0.0950538515857905,subgroup_GEP_less_pure
GSM4138111,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7956338605493564,127,,,,,,,,ambiguous
GSM4138115,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7716281834695836,122,,,,,,,,ambiguous
GSM4138131,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8727345972583438,117,,,,,,,,ambiguous
GSM4138127,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.7951429813079743,117,,,,,,,,ambiguous
GSM4138137,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.9200092524549826,114,,,,,,,,ambiguous
GSM4138135,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+Mono_TIL,0.9320250141602635,114,,,,,,,,ambiguous
GSM4138161,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.860021817300931,113,,,,,,,,ambiguous
GSM4138131,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9051170331450963,111,,,,,,,,ambiguous
GSM4138113,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8526042396191641,92,,,,,,,,ambiguous
GSM4138157,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1Bint+cDC2_CD1C,0.8072243720056547,91,,,,,,,,ambiguous
GSM4138129,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8965448553388752,89,,,,,,,,ambiguous
GSM4138131,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.801293435371213,88,,,,,,,,ambiguous
GSM4138121,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.7637491234209671,85,,,,,,,,ambiguous
GSM4138159,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7414897667455603,75,,,,,,,,ambiguous
GSM4138141,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9158404233747901,74,,,,,,,,ambiguous
GSM4138111,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.7677110639005599,71,,,,,,,,ambiguous
GSM4138119,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1+cDC2_CD1C,0.7188119089065275,60,,,,,,,,ambiguous
GSM4138121,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7410901946360482,57,,,,,,,,ambiguous
GSM4138155,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9001000132765705,52,,,,,,,,ambiguous
GSM4138157,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9284703486310911,51,,,,,,,,ambiguous
GSM4138159,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9509075599265641,50,,,,,,,,ambiguous
GSM4138119,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8313345310276647,50,,,,,,,,ambiguous
GSM4138123,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9495662265448335,50,,,,,,,,ambiguous
GSM4138143,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9235207914849688,48,,,,,,,,ambiguous
GSM4138113,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8109563413655733,47,,,,,,,,ambiguous
GSM4138133,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9446926353957724,46,,,,,,,,ambiguous
GSM4138145,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9472622152517468,46,,,,,,,,ambiguous
GSM4138161,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B+Mono_TIL,0.8564055556061472,46,,,,,,,,ambiguous
GSM4138121,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.905249073117885,43,,,,,,,,ambiguous
GSM4138153,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.7982978552799926,43,,,,,,,,ambiguous
GSM4138113,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.7785771275833526,38,,,,,,,,ambiguous
GSM4138145,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.9301123877602014,37,,,,,,,,ambiguous
GSM4138123,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_IL1B,0.8855966660914028,32,,,,,,,,ambiguous
GSM4138147,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.925292417692126,32,,,,,,,,ambiguous
GSM4138127,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.921039121510737,32,,,,,,,,ambiguous
GSM4138149,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8925847752595351,28,,,,,,,,ambiguous
GSM4138115,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9687325166582295,28,,,,,,,,ambiguous
GSM4138129,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9101838432203979,27,,,,,,,,ambiguous
GSM4138123,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9543318868316409,27,,,,,,,,ambiguous
GSM4138112,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9670409840078681,25,,,,,,,,ambiguous
GSM4138129,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9868286715955322,25,,,,,,,,ambiguous
GSM4138160,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.980833886723325,23,,,,,,,,ambiguous
GSM4138139,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9603602245344051,23,,,,,,,,ambiguous
GSM4138133,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9840886463775538,22,,,,,,,,ambiguous
GSM4138110,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9555193703185515,21,,,,,,,,ambiguous
GSM4138170,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,20,,,,,,,,ambiguous
GSM4138128,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9782659584116306,20,,,,,,,,ambiguous
GSM4138115,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.96780551371186,20,,,,,,,,ambiguous
GSM4138168,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9457890908623999,20,,,,,,,,ambiguous
GSM4138122,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9782659584116306,20,,,,,,,,ambiguous
GSM4138141,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9469821716081,19,,,,,,,,ambiguous
GSM4138153,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,1.0,19,,,,,,,,ambiguous
GSM4138147,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.8730933452623457,19,,,,,,,,ambiguous
GSM4138171,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9708881861822778,18,,,,,,,,ambiguous
GSM4138135,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9773181223355705,18,,,,,,,,ambiguous
GSM4138172,4,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9589225144173786,18,,,,,,,,ambiguous
GSM4138157,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9480389776479722,17,,,,,,,,ambiguous
GSM4138162,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9897606953288196,17,,,,,,,,ambiguous
GSM4138157,4,4,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9599457953890572,17,,,,,,,,ambiguous
GSM4138130,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9652784490766921,17,,,,,,,,ambiguous
GSM4138163,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9941087355013785,16,,,,,,,,ambiguous
GSM4138172,4,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.9732120765697936,15,,,,,,,,ambiguous
GSM4138134,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9856991785152992,15,,,,,,,,ambiguous
GSM4138121,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,,0.966326387069566,15,,,,,,,,ambiguous
GSM4138151,4,3,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,DC_pDC,0.9806392337550041,15,,,,,,,,ambiguous
GSM4138134,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9561562126178971,1213,,,,,,,,ambiguous
GSM4138156,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8972217973513263,919,0.9322540907900484,-0.03503229343872205,0.9697216211129801,0.9674540600296433,0.9719891821963169,-0.07249982376165376,-0.07476738484499057,subgroup_GEP_less_pure
GSM4138126,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9529039457285877,758,,,,,,,,ambiguous
GSM4138116,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_THBS1,0.9242507542572167,703,,,,,,,,ambiguous
GSM4138140,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14,0.9104399036333599,700,,,,,,,,ambiguous
GSM4138142,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.908776416664459,689,0.9271894213412561,-0.018413004676797184,0.9718944033882,0.9665257719433304,0.9772630348330694,-0.06311798672374103,-0.06848661816861046,subgroup_GEP_less_pure
GSM4138132,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_Int,subgroup,Mono_CD14+Mono_Int,0.933026659763963,643,0.9605309142964024,-0.02750425453243932,0.9851452972778509,0.9787604738252575,0.9915301207304444,-0.0521186375138879,-0.0585034609664814,subgroup_GEP_less_pure
GSM4138136,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.897545671138613,641,0.9393889781999186,-0.04184330706130557,0.9756666255116541,0.9633769744555425,0.9847081551064648,-0.07812095437304101,-0.08716248396785176,subgroup_GEP_less_pure
GSM4138110,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.9119283262748428,628,0.9660212560179537,-0.05409292974311097,0.9713485424285075,0.966937161709359,0.9757599231476562,-0.05942021615366477,-0.06383159687281348,subgroup_GEP_less_pure
GSM4138120,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1,0.8473820463215724,609,,,,,,,,ambiguous
GSM4138130,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.9194673989705873,585,0.9276561159403772,-0.008188716969789955,0.9732306530518309,0.9582255439190961,0.9812775037239836,-0.053763254081243605,-0.06181010475339632,subgroup_GEP_less_pure
GSM4138138,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8903661621199703,576,0.9107663246825695,-0.020400162562599133,0.9764594236641286,0.9668810029523296,0.9860378443759278,-0.0860932615441583,-0.09567168225595746,subgroup_GEP_less_pure
GSM4138123,5,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9,0.7192679676561551,550,,,,,,,,ambiguous
GSM4138122,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8813609773768527,544,0.9325835242245374,-0.05122254684768468,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.09819522654968749,-0.10548686967985976,subgroup_GEP_less_pure
GSM4138128,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8813609773768527,544,0.9325835242245374,-0.05122254684768468,0.9795562039265402,0.9742090669369424,0.9868478470567125,-0.09819522654968749,-0.10548686967985976,subgroup_GEP_less_pure
GSM4138135,5,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.743947241441501,493,0.7632316635813241,-0.019284422139823065,0.788868063863442,0.7690520922235567,0.8086840355033273,-0.044920822421940954,-0.06473679406182631,subgroup_GEP_less_pure
GSM4138162,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.8911671709487927,485,,,,,,,,ambiguous
GSM4138160,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD14_THBS1,subgroup,Mono_CD14+Mono_CD14_THBS1,0.8973504704889755,485,0.9629738427447219,-0.06562337225574633,0.9749226655909777,0.968270160470863,0.9815751707110923,-0.0775721951020022,-0.08422470022211681,subgroup_GEP_less_pure
GSM4138166,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8913964012848505,467,0.9390333936946579,-0.047636992409807344,0.969096059823931,0.9621941145544404,0.9759980050934216,-0.07769965853908045,-0.08460160380857107,subgroup_GEP_less_pure
GSM4138146,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16+Mono_Int,subgroup,Mono_CD14+Mono_CD16+Mono_Int,0.8890286325827184,461,0.9146879847108832,-0.025659352128164836,0.9664537016708575,0.9600393338795674,0.9770530882408491,-0.07742506908813918,-0.08802445565813077,subgroup_GEP_less_pure
GSM4138152,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,subgroup,Mono_CD14_ID1+Mono_CD14_IL1B+Mono_CD16,0.8615241308228656,461,0.9202501241556037,-0.05872599333273809,0.9556687636428419,0.9413199538988823,0.9736856123028442,-0.09414463281997631,-0.11216148147997862,subgroup_GEP_less_pure
GSM4138137,5,2,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mac_IL1Bint,subgroup,Mac_CXCL9+Mac_IL1Bint,0.7718623865211739,460,0.761732242965101,0.01013014355607289,0.8026532793873087,0.7673473856645985,0.8379591731100189,-0.03079089286613479,-0.06609678658884499,subgroup_GEP_less_pure
GSM4138165,5,1,Ambiguous/Mixed,ambiguous,Mono_CD14+Mono_CD16,subgroup,Mono_CD14+Mono_CD16,0.8949850658164404,437,0.9349851744354144,-0.04000010861897396,0.9595011864588462,0.9446544771791544,0.974347895738538,-0.06451612064240575,-0.07936282992209753,subgroup_GEP_less_pure
GSM4138163,5,1,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mono_CD14_IL1B,0.9072704819130132,424,,,,,,,,ambiguous
GSM4138131,5,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_CXCL9+Mono_TIL+mregDC_LAMP3,0.7292039610840264,409,,,,,,,,ambiguous
GSM4138125,5,2,Ambiguous/Mixed,ambiguous,Ambiguous/Mixed,ambiguous,Mac_SPP1,0.7457012034805575,379,,,,,,,,ambiguous
